InstrumentName, College View New (Jaspe_006),,,,,,,,,,,
StartTime, 2022-08-01 00:00:00,,,,,,,,,,,
EndTime, 2022-08-31 23:59:59,,,,,,,,,,,
Date,*Lat,*Lon,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,WD,WS
08/03/2022 17:10:00.000000,-1.0,-1.0,29.65,84.61,844.27,5.05,2.57,4.28,5.623,-87.0,-1.0,-1.0
08/03/2022 17:11:00.000000,-1.0,-1.0,29.58,84.65,844.29,4.55,2.3,4.26,5.616,-87.0,-1.0,-1.0
08/03/2022 17:12:00.000000,-1.0,-1.0,29.51,84.69,844.33,4.83,2.59,4.78,5.84,-87.0,-1.0,-1.0
08/03/2022 17:13:00.000000,-1.0,-1.0,29.39,84.72,844.31,5.82,2.93,4.7,5.808,-87.0,-1.0,-1.0
08/03/2022 17:14:00.000000,-1.0,-1.0,29.33,84.75,844.29,4.34,2.65,3.98,5.502,-87.0,-1.0,-1.0
08/03/2022 17:15:00.000000,-1.0,-1.0,29.29,84.77,844.26,4.04,2.28,3.67,5.37,-86.0,-1.0,-1.0
08/03/2022 17:16:00.000000,39.77517,-104.99884,29.26,84.8,844.26,4.07,2.22,3.53,5.311,-86.0,-1.0,-1.0
08/03/2022 17:17:00.000000,39.77517,-104.99894,29.19,84.83,844.28,4.78,2.62,4.54,5.745,-87.0,-1.0,-1.0
08/03/2022 17:18:00.000000,39.77517,-104.99894,,,,,,,,,,
08/03/2022 17:19:00.000000,39.77517,-104.99894,,,,,,,,,,
08/03/2022 17:20:00.000000,39.77517,-104.99894,,,,,,,,,,
08/03/2022 17:21:00.000000,39.77517,-104.99894,,,,,,,,,,
08/03/2022 17:22:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:23:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:24:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:25:01.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:26:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:27:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:28:01.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:29:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:30:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:31:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:32:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:33:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:34:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:35:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:36:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:37:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:38:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:39:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:40:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:41:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:42:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:43:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:44:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:45:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:46:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:47:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:48:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:49:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:50:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:51:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:52:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:53:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:54:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:55:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:56:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:57:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:58:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 17:59:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:00:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:01:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:02:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:03:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:04:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:05:01.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:06:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:07:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:08:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:09:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:10:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:11:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:12:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:13:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:14:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:15:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:16:01.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:17:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:18:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:19:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:20:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:21:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:22:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:23:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:24:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:25:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:26:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:27:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:28:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:29:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:30:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:31:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:32:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:33:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:34:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:35:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:36:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:37:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:38:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:39:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:40:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:41:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:42:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:43:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:44:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:45:00.000000,39.7752,-104.99887,,,,,,,,,,
08/03/2022 18:47:00.000000,39.66817,-105.02317,,,,,,,,,,
08/03/2022 18:48:00.000000,39.66817,-105.02317,,,,,,,,,,
08/03/2022 18:49:00.000000,39.66817,-105.02317,,,,,,,,,,
08/03/2022 18:50:00.000000,39.66817,-105.02317,,,,,,,,,,
08/03/2022 18:51:00.000000,39.66817,-105.02317,,,,,,,,,,
08/03/2022 18:52:01.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:53:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:54:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:55:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:56:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:57:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:58:00.000000,39.66815,-105.02318,,,,,,,,,,
08/03/2022 18:59:00.000000,39.66815,-105.02318,20.87,92.59,837.42,12.1,8.14,11.76,9.059,-65.0,-1.0,-1.0
08/03/2022 19:00:00.000000,39.66817,-105.02318,20.45,92.79,837.41,13.03,7.97,11.57,8.987,-65.0,-1.0,-1.0
08/03/2022 19:01:00.000000,39.66816,-105.02318,19.8,92.85,837.39,14.99,8.78,12.88,9.559,-65.0,-1.0,-1.0
08/03/2022 19:02:00.000000,39.66816,-105.02318,20.53,93.08,837.39,12.52,7.39,12.11,9.221,-66.0,-1.0,-1.0
08/03/2022 19:03:00.000000,39.66816,-105.02318,19.98,93.32,837.36,12.23,8.25,11.4,8.929,-65.0,-1.0,-1.0
08/03/2022 19:04:00.000000,39.66816,-105.02318,19.63,93.46,837.34,12.44,7.98,10.91,8.727,-66.0,-1.0,-1.0
08/03/2022 19:05:00.000000,39.66816,-105.02318,19.92,93.56,837.36,14.1,8.11,11.38,8.924,-65.0,-1.0,-1.0
08/03/2022 19:06:00.000000,39.66816,-105.02318,19.73,93.69,837.36,13.0,8.28,11.84,9.125,-65.0,-1.0,-1.0
08/03/2022 19:07:00.000000,39.66816,-105.02316,19.98,93.81,837.35,11.56,7.78,11.05,8.785,-65.0,-1.0,-1.0
08/03/2022 19:08:00.000000,39.66814,-105.02316,19.65,93.9,837.37,13.33,8.43,12.5,9.411,-65.0,-1.0,-1.0
08/03/2022 19:09:00.000000,39.66814,-105.02316,19.47,94.0,837.38,12.65,7.6,11.55,9.009,-65.0,-1.0,-1.0
08/03/2022 19:10:00.000000,39.66814,-105.02316,19.24,94.11,837.39,13.59,8.24,12.52,9.429,-64.0,-1.0,-1.0
08/03/2022 19:11:00.000000,39.66814,-105.02316,19.52,94.24,837.36,14.6,9.09,13.82,9.982,-64.0,-1.0,-1.0
08/03/2022 19:12:00.000000,39.66814,-105.02316,19.47,94.28,837.33,13.98,8.43,12.61,9.466,-65.0,-1.0,-1.0
08/03/2022 19:13:00.000000,39.66818,-105.02317,19.38,94.18,837.33,14.46,9.52,13.58,9.881,-64.0,-1.0,-1.0
08/03/2022 19:14:00.000000,39.66814,-105.02316,19.24,93.96,837.34,13.52,9.07,12.73,9.517,-65.0,-1.0,-1.0
08/03/2022 19:15:00.000000,39.66814,-105.02316,19.82,93.87,837.34,19.08,11.04,15.91,10.866,-64.0,-1.0,-1.0
08/03/2022 19:16:00.000000,39.66814,-105.02316,20.03,93.78,837.32,14.78,9.75,13.88,9.994,-65.0,-1.0,-1.0
08/03/2022 19:17:00.000000,39.66814,-105.02316,20.14,93.62,837.31,14.32,8.93,11.97,9.174,-65.0,-1.0,-1.0
08/03/2022 19:18:00.000000,39.66814,-105.02316,19.7,93.61,837.34,13.78,9.38,12.28,9.313,-65.0,-1.0,-1.0
08/03/2022 19:19:00.000000,39.66814,-105.02316,19.44,93.91,837.34,10.02,7.83,10.02,8.355,-64.0,-1.0,-1.0
08/03/2022 19:20:00.000000,39.66814,-105.02316,19.33,94.18,837.32,11.08,7.42,10.35,8.501,-65.0,-1.0,-1.0
08/03/2022 19:21:00.000000,39.66814,-105.02316,19.17,94.36,837.29,10.3,7.58,10.03,8.369,-65.0,-1.0,-1.0
08/03/2022 19:22:01.000000,39.66814,-105.02316,18.66,94.38,837.26,15.83,10.23,14.94,10.476,-65.0,-1.0,-1.0
08/03/2022 19:23:00.000000,39.66814,-105.02316,19.11,94.66,837.25,16.05,10.33,15.5,10.712,-65.0,-1.0,-1.0
08/03/2022 19:24:00.000000,39.66814,-105.02316,18.98,94.85,837.24,19.8,14.77,18.92,12.179,-65.0,-1.0,-1.0
08/03/2022 19:25:00.000000,39.66814,-105.02316,18.58,94.98,837.22,18.83,12.07,17.7,11.665,-64.0,-1.0,-1.0
08/03/2022 19:26:00.000000,39.66814,-105.02316,19.0,95.09,837.17,13.71,8.78,13.36,9.804,-64.0,-1.0,-1.0
08/03/2022 19:27:00.000000,39.66814,-105.02316,19.35,95.39,837.14,14.19,9.66,13.05,9.67,-65.0,-1.0,-1.0
08/03/2022 19:28:00.000000,39.66814,-105.02316,19.01,95.6,837.17,15.34,11.56,14.52,10.306,-65.0,-1.0,-1.0
08/03/2022 19:29:00.000000,39.66814,-105.02316,18.97,95.75,837.18,13.17,8.72,12.86,9.599,-65.0,-1.0,-1.0
08/03/2022 19:30:00.000000,39.66814,-105.02316,18.99,95.92,837.14,12.08,7.3,11.85,9.169,-65.0,-1.0,-1.0
08/03/2022 19:31:01.000000,39.66814,-105.02316,18.45,96.09,837.11,12.42,8.43,11.97,9.231,-65.0,-1.0,-1.0
08/03/2022 19:32:00.000000,39.66814,-105.02316,17.93,96.19,837.12,13.23,8.76,12.91,9.642,-65.0,-1.0,-1.0
08/03/2022 19:33:00.000000,39.66814,-105.02316,17.91,96.25,837.1,12.9,7.53,11.87,9.199,-65.0,-1.0,-1.0
08/03/2022 19:34:00.000000,39.66814,-105.02316,17.58,96.14,837.07,14.02,7.92,12.88,9.634,-65.0,-1.0,-1.0
08/03/2022 19:35:00.000000,39.66814,-105.02316,17.68,96.09,837.03,12.18,7.35,11.33,8.97,-65.0,-1.0,-1.0
08/03/2022 19:36:00.000000,39.66814,-105.02316,18.09,96.08,837.0,14.35,8.01,11.82,9.172,-65.0,-1.0,-1.0
08/03/2022 19:37:00.000000,39.66814,-105.02316,18.18,96.32,837.01,12.69,8.32,11.8,9.165,-65.0,-1.0,-1.0
08/03/2022 19:38:00.000000,39.66814,-105.02316,18.31,96.51,836.99,11.88,7.88,11.04,8.841,-65.0,-1.0,-1.0
08/03/2022 19:39:00.000000,39.66814,-105.02316,18.53,96.69,836.98,11.67,7.1,10.57,8.638,-65.0,-1.0,-1.0
08/03/2022 19:40:00.000000,39.66814,-105.02316,18.79,96.83,836.98,12.2,7.69,10.82,8.743,-67.0,-1.0,-1.0
08/03/2022 19:41:00.000000,39.66814,-105.02316,17.58,96.96,836.97,12.57,7.99,12.15,9.332,-65.0,-1.0,-1.0
08/03/2022 19:42:01.000000,39.66814,-105.02316,17.53,97.07,836.99,12.79,8.33,12.03,9.283,-65.0,-1.0,-1.0
08/03/2022 19:43:00.000000,39.66814,-105.02316,18.1,97.25,836.98,12.42,8.03,11.68,9.127,-65.0,-1.0,-1.0
08/03/2022 19:44:00.000000,39.66814,-105.02316,17.88,97.24,837.0,14.2,8.49,13.27,9.81,-65.0,-1.0,-1.0
08/03/2022 19:45:00.000000,39.66814,-105.02316,17.62,97.26,836.99,12.28,8.32,12.11,9.318,-65.0,-1.0,-1.0
08/03/2022 19:46:00.000000,39.66814,-105.02316,18.0,97.48,836.97,13.77,8.1,12.88,9.644,-65.0,-1.0,-1.0
08/03/2022 19:47:00.000000,39.66814,-105.02316,18.04,97.66,836.95,11.26,7.42,10.16,8.483,-65.0,-1.0,-1.0
08/03/2022 19:48:00.000000,39.66814,-105.02316,18.25,97.77,836.92,12.1,8.12,11.21,8.93,-64.0,-1.0,-1.0
08/03/2022 19:49:00.000000,39.66814,-105.02316,18.33,97.94,836.88,12.8,8.08,12.08,9.303,-65.0,-1.0,-1.0
08/03/2022 19:50:00.000000,39.66814,-105.02316,17.89,97.93,836.88,12.67,9.18,12.52,9.498,-65.0,-1.0,-1.0
08/03/2022 19:51:00.000000,39.66814,-105.02316,17.52,98.06,836.87,12.79,7.85,12.6,9.539,-65.0,-1.0,-1.0
08/03/2022 19:52:00.000000,39.66814,-105.02316,17.13,98.22,836.87,12.3,8.23,11.66,9.146,-65.0,-1.0,-1.0
08/03/2022 19:53:00.000000,39.66814,-105.02316,17.35,98.36,836.85,12.19,7.73,11.23,8.96,-65.0,-1.0,-1.0
08/03/2022 19:54:00.000000,39.66814,-105.02316,17.15,98.5,836.83,11.34,7.74,11.19,8.948,-64.0,-1.0,-1.0
08/03/2022 19:55:00.000000,39.66814,-105.02316,17.05,98.6,836.81,11.23,7.51,10.93,8.84,-65.0,-1.0,-1.0
08/03/2022 19:56:00.000000,39.66814,-105.02316,17.93,98.7,836.81,11.74,7.53,11.27,8.972,-65.0,-1.0,-1.0
08/03/2022 19:57:00.000000,39.66814,-105.02316,17.58,98.82,836.82,12.77,8.17,11.18,8.941,-65.0,-1.0,-1.0
08/03/2022 19:58:00.000000,39.66814,-105.02316,16.76,98.85,836.82,12.82,7.77,11.3,9.005,-65.0,-1.0,-1.0
08/03/2022 19:59:00.000000,39.66814,-105.02316,16.82,98.93,836.83,13.02,8.31,12.65,9.583,-65.0,-1.0,-1.0
08/03/2022 20:00:00.000000,39.66814,-105.02316,16.72,98.98,836.85,12.25,8.4,12.0,9.307,-65.0,-1.0,-1.0
08/03/2022 20:01:00.000000,39.66814,-105.02316,16.59,99.03,836.82,11.38,7.62,11.13,8.938,-65.0,-1.0,-1.0
08/03/2022 20:02:00.000000,39.66814,-105.02316,16.57,99.11,836.8,14.79,9.37,13.07,9.768,-65.0,-1.0,-1.0
08/03/2022 20:03:00.000000,39.66814,-105.02316,16.71,99.08,836.79,16.0,8.78,14.52,10.386,-65.0,-1.0,-1.0
08/03/2022 20:04:00.000000,39.66814,-105.02316,17.04,99.1,836.78,12.4,7.97,11.57,9.119,-65.0,-1.0,-1.0
08/03/2022 20:05:00.000000,39.66814,-105.02316,16.58,99.2,836.77,12.94,8.0,11.27,9.0,-65.0,-1.0,-1.0
08/03/2022 20:06:00.000000,39.66814,-105.02316,16.56,99.26,836.77,11.92,7.38,11.21,8.975,-65.0,-1.0,-1.0
08/03/2022 20:07:00.000000,39.66814,-105.02316,16.09,99.29,836.75,12.82,7.49,11.88,9.269,-65.0,-1.0,-1.0
08/03/2022 20:08:00.000000,39.66814,-105.02316,16.23,99.36,836.74,11.3,7.24,10.48,8.67,-65.0,-1.0,-1.0
08/03/2022 20:09:00.000000,39.66814,-105.02316,17.05,99.39,836.75,11.97,7.03,11.31,9.012,-65.0,-1.0,-1.0
08/03/2022 20:10:00.000000,39.66814,-105.02316,16.78,99.36,836.75,12.99,8.73,12.33,9.452,-66.0,-1.0,-1.0
08/03/2022 20:11:00.000000,39.66814,-105.02316,16.29,99.22,836.74,12.42,8.68,11.78,9.223,-65.0,-1.0,-1.0
08/03/2022 20:12:00.000000,39.66814,-105.02316,16.64,99.01,836.79,12.85,9.32,12.68,9.599,-66.0,-1.0,-1.0
08/03/2022 20:13:00.000000,39.66814,-105.02316,16.27,98.63,836.81,14.85,9.92,14.07,10.195,-65.0,-1.0,-1.0
08/03/2022 20:14:00.000000,39.66814,-105.02316,16.4,98.08,836.79,13.94,9.06,13.04,9.746,-65.0,-1.0,-1.0
08/03/2022 20:15:00.000000,39.66814,-105.02316,16.66,97.91,836.81,12.23,8.69,12.23,9.393,-65.0,-1.0,-1.0
08/03/2022 20:16:00.000000,39.66814,-105.02316,16.68,98.01,836.77,12.05,8.29,11.71,9.172,-65.0,-1.0,-1.0
08/03/2022 20:17:00.000000,39.66814,-105.02316,17.02,97.99,836.76,13.51,8.05,12.57,9.534,-65.0,-1.0,-1.0
08/03/2022 20:18:00.000000,39.66814,-105.02316,16.89,97.92,836.77,11.05,7.45,10.38,8.599,-65.0,-1.0,-1.0
08/03/2022 20:19:00.000000,39.66814,-105.02316,16.96,97.97,836.77,11.66,7.53,10.34,8.581,-65.0,-1.0,-1.0
08/03/2022 20:20:00.000000,39.66814,-105.02316,17.14,97.96,836.77,12.79,8.56,11.7,9.159,-65.0,-1.0,-1.0
08/03/2022 20:21:00.000000,39.66814,-105.02316,17.3,97.93,836.79,13.94,8.43,13.3,9.841,-66.0,-1.0,-1.0
08/03/2022 20:22:00.000000,39.66814,-105.02316,17.12,97.9,836.79,14.5,8.54,12.81,9.634,-65.0,-1.0,-1.0
08/03/2022 20:23:00.000000,39.66814,-105.02316,16.96,97.92,836.78,12.42,7.61,11.77,9.192,-65.0,-1.0,-1.0
08/03/2022 20:24:00.000000,39.66814,-105.02316,17.38,97.94,836.78,12.63,8.38,11.87,9.228,-65.0,-1.0,-1.0
08/03/2022 20:25:00.000000,39.66814,-105.02316,17.59,97.81,836.79,14.62,8.6,13.14,9.766,-65.0,-1.0,-1.0
08/03/2022 20:26:00.000000,39.66814,-105.02316,17.04,97.65,836.8,14.71,8.98,12.98,9.704,-67.0,-1.0,-1.0
08/03/2022 20:27:00.000000,39.66814,-105.02316,16.7,97.43,836.82,14.93,8.67,14.02,10.152,-65.0,-1.0,-1.0
08/03/2022 20:28:00.000000,39.66814,-105.02316,16.85,97.26,836.83,12.96,7.78,11.73,9.168,-65.0,-1.0,-1.0
08/03/2022 20:29:00.000000,39.66814,-105.02316,16.99,97.11,836.82,12.97,8.51,12.02,9.288,-65.0,-1.0,-1.0
08/03/2022 20:30:00.000000,39.66814,-105.02316,17.0,96.76,836.83,13.62,8.88,13.11,9.75,-65.0,-1.0,-1.0
08/03/2022 20:31:00.000000,39.66814,-105.02316,17.58,96.62,836.84,14.67,8.39,12.98,9.683,-65.0,-1.0,-1.0
08/03/2022 20:32:00.000000,39.66814,-105.02316,18.15,96.12,836.86,14.73,8.75,12.87,9.621,-64.0,-1.0,-1.0
08/03/2022 20:33:00.000000,39.66814,-105.02316,18.14,95.64,836.85,14.79,9.52,14.02,10.107,-65.0,-1.0,-1.0
08/03/2022 20:34:00.000000,39.66814,-105.02316,18.76,95.31,836.87,15.34,9.25,14.9,10.469,-64.0,-1.0,-1.0
08/03/2022 20:35:00.000000,39.66814,-105.02316,18.87,95.0,836.87,15.08,8.82,14.65,10.357,-65.0,-1.0,-1.0
08/03/2022 20:36:00.000000,39.66814,-105.02316,18.43,94.73,836.89,14.86,8.47,13.02,9.663,-65.0,-1.0,-1.0
08/03/2022 20:37:00.000000,39.66814,-105.02316,18.45,94.78,836.87,12.4,8.12,11.39,8.967,-65.0,-1.0,-1.0
08/03/2022 20:38:00.000000,39.66814,-105.02316,18.94,94.78,836.87,11.67,7.54,10.94,8.767,-65.0,-1.0,-1.0
08/03/2022 20:39:01.000000,39.66814,-105.02316,19.05,94.76,836.87,12.42,7.12,11.67,9.077,-65.0,-1.0,-1.0
08/03/2022 20:40:00.000000,39.66814,-105.02316,18.52,94.69,836.86,14.38,9.38,13.77,9.982,-65.0,-1.0,-1.0
08/03/2022 20:41:00.000000,39.66814,-105.02316,18.54,94.5,836.83,15.27,9.88,13.73,9.962,-65.0,-1.0,-1.0
08/03/2022 20:42:00.000000,39.66814,-105.02316,18.84,94.46,836.8,16.24,11.14,15.84,10.859,-65.0,-1.0,-1.0
08/03/2022 20:43:00.000000,39.66814,-105.02316,18.93,94.42,836.77,15.11,9.75,14.8,10.413,-65.0,-1.0,-1.0
08/03/2022 20:44:00.000000,39.66814,-105.02316,18.59,94.39,836.75,16.05,10.18,15.27,10.619,-65.0,-1.0,-1.0
08/03/2022 20:45:00.000000,39.66814,-105.02316,18.48,94.42,836.73,15.41,9.5,15.22,10.599,-65.0,-1.0,-1.0
08/03/2022 20:46:00.000000,39.66814,-105.02316,19.0,94.38,836.71,16.65,9.38,14.6,10.326,-65.0,-1.0,-1.0
08/03/2022 20:47:00.000000,39.66814,-105.02316,18.83,94.32,836.7,11.67,8.48,11.08,8.823,-65.0,-1.0,-1.0
08/03/2022 20:48:00.000000,39.66814,-105.02316,18.69,94.32,836.71,12.1,8.67,11.7,9.09,-65.0,-1.0,-1.0
08/03/2022 20:49:00.000000,39.66814,-105.02316,18.69,94.13,836.7,11.23,8.17,10.45,8.553,-65.0,-1.0,-1.0
08/03/2022 20:50:00.000000,39.66814,-105.02316,19.01,94.18,836.7,10.97,7.88,10.78,8.69,-65.0,-1.0,-1.0
08/03/2022 20:51:00.000000,39.66814,-105.02316,19.08,94.25,836.69,9.62,6.7,9.22,8.022,-65.0,-1.0,-1.0
08/03/2022 20:52:00.000000,39.66814,-105.02316,19.31,94.24,836.7,8.38,6.42,8.38,7.66,-65.0,-1.0,-1.0
08/03/2022 20:53:00.000000,39.66814,-105.02316,19.18,94.21,836.7,10.09,6.76,10.09,8.392,-65.0,-1.0,-1.0
08/03/2022 20:54:00.000000,39.66814,-105.02316,18.97,93.9,836.67,12.97,7.95,11.31,8.913,-65.0,-1.0,-1.0
08/03/2022 20:55:00.000000,39.66814,-105.02316,18.79,93.82,836.65,13.51,9.71,13.15,9.702,-65.0,-1.0,-1.0
08/03/2022 20:56:00.000000,39.66814,-105.02316,19.4,93.82,836.64,13.21,8.1,12.64,9.474,-64.0,-1.0,-1.0
08/03/2022 20:57:00.000000,39.66814,-105.02316,19.55,93.72,836.63,12.32,8.12,11.59,9.022,-64.0,-1.0,-1.0
08/03/2022 20:58:01.000000,39.66814,-105.02316,19.42,93.81,836.63,14.27,8.75,13.8,9.97,-65.0,-1.0,-1.0
08/03/2022 20:59:01.000000,39.66814,-105.02316,19.34,93.77,836.6,16.62,10.98,15.87,10.856,-65.0,-1.0,-1.0
08/03/2022 21:00:01.000000,39.66814,-105.02316,19.77,93.71,836.62,19.24,13.17,17.93,11.729,-65.0,-1.0,-1.0
08/03/2022 21:01:01.000000,39.66814,-105.02316,19.66,93.63,836.63,16.52,9.89,15.32,10.614,-65.0,-1.0,-1.0
