"","X.2","X.1","X","date","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag"
"4183",4183,4183,4183,2019-02-20 00:00:00,222,31,99.9,14.5,42.7,22.3,0
"4184",4184,4184,4184,2019-02-20 01:00:00,222,31,99.9,12.9,39.9,22.7,0
"4185",4185,4185,4185,2019-02-20 02:00:00,222,31,98.2,11.6,30.9,22,0
"4186",4186,4186,4186,2019-02-20 03:00:00,222,31,97.9,10.5,26.7,19.8,0
"4187",4187,4187,4187,2019-02-20 04:00:00,222,31,97.1,9.83,21.5,17.8,0
"4188",4188,4188,4188,2019-02-20 05:00:00,222,31,96.4,10.5,20,16,0
"4189",4189,4189,4189,2019-02-20 06:00:00,222,31,96.5,10.9,23.9,16,0
"4190",4190,4190,4190,2019-02-20 07:00:00,222,31,95.4,14.4,29,16.7,0
"4191",4191,4191,4191,2019-02-20 08:00:00,222,31,60.9,27.9,18.1,15,0
"4192",4192,4192,4192,2019-02-20 09:00:00,222,31,39.1,31.4,6.72,11.2,0
"4193",4193,4193,4193,2019-02-20 10:00:00,222,31,36.2,30.6,0.856,7.5,0
"4194",4194,4194,4194,2019-02-20 11:00:00,222,31,31,35.6,1.51,5.8,0
"4195",4195,4195,4195,2019-02-20 12:00:00,222,31,25.1,44.5,1.74,4.9,0
"4196",4196,4196,4196,2019-02-20 13:00:00,222,31,22,49.2,1.9,4.4,0
"4197",4197,4197,4197,2019-02-20 14:00:00,222,31,23,47.3,1.41,4,0
"4198",4198,4198,4198,2019-02-20 15:00:00,222,31,21.2,48.8,1.68,3.9,0
"4199",4199,4199,4199,2019-02-20 16:00:00,222,31,27.6,40.6,2.03,4.1,0
"4200",4200,4200,4200,2019-02-20 17:00:00,222,31,38.6,34,3.97,4.5,0
"4201",4201,4201,4201,2019-02-20 18:00:00,222,31,48.6,30.7,5.8,5.3,0
"4202",4202,4202,4202,2019-02-20 19:00:00,222,31,60.3,28.2,7.63,6.3,0
"4203",4203,4203,4203,2019-02-20 20:00:00,222,31,78.7,24.4,10.9,8.3,0
"4204",4204,4204,4204,2019-02-20 21:00:00,222,31,88.2,22.4,15.6,10.1,0
"4205",4205,4205,4205,2019-02-20 22:00:00,222,31,84,22.7,14.9,10.8,0
"4206",4206,4206,4206,2019-02-20 23:00:00,222,31,84.3,21.5,13.7,11,0
"4207",4207,4207,4207,2019-02-21 00:00:00,223,31,80.8,20.5,8.77,10.25,0
"4208",4208,4208,4208,2019-02-21 01:00:00,223,31,81.2,20,5.38,7.7,0
"4209",4209,4209,4209,2019-02-21 02:00:00,223,31,82.7,18.9,5.42,7.3,0
"4210",4210,4210,4210,2019-02-21 03:00:00,223,31,79.7,18,4.69,6.4,0
"4211",4211,4211,4211,2019-02-21 04:00:00,223,31,83.7,16.5,4.12,6,0
"4212",4212,4212,4212,2019-02-21 05:00:00,223,31,84.3,16.5,2.86,5.4,0
"4213",4213,4213,4213,2019-02-21 06:00:00,223,31,83.7,16.8,2.79,5.1,0
"4214",4214,4214,4214,2019-02-21 07:00:00,223,31,81.6,18.1,3.78,5.1,0
"4215",4215,4215,4215,2019-02-21 08:00:00,223,31,71.8,23.5,3.32,5,0
"4216",4216,4216,4216,2019-02-21 09:00:00,223,31,55.6,31.3,3.66,5.2,0
"4217",4217,4217,4217,2019-02-21 10:00:00,223,31,46.4,36.6,6.52,5.9,0
"4218",4218,4218,4218,2019-02-21 11:00:00,223,31,39.2,41.1,6.55,6.2,0
"4219",4219,4219,4219,2019-02-21 12:00:00,223,31,36.1,45,7.95,6.6,0
"4220",4220,4220,4220,2019-02-21 13:00:00,223,31,33.8,46.7,9.13,7.4,0
"4221",4221,4221,4221,2019-02-21 14:00:00,223,31,30.3,50.6,10.8,8.3,0
"4222",4222,4222,4222,2019-02-21 15:00:00,223,31,28.5,52.6,11.6,9.1,0
"4223",4223,4223,4223,2019-02-21 16:00:00,223,31,40.6,40.9,14,9.9,0
"4224",4224,4224,4224,2019-02-21 18:00:00,223,31,57.5,33.1,17.8,11.9,0
"4225",4225,4225,4225,2019-02-21 19:00:00,223,31,57.9,33.4,17.9,12.6,0
"4226",4226,4226,4226,2019-02-21 20:00:00,223,31,64.1,31.8,19,13.2,0
"4227",4227,4227,4227,2019-02-21 21:00:00,223,31,85.1,29,19.9,12.8,0
"4228",4228,4228,4228,2019-02-21 22:00:00,223,31,98.4,24.9,27.6,14,0
"4229",4229,4229,4229,2019-02-21 23:00:00,223,31,99,25.3,24.9,14.1,0
"4230",4230,4230,4230,2019-02-22 00:00:00,224,32,99.2,25.2,25.9,14.4,0
"4231",4231,4231,4231,2019-02-22 01:00:00,224,32,99.9,23,29,15.1,0
"4232",4232,4232,4232,2019-02-22 02:00:00,224,32,99.9,23.4,27,15.05,0
"4233",4233,4233,4233,2019-02-22 03:00:00,224,32,97.5,26.2,29.4,15.9,0
"4234",4234,4234,4234,2019-02-22 04:00:00,224,32,97.5,27.3,32.4,17.1,0
"4235",4235,4235,4235,2019-02-22 05:00:00,224,32,99.3,26.6,32.4,17.5,0
"4236",4236,4236,4236,2019-02-22 06:00:00,224,32,99.4,26.8,23.9,16.2,0
"4237",4237,4237,4237,2019-02-22 07:00:00,224,32,98,27.3,20.7,14.5,0
"4238",4238,4238,4238,2019-02-22 08:00:00,224,32,96.2,28.6,28.6,15,0
"4239",4239,4239,4239,2019-02-22 09:00:00,224,32,96.4,29.1,28.6,15.6,0
"4240",4240,4240,4240,2019-02-22 10:00:00,224,32,93,31.6,32.1,16.5,0
"4241",4241,4241,4241,2019-02-22 11:00:00,224,32,88.3,34.2,34.7,18.2,0
"4242",4242,4242,4242,2019-02-22 12:00:00,224,32,77.4,38.6,36.1,19.9,0
"4243",4243,4243,4243,2019-02-22 13:00:00,224,32,83,36.6,28.2,18.7,0
"4244",4244,4244,4244,2019-02-22 14:00:00,224,32,91.9,32.1,27.5,17.2,0
"4245",4245,4245,4245,2019-02-22 15:00:00,224,32,95.2,29.8,28.3,16.7,0
"4246",4246,4246,4246,2019-02-22 16:00:00,224,32,96.7,29,28.2,16.6,0
"4247",4247,4247,4247,2019-02-22 17:00:00,224,32,97.4,28.9,27.2,16.4,0
"4248",4248,4248,4248,2019-02-22 18:00:00,224,32,98.3,28.9,27.5,16.2,0
"4249",4249,4249,4249,2019-02-22 19:00:00,224,32,98.7,28.5,26.9,16,0
"4250",4250,4250,4250,2019-02-22 20:00:00,224,32,99.7,26.7,34.3,17,0
"4251",4251,4251,4251,2019-02-22 21:00:00,224,32,99.9,26.5,37.4,18.4,0
"4252",4252,4252,4252,2019-02-22 22:00:00,224,32,98.7,28,37,19.3,0
"4253",4253,4253,4253,2019-02-22 23:00:00,224,32,99.8,26.4,41,20.7,0
"4254",4254,4254,4254,2019-02-23 00:00:00,225,32,99.9,26,41.3,21.4,0
"4255",4255,4255,4255,2019-02-23 01:00:00,225,32,99.6,29,38.4,21.7,0
"4256",4256,4256,4256,2019-02-23 02:00:00,225,32,99.9,27.9,30,20.8,0
"4257",4257,4257,4257,2019-02-23 03:00:00,225,32,99.9,27.1,28.2,18.5,0
"4258",4258,4258,4258,2019-02-23 04:00:00,225,32,98.3,29.1,27.6,17.7,0
"4259",4259,4259,4259,2019-02-23 05:00:00,225,32,98.9,27.9,30.6,17.6,0
"4260",4260,4260,4260,2019-02-23 06:00:00,225,32,99.3,26.8,29.7,17.5,0
"4261",4261,4261,4261,2019-02-23 07:00:00,225,32,99.5,25.3,36.3,18.2,0
"4262",4262,4262,4262,2019-02-23 08:00:00,225,32,98,29,44.4,20,0
"4263",4263,4263,4263,2019-02-23 09:00:00,225,32,90.8,34,40.6,21.2,0
"4264",4264,4264,4264,2019-02-23 10:00:00,225,32,67.9,44.2,31.6,21.1,0
"4265",4265,4265,4265,2019-02-23 11:00:00,225,32,42,44.7,8.76,15.6,0
"4266",4266,4266,4266,2019-02-23 12:00:00,225,32,36.5,40,0.745,9.2,0
"4267",4267,4267,4267,2019-02-23 13:00:00,225,32,36.2,43.9,1.7,6.4,0
"4268",4268,4268,4268,2019-02-23 14:00:00,225,32,38.9,39.1,0.444,4.5,0
"4269",4269,4269,4269,2019-02-23 15:00:00,225,32,40,38.1,0.241,3.4,0
"4270",4270,4270,4270,2019-02-23 16:00:00,225,32,39.7,38,0.268,2.7,0
"4271",4271,4271,4271,2019-02-23 17:00:00,225,32,45.9,34.1,0.434,2.4,0
"4272",4272,4272,4272,2019-02-23 18:00:00,225,32,53.1,32,0.141,2.1,0
"4273",4273,4273,4273,2019-02-23 19:00:00,225,32,55.8,31.2,0.196,2,0
"4274",4274,4274,4274,2019-02-23 20:00:00,225,32,57,29.8,0.81,2.5,0
"4275",4275,4275,4275,2019-02-23 21:00:00,225,32,54.7,30.3,0.564,2.5,0
"4276",4276,4276,4276,2019-02-23 22:00:00,225,32,53.3,30.3,1.29,2.8,0
"4277",4277,4277,4277,2019-02-23 23:00:00,225,32,63.6,27.5,5.04,4,0
"4278",4278,4278,4278,2019-02-24 00:00:00,226,32,65.6,26.4,4,4.4,0
"4279",4279,4279,4279,2019-02-24 01:00:00,226,32,60.1,27.1,1.41,3.9,0
"4280",4280,4280,4280,2019-02-24 02:00:00,226,32,54.9,28.6,1.3,3.7,0
"4281",4281,4281,4281,2019-02-24 03:00:00,226,32,61.1,26.3,2.24,3.7,0
"4282",4282,4282,4282,2019-02-24 04:00:00,226,32,61.2,25.9,1.95,3.7,0
"4283",4283,4283,4283,2019-02-24 05:00:00,226,32,62.4,24.5,2.26,3.6,0
"4284",4284,4284,4284,2019-02-24 06:00:00,226,32,67.6,22.5,0.953,3.3,0
"4285",4285,4285,4285,2019-02-24 07:00:00,226,32,59.7,26.2,0.941,3.1,0
"4286",4286,4286,4286,2019-02-24 08:00:00,226,32,48,32.4,0.724,2.9,0
"4287",4287,4287,4287,2019-02-24 09:00:00,226,32,39.6,38.5,1.22,3,0
"4288",4288,4288,4288,2019-02-24 10:00:00,226,32,32.1,45.9,1.45,3.2,0
"4289",4289,4289,4289,2019-02-24 11:00:00,226,32,24,57.6,1.71,3.2,0
"4290",4290,4290,4290,2019-02-24 12:00:00,226,32,24.9,53.1,0.752,3,0
"4291",4291,4291,4291,2019-02-24 13:00:00,226,32,21.6,55.2,0.423,2.7,0
"4292",4292,4292,4292,2019-02-24 14:00:00,226,32,25.6,55.4,1.77,2.9,0
"4293",4293,4293,4293,2019-02-24 15:00:00,226,32,27.3,52.2,1.41,3,0
"4294",4294,4294,4294,2019-02-24 16:00:00,226,32,28.7,50.3,1.8,3.1,0
"4295",4295,4295,4295,2019-02-24 17:00:00,226,32,38.6,43.9,1.24,3.2,0
"4296",4296,4296,4296,2019-02-24 18:00:00,226,32,50.6,38.8,2.72,3.6,0
"4297",4297,4297,4297,2019-02-24 19:00:00,226,32,58.6,35.6,3.38,4.2,0
"4298",4298,4298,4298,2019-02-24 20:00:00,226,32,68.6,32.9,4.51,4.7,0
"4299",4299,4299,4299,2019-02-24 21:00:00,226,32,74.2,31.5,7.58,5.8,0
"4300",4300,4300,4300,2019-02-24 22:00:00,226,32,76.3,29.7,5.16,5.6,0
"4301",4301,4301,4301,2019-02-24 23:00:00,226,32,79.7,28.6,3.79,5.2,0
"4302",4302,4302,4302,2019-02-25 00:00:00,227,32,85.6,26.6,3.32,4.8,0
"4303",4303,4303,4303,2019-02-25 01:00:00,227,32,81.4,25.8,3.45,4.7,0
"4304",4304,4304,4304,2019-02-25 02:00:00,227,32,87.6,23.9,5.55,4.95,0
"4305",4305,4305,4305,2019-02-25 03:00:00,227,32,92,21.9,8.26,6.2,0
"4306",4306,4306,4306,2019-02-25 04:00:00,227,32,95.7,20.8,15,7.7,0
"4307",4307,4307,4307,2019-02-25 05:00:00,227,32,99.5,20.9,24.1,9.4,0
"4308",4308,4308,4308,2019-02-25 06:00:00,227,32,99.9,18.8,25.3,10.5,0
"4309",4309,4309,4309,2019-02-25 07:00:00,227,32,97.7,23.1,20.2,10.3,0
"4310",4310,4310,4310,2019-02-25 08:00:00,227,32,83,32.8,20.5,10.6,0
"4311",4311,4311,4311,2019-02-25 09:00:00,227,32,66.9,39.7,26.8,12.5,0
"4312",4312,4312,4312,2019-02-25 10:00:00,227,32,44.8,51.6,30.8,15.4,0
"4313",4313,4313,4313,2019-02-25 11:00:00,227,32,28.8,64.1,31.5,19,0
"4314",4314,4314,4314,2019-02-25 12:00:00,227,32,30.7,62.2,39,24.9,0
"4315",4315,4315,4315,2019-02-25 13:00:00,227,32,33.9,59,39.1,27.4,0
"4316",4316,4316,4316,2019-02-25 14:00:00,227,32,36.9,58.3,34.6,26.2,0
"4317",4317,4317,4317,2019-02-25 15:00:00,227,32,38.8,58.6,22.7,21.6,0
"4318",4318,4318,4318,2019-02-25 16:00:00,227,32,40.8,53.6,1.1,12.6,0
"4319",4319,4319,4319,2019-02-25 17:00:00,227,32,52.2,47.1,1.51,8.1,0
"4320",4320,4320,4320,2019-02-25 18:00:00,227,32,77.2,42,8.43,7.4,0
"4321",4321,4321,4321,2019-02-25 19:00:00,227,32,92,34.8,33.8,11.5,0
"4322",4322,4322,4322,2019-02-25 20:00:00,227,32,99.4,31.2,24.5,11.7,0
"4323",4323,4323,4323,2019-02-25 21:00:00,227,32,99.9,29.1,23.1,11.5,0
"4324",4324,4324,4324,2019-02-25 22:00:00,227,32,99.9,26.9,26.3,12.7,0
"4325",4325,4325,4325,2019-02-25 23:00:00,227,32,99.9,26,25.1,13.5,0
"4326",4326,4326,4326,2019-02-26 00:00:00,228,32,99.9,26.5,25.5,13.9,0
"4327",4327,4327,4327,2019-02-26 01:00:00,228,32,99.9,28,31.2,15.9,0
"4328",4328,4328,4328,2019-02-26 02:00:00,228,32,99.9,28.6,36.9,17.3,0
"4329",4329,4329,4329,2019-02-26 03:00:00,228,32,99.9,29,46.9,22.3,0
"4330",4330,4330,4330,2019-02-26 04:00:00,228,32,99.9,28.9,44.6,24.3,0
"4331",4331,4331,4331,2019-02-26 05:00:00,228,32,99.6,28.2,40.7,25.1,0
"4332",4332,4332,4332,2019-02-26 06:00:00,228,32,99.9,26.7,48.7,26.7,0
"4333",4333,4333,4333,2019-02-26 07:00:00,228,32,99.9,27.8,56.1,29.8,0
"4334",4334,4334,4334,2019-02-26 08:00:00,228,32,95.1,35.1,55.9,34.8,0
"4335",4335,4335,4335,2019-02-26 09:00:00,228,32,75,45,52.6,37.2,0
"4336",4336,4336,4336,2019-02-26 10:00:00,228,32,79.9,42.3,54.8,43.1,0
"4337",4337,4337,4337,2019-02-26 11:00:00,228,32,64.3,50.7,49.2,42.2,0
"4338",4338,4338,4338,2019-02-26 12:00:00,228,32,61.7,52,45.1,39.1,0
"4339",4339,4339,4339,2019-02-26 13:00:00,228,32,60.4,53.9,42.7,35.5,0
"4340",4340,4340,4340,2019-02-26 14:00:00,228,32,57.7,53.3,39.4,31.7,0
"4341",4341,4341,4341,2019-02-26 15:00:00,228,32,56.1,56.8,42.9,31.4,0
"4342",4342,4342,4342,2019-02-26 16:00:00,228,32,56.7,57.6,39.4,30.1,0
"4343",4343,4343,4343,2019-02-26 17:00:00,228,32,68.8,50.7,40.1,29,0
"4344",4344,4344,4344,2019-02-26 18:00:00,228,32,84.5,44.5,42.1,28,0
"4345",4345,4345,4345,2019-02-26 19:00:00,228,32,92.3,40.6,42.3,27.2,0
"4346",4346,4346,4346,2019-02-26 20:00:00,228,32,96.2,38.1,45.6,27.3,0
"4347",4347,4347,4347,2019-02-26 21:00:00,228,32,99.8,35.8,47.1,27.3,0
"4348",4348,4348,4348,2019-02-26 22:00:00,228,32,99.9,34.4,47.6,28.1,0
"4349",4349,4349,4349,2019-02-26 23:00:00,228,32,99.9,33.6,48.1,28.4,0
"4350",4350,4350,4350,2019-02-27 00:00:00,229,32,99.9,32.3,42.9,27.2,0
"4351",4351,4351,4351,2019-02-27 01:00:00,229,32,99.5,31.7,33.8,22.5,0
"4352",4352,4352,4352,2019-02-27 02:00:00,229,32,99.3,28.6,35.6,21.45,0
"4353",4353,4353,4353,2019-02-27 03:00:00,229,32,99.9,25.8,33.6,20.8,0
"4354",4354,4354,4354,2019-02-27 04:00:00,229,32,99.9,24.1,26.2,17.7,0
"4355",4355,4355,4355,2019-02-27 05:00:00,229,32,99.9,23.2,25.4,16.1,0
"4356",4356,4356,4356,2019-02-27 06:00:00,229,32,99.9,20.1,23.5,15.2,0
"4357",4357,4357,4357,2019-02-27 07:00:00,229,32,99.9,19.1,21.6,14.6,0
"4358",4358,4358,4358,2019-02-27 08:00:00,229,32,99.7,21.6,23.8,14.9,0
"4359",4359,4359,4359,2019-02-27 09:00:00,229,32,97.4,25.3,26.9,15.8,0
"4360",4360,4360,4360,2019-02-27 10:00:00,229,32,93.9,29.2,30.5,17.3,0
"4361",4361,4361,4361,2019-02-27 11:00:00,229,32,86.7,35.3,35.1,19,0
"4362",4362,4362,4362,2019-02-27 12:00:00,229,32,71.5,43.2,41.2,24.2,0
"4363",4363,4363,4363,2019-02-27 13:00:00,229,32,62.7,45.5,36.3,24.2,0
"4364",4364,4364,4364,2019-02-27 14:00:00,229,32,72.8,40.9,37.9,23.9,0
"4365",4365,4365,4365,2019-02-27 15:00:00,229,32,77.1,40.2,35.7,22.9,0
"4366",4366,4366,4366,2019-02-27 16:00:00,229,32,87.8,35.2,32.1,21.2,0
"4367",4367,4367,4367,2019-02-27 17:00:00,229,32,93.1,32.4,33.4,20.3,0
"4368",4368,4368,4368,2019-02-27 18:00:00,229,32,98.6,30.8,34.7,20.7,0
"4369",4369,4369,4369,2019-02-27 19:00:00,229,32,99.9,30.8,34.5,21,0
"4370",4370,4370,4370,2019-02-27 20:00:00,229,32,99.8,30.3,38,22,0
"4371",4371,4371,4371,2019-02-27 21:00:00,229,32,99.5,30.1,39.8,22.9,0
"4372",4372,4372,4372,2019-02-27 22:00:00,229,32,98,30.4,31.3,21,0
"4373",4373,4373,4373,2019-02-27 23:00:00,229,32,97.6,30,33.5,20.3,0
"4374",4374,4374,4374,2019-02-28 00:00:00,230,32,99.2,28.5,39,21.1,0
"4375",4375,4375,4375,2019-02-28 01:00:00,230,32,99.9,27.1,39.9,21.3,0
"4376",4376,4376,4376,2019-02-28 02:00:00,230,32,99.9,27.8,47.2,22.15,0
"4377",4377,4377,4377,2019-02-28 03:00:00,230,32,99.9,27.5,48.3,24.6,0
"4378",4378,4378,4378,2019-02-28 04:00:00,230,32,99.9,27.1,47.2,25.9,0
"4379",4379,4379,4379,2019-02-28 05:00:00,230,32,99.9,26.1,47.8,26.9,0
"4380",4380,4380,4380,2019-02-28 06:00:00,230,32,99.9,25.5,51.6,29.2,0
"4381",4381,4381,4381,2019-02-28 07:00:00,230,32,99.9,27.2,51.3,29.4,0
"4382",4382,4382,4382,2019-02-28 08:00:00,230,32,98.1,34.6,46.6,28.8,0
"4383",4383,4383,4383,2019-02-28 09:00:00,230,32,83.6,43.8,42.8,29.3,0
"4384",4384,4384,4384,2019-02-28 10:00:00,230,32,56.6,56.8,33.1,27.5,0
"4385",4385,4385,4385,2019-02-28 11:00:00,230,32,40.2,64.4,21.8,24.1,0
"4386",4386,4386,4386,2019-02-28 12:00:00,230,32,34.5,71.6,15.5,18.4,0
"4387",4387,4387,4387,2019-02-28 13:00:00,230,32,34,65.8,9.5,13.9,0
"4388",4388,4388,4388,2019-02-28 14:00:00,230,32,30.5,68,4.4,9.9,0
"4389",4389,4389,4389,2019-02-28 15:00:00,230,32,34.8,62.7,4.84,8,0
"4390",4390,4390,4390,2019-02-28 16:00:00,230,32,42.7,57,6.18,7.3,0
"4391",4391,4391,4391,2019-02-28 17:00:00,230,32,67.3,48.1,11.7,8.8,0
"4392",4392,4392,4392,2019-02-28 18:00:00,230,32,81.3,43.4,14.3,10.1,0
"4393",4393,4393,4393,2019-02-28 19:00:00,230,32,90.3,40.1,17.7,11.7,0
"4394",4394,4394,4394,2019-02-28 20:00:00,230,32,92.2,38.6,20.1,13.1,0
"4395",4395,4395,4395,2019-02-28 21:00:00,230,32,93.6,38,25.7,15.3,0
"4396",4396,4396,4396,2019-02-28 22:00:00,230,32,92.9,38.6,22.6,15.6,0
"4397",4397,4397,4397,2019-02-28 23:00:00,230,32,93.9,37.1,14.6,13.1,0
"4398",4398,4398,4398,2019-03-01 00:00:00,231,33,96.9,34.2,15.9,12,0
"4399",4399,4399,4399,2019-03-01 01:00:00,231,33,99.1,33,17.8,11.9,0
"4400",4400,4400,4400,2019-03-01 02:00:00,231,33,99.6,32.1,19.9,12.05,0
"4401",4401,4401,4401,2019-03-01 03:00:00,231,33,99.9,30.9,20.9,12.5,0
"4402",4402,4402,4402,2019-03-01 04:00:00,231,33,99.6,30.4,14.1,11.3,0
"4403",4403,4403,4403,2019-03-01 05:00:00,231,33,96.9,32.2,5.53,8.1,0
"4404",4404,4404,4404,2019-03-01 06:00:00,231,33,96.2,33.3,8.97,7.3,0
"4405",4405,4405,4405,2019-03-01 07:00:00,231,33,94.6,36.3,8.27,7,0
"4406",4406,4406,4406,2019-03-01 08:00:00,231,33,76.5,48.4,13.1,8.8,0
"4407",4407,4407,4407,2019-03-01 09:00:00,231,33,54.2,58.3,10,9.4,0
"4408",4408,4408,4408,2019-03-01 10:00:00,231,33,41.3,63,11.1,9.5,0
"4409",4409,4409,4409,2019-03-01 11:00:00,231,33,49.8,57.8,12.5,10.1,0
"4410",4410,4410,4410,2019-03-01 12:00:00,231,33,59.6,49.3,8.56,9.6,0
"4411",4411,4411,4411,2019-03-01 13:00:00,231,33,65.9,43,5.64,8.4,0
"4412",4412,4412,4412,2019-03-01 14:00:00,231,33,60.2,45.1,3.49,7.1,0
"4413",4413,4413,4413,2019-03-01 15:00:00,231,33,56.6,48.2,5.72,6.8,0
"4414",4414,4414,4414,2019-03-01 16:00:00,231,33,68,43,6.66,6.8,0
"4415",4415,4415,4415,2019-03-01 17:00:00,231,33,75.1,40.4,6.51,6.7,0
"4416",4416,4416,4416,2019-03-01 18:00:00,231,33,78.1,38.7,5.32,6.1,0
"4417",4417,4417,4417,2019-03-01 19:00:00,231,33,80.8,38.3,5.94,5.9,0
"4418",4418,4418,4418,2019-03-01 20:00:00,231,33,81.8,38.7,6.79,5.9,0
"4419",4419,4419,4419,2019-03-01 21:00:00,231,33,86.5,38.2,6.49,6,0
"4420",4420,4420,4420,2019-03-01 22:00:00,231,33,88.4,37.8,6.72,6.3,0
"4421",4421,4421,4421,2019-03-01 23:00:00,231,33,92.8,36.2,7.85,6.5,0
"4422",4422,4422,4422,2019-03-02 00:00:00,232,33,96.5,34,7.95,6.4,0
"4423",4423,4423,4423,2019-03-02 01:00:00,232,33,99.9,32,9.68,6.4,0
"4424",4424,4424,4424,2019-03-02 02:00:00,232,33,99.9,32.1,13,6.7,0
"4425",4425,4425,4425,2019-03-02 03:00:00,232,33,99.9,31.7,11.9,7.3,0
"4426",4426,4426,4426,2019-03-02 04:00:00,232,33,98.7,29.2,4.13,6.1,0
"4427",4427,4427,4427,2019-03-02 05:00:00,232,33,97.5,28.2,2.3,4.8,0
"4428",4428,4428,4428,2019-03-02 06:00:00,232,33,98.7,27.1,2.22,4.2,0
"4429",4429,4429,4429,2019-03-02 07:00:00,232,33,99.8,27.4,2.87,3.9,0
"4430",4430,4430,4430,2019-03-02 08:00:00,232,33,98.5,29.5,4.46,3.9,0
"4431",4431,4431,4431,2019-03-02 16:00:00,232,33,95.4,20.1,13.6,8.8,0
"4432",4432,4432,4432,2019-03-02 17:00:00,232,33,95.3,18.3,13.7,8.8,0
"4433",4433,4433,4433,2019-03-02 18:00:00,232,33,94.1,16.9,13,8.9,0
"4434",4434,4434,4434,2019-03-02 19:00:00,232,33,93,14.8,13.2,9.1,0
"4435",4435,4435,4435,2019-03-02 20:00:00,232,33,92.6,14,13.2,9.3,0
"4436",4436,4436,4436,2019-03-02 21:00:00,232,33,92.5,12.1,12.1,9.1,0
"4437",4437,4437,4437,2019-03-02 22:00:00,232,33,92,11.3,9.97,8.9,0
"4438",4438,4438,4438,2019-03-02 23:00:00,232,33,91.7,10.4,8.79,8.4,0
"4439",4439,4439,4439,2019-03-03 00:00:00,233,33,91.6,8.28,7.01,7.5,0
"4440",4440,4440,4440,2019-03-03 01:00:00,233,33,92.2,7.46,6.05,6.7,0
"4441",4441,4441,4441,2019-03-03 02:00:00,233,33,92.5,5.83,4.6,6.2,0
"4442",4442,4442,4442,2019-03-03 03:00:00,233,33,93.1,3.97,3.94,5.2,0
"4443",4443,4443,4443,2019-03-03 04:00:00,233,33,93.3,2.6,3.19,4.9,0
"4444",4444,4444,4444,2019-03-03 05:00:00,233,33,93.5,1.87,3.6,4.8,0
"4445",4445,4445,4445,2019-03-03 06:00:00,233,33,92.4,3,5.14,5.2,0
"4446",4446,4446,4446,2019-03-03 07:00:00,233,33,90.7,4.99,4.82,5.4,0
"4447",4447,4447,4447,2019-03-03 08:00:00,233,33,83.6,9,7.03,6.1,0
"4448",4448,4448,4448,2019-03-03 09:00:00,233,33,70.2,15.2,8.38,6.5,0
"4449",4449,4449,4449,2019-03-03 10:00:00,233,33,59.3,20,9.16,6.9,0
"4450",4450,4450,4450,2019-03-03 11:00:00,233,33,60,18.5,11.2,7.8,0
"4451",4451,4451,4451,2019-03-03 12:00:00,233,33,63.4,17,11.9,8.6,0
"4452",4452,4452,4452,2019-03-04 08:00:00,234,33,87.8,17.9,44.9,24.2,0
"4453",4453,4453,4453,2019-03-04 09:00:00,234,33,57,29.7,50.1,26.5,0
"4454",4454,4454,4454,2019-03-04 10:00:00,234,33,44.8,36.8,50.9,29.5,0
"4455",4455,4455,4455,2019-03-04 11:00:00,234,33,45.2,36,52.1,30.7,0
"4456",4456,4456,4456,2019-03-04 12:00:00,234,33,38.7,41.6,45.7,29.7,0
"4457",4457,4457,4457,2019-03-04 13:00:00,234,33,40.4,39,40.9,27.2,0
"4458",4458,4458,4458,2019-03-04 14:00:00,234,33,45.7,34.9,32.5,23.5,0
"4459",4459,4459,4459,2019-03-04 15:00:00,234,33,43.5,35.2,24.1,18.4,0
"4460",4460,4460,4460,2019-03-04 16:00:00,234,33,49.5,30.5,20.5,15.5,0
"4461",4461,4461,4461,2019-03-04 17:00:00,234,33,60.9,24.3,21.6,14.1,0
"4462",4462,4462,4462,2019-03-04 18:00:00,234,33,79.4,18.9,25.6,14.4,0
"4463",4463,4463,4463,2019-03-04 19:00:00,234,33,86.2,17,31.1,16.1,0
"4464",4464,4464,4464,2019-03-04 20:00:00,234,33,90.5,15.1,36.8,18,0
"4465",4465,4465,4465,2019-03-04 21:00:00,234,33,92.7,13.9,46,21.4,0
"4466",4466,4466,4466,2019-03-04 22:00:00,234,33,96,12.2,50.1,25,0
"4467",4467,4467,4467,2019-03-04 23:00:00,234,33,98.8,10.8,54,28.4,0
"4468",4468,4468,4468,2019-03-05 00:00:00,235,33,99.6,9.94,58.7,32.7,0
"4469",4469,4469,4469,2019-03-05 01:00:00,235,33,99.6,8.94,67,39.9,0
"4470",4470,4470,4470,2019-03-05 02:00:00,235,33,99.8,8.4,68.2,41.7,0
"4471",4471,4471,4471,2019-03-05 03:00:00,235,33,98.9,7.85,66.9,45,0
"4472",4472,4472,4472,2019-03-05 04:00:00,235,33,99.9,8.79,67,44.7,0
"4473",4473,4473,4473,2019-03-05 05:00:00,235,33,99.2,9.87,61.4,40.2,0
"4474",4474,4474,4474,2019-03-05 06:00:00,235,33,99.4,9.78,61.8,37.9,0
"4475",4475,4475,4475,2019-03-05 07:00:00,235,33,96.4,14.7,64,37.3,0
"4476",4476,4476,4476,2019-03-05 08:00:00,235,33,82.9,23.1,64.2,37.5,0
"4477",4477,4477,4477,2019-03-05 09:00:00,235,33,49.4,40.7,56.3,39.1,0
