InstrumentName, Purina
StartTime, 2021-06-01 00:00:00
EndTime, 2021-06-30 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
06/01/2021 01:12:00,,47.14,67.04,848.56,5.98,3.18,5.57,,-1.0,-1.0
06/01/2021 01:13:01,,47.15,67.03,848.57,6.02,3.54,5.61,,-1.0,-1.0
06/01/2021 01:14:00,,47.88,66.95,848.59,5.88,3.85,5.63,,-1.0,-1.0
06/01/2021 01:15:00,,48.43,66.85,848.59,6.94,3.99,6.06,,-1.0,-1.0
06/01/2021 01:16:00,,48.51,66.78,848.59,6.93,4.16,6.41,,-1.0,-1.0
06/01/2021 01:17:00,,48.56,66.72,848.6,6.08,3.45,5.43,,-1.0,-1.0
06/01/2021 01:18:00,,48.78,66.65,848.59,6.32,3.72,5.99,,-1.0,-1.0
06/01/2021 01:19:00,,49.22,66.51,848.58,6.46,3.99,5.98,,-1.0,-1.0
06/01/2021 01:20:00,,49.29,66.2,848.57,6.64,4.04,5.91,,-1.0,-1.0
06/01/2021 01:21:00,,49.9,66.01,848.61,6.23,4.02,5.99,,-1.0,-1.0
06/01/2021 01:22:00,,50.4,65.97,848.62,7.77,4.11,6.28,,-1.0,-1.0
06/01/2021 01:23:00,,50.4,65.95,848.65,7.3,3.49,6.24,,-1.0,-1.0
06/01/2021 01:24:00,,50.08,65.94,848.66,5.82,3.62,5.7,,-1.0,-1.0
06/01/2021 01:25:00,,50.3,65.89,848.68,8.51,4.62,7.28,,-1.0,-1.0
06/01/2021 01:26:00,,50.42,65.83,848.68,6.68,3.62,5.59,,-1.0,-1.0
06/01/2021 01:27:00,,50.29,65.81,848.68,6.95,3.97,6.45,,-1.0,-1.0
06/01/2021 01:28:00,,50.29,65.76,848.67,6.88,3.31,5.7,,-1.0,-1.0
06/01/2021 01:29:00,,50.41,65.65,848.66,7.16,3.79,6.01,,-1.0,-1.0
06/01/2021 01:30:00,,50.7,65.54,848.68,6.9,3.75,6.02,,-1.0,-1.0
06/01/2021 01:31:00,,50.59,65.48,848.67,5.48,3.09,5.08,,-1.0,-1.0
06/01/2021 01:32:00,,50.52,65.44,848.65,6.32,3.41,5.93,,-1.0,-1.0
06/01/2021 01:33:00,,50.96,65.39,848.65,6.12,3.33,5.38,,-1.0,-1.0
06/01/2021 01:34:00,,50.92,65.3,848.64,5.68,3.33,5.36,,-1.0,-1.0
06/01/2021 01:35:00,,51.18,65.21,848.65,5.93,3.78,5.59,,-1.0,-1.0
06/01/2021 01:36:00,,51.0,65.14,848.65,6.12,4.11,5.86,,-1.0,-1.0
06/01/2021 01:37:00,,50.58,65.02,848.65,7.2,4.19,6.77,,-1.0,-1.0
06/01/2021 01:38:00,,50.6,64.91,848.65,6.51,4.07,6.07,,-1.0,-1.0
06/01/2021 01:39:00,,50.97,64.82,848.68,6.77,3.8,6.07,,-1.0,-1.0
06/01/2021 01:40:00,,50.67,64.69,848.69,6.58,3.87,5.94,,-1.0,-1.0
06/01/2021 01:41:00,,50.86,64.53,848.71,7.73,4.44,6.86,,-1.0,-1.0
06/01/2021 01:42:00,,50.97,64.46,848.71,6.18,3.82,5.51,,-1.0,-1.0
06/01/2021 01:43:00,,51.26,64.38,848.72,5.61,3.45,5.21,,-1.0,-1.0
06/01/2021 01:44:00,,51.0,64.25,848.74,6.15,4.05,5.9,,-1.0,-1.0
06/01/2021 01:45:00,,50.83,64.08,848.72,6.57,3.75,5.73,,-1.0,-1.0
06/01/2021 01:46:00,,51.33,63.87,848.71,6.18,3.75,5.91,,-1.0,-1.0
06/01/2021 01:47:00,,51.71,63.61,848.7,5.43,3.44,5.43,,-1.0,-1.0
06/01/2021 01:48:00,,51.98,63.4,848.7,5.6,3.58,5.57,,-1.0,-1.0
06/01/2021 01:49:00,,52.57,63.32,848.7,6.14,3.36,5.52,,-1.0,-1.0
06/01/2021 01:50:00,,52.57,63.21,848.69,6.01,3.89,5.59,,-1.0,-1.0
06/01/2021 01:51:00,,52.7,63.09,848.69,5.98,3.48,5.66,,-1.0,-1.0
06/01/2021 01:52:00,,52.82,63.04,848.7,5.08,3.22,5.07,,-1.0,-1.0
06/01/2021 01:53:00,,52.9,62.95,848.71,13.43,9.25,12.79,,-1.0,-1.0
06/01/2021 01:54:00,,53.11,62.84,848.7,9.92,6.77,9.27,,-1.0,-1.0
06/01/2021 01:55:00,,53.3,62.74,848.7,7.44,4.18,6.74,,-1.0,-1.0
06/01/2021 01:56:00,,53.68,62.67,848.71,8.43,5.06,7.73,,-1.0,-1.0
06/01/2021 01:57:00,,53.9,62.62,848.72,6.23,3.28,5.43,,-1.0,-1.0
06/01/2021 01:58:00,,54.31,62.57,848.71,6.79,3.87,6.1,,-1.0,-1.0
06/01/2021 01:59:00,,54.25,62.51,848.71,6.02,3.88,5.91,,-1.0,-1.0
06/01/2021 02:00:00,,54.5,62.42,848.7,7.22,4.21,6.39,,-1.0,-1.0
06/01/2021 02:01:00,,54.66,62.32,848.71,7.45,4.53,6.89,,-1.0,-1.0
06/01/2021 02:02:00,,54.7,62.25,848.7,6.95,4.31,6.22,,-1.0,-1.0
06/01/2021 02:03:00,,55.03,62.16,848.7,7.2,4.32,6.69,,-1.0,-1.0
06/01/2021 02:04:00,,55.18,62.12,848.7,6.79,4.37,6.64,,-1.0,-1.0
06/01/2021 02:05:00,,55.35,62.03,848.71,6.86,4.53,6.5,,-1.0,-1.0
06/01/2021 02:06:00,,55.47,61.95,848.72,6.96,4.63,6.3,,-1.0,-1.0
06/01/2021 02:07:01,,55.57,61.87,848.72,8.56,4.78,7.42,,-1.0,-1.0
06/01/2021 02:08:00,,55.97,61.79,848.75,9.37,5.07,8.02,,-1.0,-1.0
06/01/2021 02:09:00,,56.39,61.7,848.78,8.41,4.71,7.97,,-1.0,-1.0
06/01/2021 02:10:00,,56.54,61.58,848.77,8.07,4.89,7.44,,-1.0,-1.0
06/01/2021 02:11:00,,56.59,61.5,848.77,7.28,4.49,6.8,,-1.0,-1.0
06/01/2021 02:12:00,,56.83,61.47,848.78,8.74,4.97,8.03,,-1.0,-1.0
06/01/2021 02:13:00,,56.96,61.43,848.78,8.77,5.18,8.09,,-1.0,-1.0
06/01/2021 02:14:00,,57.03,61.35,848.79,8.22,4.95,7.53,,-1.0,-1.0
06/01/2021 02:15:00,,57.18,61.29,848.78,9.27,5.43,8.59,,-1.0,-1.0
06/01/2021 02:16:00,,57.38,61.23,848.79,7.93,4.79,7.46,,-1.0,-1.0
06/01/2021 02:17:00,,57.69,61.2,848.79,8.8,4.87,7.37,,-1.0,-1.0
06/01/2021 02:18:00,,57.7,61.17,848.8,8.97,5.51,8.63,,-1.0,-1.0
06/01/2021 02:19:00,,57.73,61.11,848.82,8.03,4.97,7.92,,-1.0,-1.0
06/01/2021 02:20:00,,57.9,61.06,848.83,7.86,5.17,7.53,,-1.0,-1.0
06/01/2021 02:21:00,,57.87,61.04,848.84,7.55,5.43,7.11,,-1.0,-1.0
06/01/2021 02:22:00,,57.68,61.02,848.85,7.95,4.91,7.19,,-1.0,-1.0
06/01/2021 02:23:00,,57.6,60.95,848.86,7.5,4.39,7.1,,-1.0,-1.0
06/01/2021 02:24:00,,57.65,60.89,848.87,8.23,4.49,7.61,,-1.0,-1.0
06/01/2021 02:25:00,,57.69,60.82,848.87,7.82,4.22,6.87,,-1.0,-1.0
06/01/2021 02:26:00,,57.51,60.77,848.87,7.32,4.09,6.44,,-1.0,-1.0
06/01/2021 02:27:00,,57.56,60.72,848.87,6.32,3.75,6.17,,-1.0,-1.0
06/01/2021 02:28:00,,57.41,60.68,848.86,6.43,3.41,6.22,,-1.0,-1.0
06/01/2021 02:29:00,,57.48,60.62,848.86,6.43,3.62,5.97,,-1.0,-1.0
06/01/2021 02:30:00,,57.72,60.57,848.86,6.09,3.61,5.58,,-1.0,-1.0
06/01/2021 02:31:00,,57.54,60.54,848.84,4.88,3.34,4.57,,-1.0,-1.0
06/01/2021 02:32:00,,57.65,60.49,848.83,5.33,3.24,5.02,,-1.0,-1.0
06/01/2021 02:33:00,,58.16,60.45,848.83,8.69,5.1,7.84,,-1.0,-1.0
06/01/2021 02:34:00,,58.36,60.41,848.83,7.07,4.47,6.57,,-1.0,-1.0
06/01/2021 02:35:00,,58.57,60.36,848.83,5.78,3.84,5.78,,-1.0,-1.0
06/01/2021 02:36:00,,58.55,60.28,848.82,7.33,4.32,6.65,,-1.0,-1.0
06/01/2021 02:37:00,,58.9,60.21,848.82,7.0,4.37,6.59,,-1.0,-1.0
06/01/2021 02:38:00,,58.87,60.15,848.83,6.4,4.3,6.4,,-1.0,-1.0
06/01/2021 02:39:00,,58.96,60.11,848.84,7.76,5.17,7.66,,-1.0,-1.0
06/01/2021 02:40:00,,59.37,60.05,848.85,8.02,4.65,7.31,,-1.0,-1.0
06/01/2021 02:41:00,,59.43,59.99,848.86,9.26,5.35,7.93,,-1.0,-1.0
06/01/2021 02:42:00,,59.5,59.92,848.86,8.9,5.39,8.02,,-1.0,-1.0
06/01/2021 02:43:00,,59.43,59.88,848.87,9.83,5.38,8.62,,-1.0,-1.0
06/01/2021 02:44:00,,59.18,59.84,848.86,7.58,5.04,7.17,,-1.0,-1.0
06/01/2021 02:45:00,,59.67,59.76,848.84,7.79,4.33,6.72,,-1.0,-1.0
06/01/2021 02:46:00,,59.88,59.71,848.83,8.61,5.17,7.56,,-1.0,-1.0
06/01/2021 02:47:00,,59.97,59.67,848.83,9.21,5.12,8.16,,-1.0,-1.0
06/01/2021 02:48:00,,59.83,59.65,848.82,6.84,4.18,6.19,,-1.0,-1.0
06/01/2021 02:49:00,,59.73,59.62,848.81,6.9,3.84,5.68,,-1.0,-1.0
06/01/2021 02:50:00,,60.03,59.55,848.81,6.87,4.17,5.97,,-1.0,-1.0
06/01/2021 02:51:00,,60.28,59.51,848.81,6.16,4.35,5.93,,-1.0,-1.0
06/01/2021 02:52:00,,60.39,59.45,848.8,5.52,3.62,5.26,,-1.0,-1.0
06/01/2021 02:53:00,,60.47,59.39,848.8,4.44,2.89,4.37,,-1.0,-1.0
06/01/2021 02:54:00,,60.66,59.33,848.81,5.76,3.19,5.61,,-1.0,-1.0
06/01/2021 02:55:01,,60.99,59.28,848.81,7.42,3.86,6.38,,-1.0,-1.0
06/01/2021 02:56:00,,61.15,59.22,848.82,6.65,4.25,6.32,,-1.0,-1.0
06/01/2021 02:57:00,,61.1,59.2,848.83,6.29,4.33,6.29,,-1.0,-1.0
06/01/2021 02:58:00,,61.02,59.16,848.84,7.25,4.55,6.87,,-1.0,-1.0
06/01/2021 02:59:00,,60.87,59.11,848.86,7.7,4.73,7.0,,-1.0,-1.0
06/01/2021 03:00:01,,60.72,59.06,848.86,7.62,5.3,7.38,,-1.0,-1.0
06/01/2021 03:01:00,,60.76,59.02,848.86,8.85,6.34,8.54,,-1.0,-1.0
06/01/2021 03:02:00,,60.98,58.99,848.86,9.88,6.89,9.14,,-1.0,-1.0
06/01/2021 03:03:00,,60.94,58.98,848.85,9.89,6.94,9.62,,-1.0,-1.0
06/01/2021 03:04:00,,61.04,58.92,848.85,9.59,5.66,8.4,,-1.0,-1.0
06/01/2021 03:05:00,,61.26,58.87,848.85,9.98,6.47,9.42,,-1.0,-1.0
06/01/2021 03:06:00,,61.45,58.85,848.85,9.58,6.02,9.36,,-1.0,-1.0
06/01/2021 03:07:01,,61.4,58.81,848.85,8.25,5.14,8.07,,-1.0,-1.0
06/01/2021 03:08:00,,61.55,58.78,848.85,9.4,5.3,8.2,,-1.0,-1.0
06/01/2021 03:09:00,,61.54,58.78,848.83,8.68,5.02,7.47,,-1.0,-1.0
06/01/2021 03:10:00,,61.61,58.76,848.82,8.01,4.53,7.38,,-1.0,-1.0
06/01/2021 03:11:00,,61.57,58.73,848.82,7.79,4.43,6.75,,-1.0,-1.0
06/01/2021 03:12:00,,61.66,58.68,848.82,8.08,4.07,6.8,,-1.0,-1.0
06/01/2021 03:13:00,,61.66,58.65,848.81,7.19,3.92,6.57,,-1.0,-1.0
06/01/2021 03:14:00,,61.77,58.62,848.81,6.6,4.34,6.6,,-1.0,-1.0
06/01/2021 03:15:00,,61.88,58.62,848.82,8.24,5.12,7.75,,-1.0,-1.0
06/01/2021 03:16:00,,61.96,58.58,848.82,6.98,4.44,6.46,,-1.0,-1.0
06/01/2021 03:17:00,,62.13,58.53,848.83,8.24,4.48,6.97,,-1.0,-1.0
06/01/2021 03:18:00,,62.36,58.48,848.84,7.57,4.22,6.61,,-1.0,-1.0
06/01/2021 03:19:00,,62.33,58.45,848.84,7.12,3.88,6.28,,-1.0,-1.0
06/01/2021 03:20:00,,62.47,58.38,848.84,7.43,3.93,6.76,,-1.0,-1.0
06/01/2021 03:21:00,,62.63,58.34,848.84,7.81,4.38,6.78,,-1.0,-1.0
06/01/2021 03:22:00,,62.79,58.3,848.83,8.2,4.93,7.21,,-1.0,-1.0
06/01/2021 03:23:00,,62.84,58.24,848.82,8.58,5.32,7.94,,-1.0,-1.0
06/01/2021 03:24:00,,62.91,58.2,848.83,8.05,4.91,6.81,,-1.0,-1.0
06/01/2021 03:25:00,,62.95,58.17,848.84,8.27,4.93,7.81,,-1.0,-1.0
06/01/2021 03:26:01,,63.01,58.13,848.83,7.97,5.27,7.36,,-1.0,-1.0
06/01/2021 03:27:00,,63.2,58.1,848.84,8.05,4.82,7.3,,-1.0,-1.0
06/01/2021 03:28:00,,63.3,58.07,848.85,10.37,5.37,8.72,,-1.0,-1.0
06/01/2021 03:29:00,,63.34,58.07,848.85,8.73,4.98,7.66,,-1.0,-1.0
06/01/2021 03:30:00,,63.46,58.04,848.84,8.73,5.75,7.38,,-1.0,-1.0
06/01/2021 03:31:00,,63.56,57.96,848.85,10.38,5.81,9.71,,-1.0,-1.0
06/01/2021 03:32:00,,63.54,57.92,848.86,9.29,5.33,8.51,,-1.0,-1.0
06/01/2021 03:33:00,,63.66,57.88,848.87,10.67,5.62,9.04,,-1.0,-1.0
06/01/2021 03:34:00,,63.84,57.84,848.89,10.29,6.07,9.83,,-1.0,-1.0
06/01/2021 03:35:01,,63.87,57.81,848.9,10.73,6.17,9.98,,-1.0,-1.0
06/01/2021 03:36:00,,63.9,57.8,848.9,9.0,6.05,8.43,,-1.0,-1.0
06/01/2021 03:37:00,,64.13,57.75,848.91,10.99,6.4,9.77,,-1.0,-1.0
06/01/2021 03:38:00,,64.28,57.72,848.92,10.33,6.38,8.86,,-1.0,-1.0
06/01/2021 03:39:00,,64.46,57.68,848.95,11.18,6.56,9.58,,-1.0,-1.0
06/01/2021 03:40:00,,64.64,57.63,848.98,10.12,6.42,9.49,,-1.0,-1.0
06/01/2021 03:41:00,,64.9,57.58,849.0,10.12,6.18,8.91,,-1.0,-1.0
06/01/2021 03:42:00,,64.86,57.56,849.0,10.44,5.41,8.67,,-1.0,-1.0
06/01/2021 03:43:00,,65.02,57.5,849.0,10.61,6.03,9.27,,-1.0,-1.0
06/01/2021 03:44:00,,65.16,57.48,849.01,9.47,6.09,8.82,,-1.0,-1.0
06/01/2021 03:45:00,,65.2,57.45,849.02,9.98,6.4,9.38,,-1.0,-1.0
06/01/2021 03:46:00,,65.39,57.42,849.03,13.18,7.09,11.19,,-1.0,-1.0
06/01/2021 03:47:00,,65.4,57.38,849.03,11.9,7.65,11.32,,-1.0,-1.0
06/01/2021 03:48:00,,65.42,57.35,849.03,11.45,6.43,10.08,,-1.0,-1.0
06/01/2021 03:49:01,,65.37,57.34,849.03,10.81,6.69,9.33,,-1.0,-1.0
06/01/2021 03:50:00,,65.4,57.32,849.05,9.43,6.01,8.87,,-1.0,-1.0
06/01/2021 03:51:00,,65.48,57.29,849.04,9.92,5.61,8.76,,-1.0,-1.0
06/01/2021 03:52:00,,65.43,57.23,849.03,9.23,5.43,8.28,,-1.0,-1.0
06/01/2021 03:53:00,,65.31,57.18,849.03,10.4,5.78,9.27,,-1.0,-1.0
06/01/2021 03:54:00,,64.92,57.15,849.02,9.12,4.93,8.02,,-1.0,-1.0
06/01/2021 03:55:00,,65.02,57.11,849.0,9.17,5.47,8.73,,-1.0,-1.0
06/01/2021 03:56:00,,65.04,57.05,849.0,9.08,5.53,8.84,,-1.0,-1.0
06/01/2021 03:57:00,,64.89,56.98,849.0,9.23,5.32,8.42,,-1.0,-1.0
06/01/2021 03:58:00,,64.97,56.94,849.0,9.6,5.74,8.61,,-1.0,-1.0
06/01/2021 03:59:00,,65.0,56.9,849.0,10.3,5.58,8.67,,-1.0,-1.0
06/01/2021 04:00:00,,65.08,56.84,849.0,10.04,5.72,8.74,,-1.0,-1.0
06/01/2021 04:01:00,,65.31,56.81,848.99,8.99,5.63,8.69,,-1.0,-1.0
06/01/2021 04:02:00,,65.34,56.79,849.0,9.9,6.24,9.17,,-1.0,-1.0
06/01/2021 04:03:00,,65.35,56.76,849.0,8.16,5.27,7.92,,-1.0,-1.0
06/01/2021 04:04:00,,65.03,56.76,848.99,8.77,6.09,8.77,,-1.0,-1.0
06/01/2021 04:05:00,,65.0,56.74,849.0,9.42,5.79,8.61,,-1.0,-1.0
06/01/2021 04:06:00,,64.86,56.73,848.99,8.84,5.12,8.24,,-1.0,-1.0
06/01/2021 04:07:00,,64.88,56.71,848.98,9.12,5.39,8.28,,-1.0,-1.0
06/01/2021 04:08:00,,64.89,56.68,848.98,9.18,5.94,8.51,,-1.0,-1.0
06/01/2021 04:09:00,,64.78,56.66,848.96,10.2,5.88,8.83,,-1.0,-1.0
06/01/2021 04:10:00,,65.02,56.63,848.96,9.77,5.53,8.72,,-1.0,-1.0
06/01/2021 04:11:00,,64.95,56.6,848.98,8.63,5.28,7.61,,-1.0,-1.0
06/01/2021 04:12:01,,64.87,56.58,848.98,8.57,5.32,7.82,,-1.0,-1.0
06/01/2021 04:13:00,,64.97,56.54,848.98,8.85,5.25,7.85,,-1.0,-1.0
06/01/2021 04:14:00,,65.12,56.53,848.97,8.98,5.57,7.97,,-1.0,-1.0
06/01/2021 04:15:00,,65.26,56.52,848.97,9.03,5.61,8.41,,-1.0,-1.0
06/01/2021 04:16:00,,65.4,56.49,848.97,9.48,6.04,8.77,,-1.0,-1.0
06/01/2021 04:17:00,,65.19,56.45,848.95,9.97,5.94,9.23,,-1.0,-1.0
06/01/2021 04:18:00,,65.37,56.43,848.94,9.99,6.45,9.32,,-1.0,-1.0
06/01/2021 04:19:00,,65.52,56.4,848.93,10.84,6.68,9.74,,-1.0,-1.0
06/01/2021 04:20:00,,65.54,56.36,848.93,9.67,6.31,9.28,,-1.0,-1.0
06/01/2021 04:21:01,,65.71,56.32,848.93,12.02,6.81,9.81,,-1.0,-1.0
06/01/2021 04:22:00,,65.89,56.28,848.93,10.06,6.28,9.09,,-1.0,-1.0
06/01/2021 04:23:00,,66.01,56.24,848.93,10.36,6.36,8.97,,-1.0,-1.0
06/01/2021 04:24:00,,66.27,56.21,848.9,9.29,5.58,8.45,,-1.0,-1.0
06/01/2021 04:25:00,,66.23,56.18,848.89,8.49,5.99,7.93,,-1.0,-1.0
06/01/2021 04:26:00,,66.26,56.15,848.88,8.95,5.74,8.2,,-1.0,-1.0
06/01/2021 04:27:00,,66.38,56.11,848.86,9.71,5.66,8.14,,-1.0,-1.0
06/01/2021 04:28:00,,66.33,56.08,848.85,8.83,4.98,7.66,,-1.0,-1.0
06/01/2021 04:29:00,,66.44,56.05,848.83,8.88,5.31,7.98,,-1.0,-1.0
06/01/2021 04:30:00,,66.48,56.02,848.81,7.71,4.72,7.07,,-1.0,-1.0
06/01/2021 04:31:00,,66.57,56.0,848.78,6.97,4.67,6.95,,-1.0,-1.0
06/01/2021 04:32:01,,66.47,55.96,848.75,7.27,4.31,6.86,,-1.0,-1.0
06/01/2021 04:33:00,,66.34,55.94,848.73,9.2,4.72,7.3,,-1.0,-1.0
06/01/2021 04:34:00,,66.36,55.94,848.72,6.77,3.97,6.02,,-1.0,-1.0
06/01/2021 04:35:00,,66.44,55.9,848.71,7.17,3.92,6.03,,-1.0,-1.0
06/01/2021 04:36:00,,66.4,55.85,848.69,6.81,3.71,5.25,,-1.0,-1.0
06/01/2021 04:37:00,,66.32,55.82,848.67,6.37,3.99,5.95,,-1.0,-1.0
06/01/2021 04:38:00,,65.78,55.82,848.67,5.02,3.34,4.89,,-1.0,-1.0
06/01/2021 04:39:00,,66.0,55.82,848.66,6.68,3.73,5.74,,-1.0,-1.0
06/01/2021 04:40:00,,66.41,55.79,848.66,8.4,5.17,7.82,,-1.0,-1.0
06/01/2021 04:41:00,,66.39,55.77,848.67,9.92,5.44,9.06,,-1.0,-1.0
06/01/2021 04:42:00,,66.45,55.75,848.67,9.8,5.6,9.35,,-1.0,-1.0
