InstrumentName, Columbine Elem (CS22)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_P,Sig,Temp,Time,Uncertainty,datetime,source_device
11/01/2021 00:17:04,0.0,0.0,0.0,47.91,,,6.53,5.18,3.9,2.65,6.08,4.65,6.462,-51.0,47.03,,-1.0,,
11/01/2021 00:18:04,0.0,0.0,0.0,48.07,,,6.4,5.8,3.68,3.02,5.67,4.93,6.208,-51.0,47.01,,-1.0,,
11/01/2021 00:19:05,0.0,0.0,0.0,48.04,,,4.6,5.45,3.13,2.95,4.6,4.88,5.548,-51.0,47.01,,-1.0,,
11/01/2021 00:20:03,0.0,0.0,0.0,48.1,,,4.48,5.12,2.82,3.3,4.38,5.12,5.411,-51.0,46.99,,-1.0,,
11/01/2021 00:21:03,0.0,0.0,0.0,48.17,,,6.88,6.87,3.92,3.73,5.92,5.95,6.362,-51.0,46.98,,-1.0,,
11/01/2021 00:22:03,0.0,0.0,0.0,48.19,,,6.52,5.17,3.5,3.5,6.03,5.17,6.429,-51.0,46.96,,-1.0,,
11/01/2021 00:23:03,0.0,0.0,0.0,48.12,,,5.55,7.6,3.0,3.83,5.55,6.45,6.133,-51.0,46.96,,-1.0,,
11/01/2021 00:24:04,0.0,0.0,0.0,48.06,,,5.03,5.85,2.97,2.68,5.03,5.38,5.812,-51.0,46.96,,-1.0,,
11/01/2021 00:25:03,0.0,0.0,0.0,48.24,,,5.2,6.33,3.1,3.37,5.0,5.75,5.793,-51.0,46.94,,-1.0,,
11/01/2021 00:26:04,0.0,0.0,0.0,48.23,,,7.12,6.47,3.08,3.05,5.3,4.93,5.978,-51.0,46.92,,-1.0,,
11/01/2021 00:27:04,0.0,0.0,0.0,48.32,,,5.25,5.27,3.0,2.53,4.95,4.97,5.762,-51.0,46.92,,-1.0,,
11/01/2021 00:28:04,0.0,0.0,0.0,48.44,,,6.9,6.22,3.77,4.23,5.42,6.1,6.051,-51.0,46.9,,-1.0,,
11/01/2021 00:29:03,0.0,0.0,0.0,48.41,,,8.53,6.83,3.4,3.05,6.45,5.4,6.687,-51.0,46.89,,-1.0,,
11/01/2021 00:30:05,0.0,0.0,0.0,48.48,,,6.48,7.05,3.5,3.23,5.48,5.78,6.088,-51.0,46.87,,-1.0,,
11/01/2021 00:31:04,0.0,0.0,0.0,48.29,,,6.47,7.03,3.57,3.08,6.13,6.03,6.49,-51.0,46.89,,-1.0,,
11/01/2021 00:32:05,0.0,0.0,0.0,48.34,,,6.0,5.45,3.03,2.83,5.55,4.92,6.132,-51.0,46.9,,-1.0,,
11/01/2021 00:33:04,0.0,0.0,0.0,48.28,,,7.0,5.43,3.3,2.6,5.92,3.93,6.361,-51.0,46.9,,-1.0,,
11/01/2021 00:34:04,0.0,0.0,0.0,48.25,,,6.25,6.62,3.37,3.02,5.47,4.67,6.083,-51.0,46.92,,-1.0,,
11/01/2021 00:35:03,0.0,0.0,0.0,48.18,,,6.17,5.07,3.05,2.5,5.73,4.52,6.244,-51.0,46.92,,-1.0,,
11/01/2021 00:36:03,0.0,0.0,0.0,48.15,,,6.78,4.57,3.3,3.08,6.17,4.57,6.516,-51.0,46.94,,-1.0,,
11/01/2021 00:37:04,0.0,0.0,0.0,48.31,,,6.6,8.2,3.9,3.62,6.6,6.38,6.781,-51.0,46.94,,-1.0,,
11/01/2021 00:38:03,0.0,0.0,0.0,48.58,,,7.77,8.28,4.07,4.5,6.68,6.98,6.829,-51.0,46.92,,-1.0,,
11/01/2021 00:39:04,0.0,0.0,0.0,48.7,,,6.3,6.67,3.95,3.97,6.3,6.5,6.594,-51.0,46.89,,-1.0,,
11/01/2021 00:40:05,0.0,0.0,0.0,48.58,,,7.55,7.72,4.6,3.9,6.63,6.42,6.798,-51.0,46.9,,-1.0,,
11/01/2021 00:41:03,0.0,0.0,0.0,48.54,,,5.93,8.57,3.58,4.05,5.7,7.42,6.224,-51.0,46.9,,-1.0,,
11/01/2021 00:42:05,0.0,0.0,0.0,48.48,,,7.35,7.48,3.77,3.55,6.05,6.35,6.44,-51.0,46.92,,-1.0,,
11/01/2021 00:43:11,0.0,0.0,0.0,48.59,,,7.63,5.1,3.72,2.87,5.97,4.88,6.391,-51.0,46.92,,-1.0,,
11/01/2021 00:44:04,0.0,0.0,0.0,48.6,,,6.1,7.12,3.18,3.6,6.1,6.38,6.471,-51.0,46.92,,-1.0,,
11/01/2021 00:45:02,0.0,0.0,0.0,48.63,,,4.92,7.98,3.07,4.22,4.92,6.45,5.743,-51.0,46.96,,-1.0,,
11/01/2021 00:46:03,0.0,0.0,0.0,48.67,,,5.82,6.15,4.0,4.35,5.82,5.82,6.298,-51.0,46.96,,-1.0,,
11/01/2021 00:47:05,0.0,0.0,0.0,48.65,,,6.35,6.23,3.5,3.03,5.42,5.47,6.051,-51.0,46.94,,-1.0,,
11/01/2021 00:48:05,0.0,0.0,0.0,48.69,,,6.88,6.6,3.62,3.87,5.9,6.2,6.347,-51.0,46.92,,-1.0,,
11/01/2021 00:49:03,0.0,0.0,0.0,48.78,,,7.03,7.37,3.73,3.97,6.65,6.73,6.81,-51.0,46.9,,-1.0,,
11/01/2021 00:50:05,0.0,0.0,0.0,48.66,,,8.25,6.68,4.47,3.75,7.3,5.92,7.212,-51.0,46.92,,-1.0,,
11/01/2021 00:51:03,0.0,0.0,0.0,48.59,,,7.0,8.8,3.78,3.9,6.92,6.53,6.977,-51.0,46.94,,-1.0,,
11/01/2021 00:52:02,0.0,0.0,0.0,48.69,,,7.02,6.37,3.85,3.17,5.73,5.68,6.242,-51.0,46.92,,-1.0,,
11/01/2021 00:53:05,0.0,0.0,0.0,48.75,,,6.07,6.27,4.07,3.47,6.07,5.37,6.452,-51.0,46.92,,-1.0,,
11/01/2021 00:54:05,0.0,0.0,0.0,48.72,,,6.5,6.55,3.75,4.32,6.27,6.42,6.575,-51.0,46.92,,-1.0,,
11/01/2021 00:55:04,0.0,0.0,0.0,48.74,,,6.03,6.2,3.37,3.73,5.98,5.83,6.396,-51.0,46.92,,-1.0,,
11/01/2021 00:56:04,0.0,0.0,0.0,48.81,,,8.63,6.47,4.25,3.5,7.12,6.1,7.1,-51.0,46.92,,-1.0,,
11/01/2021 00:57:06,0.0,0.0,0.0,48.8,,,6.58,9.58,3.17,4.53,5.75,7.03,6.254,-51.0,46.92,,-1.0,,
11/01/2021 00:58:03,0.0,0.0,0.0,48.69,,,5.85,6.12,4.03,3.12,5.7,4.9,6.224,-51.0,46.94,,-1.0,,
11/01/2021 00:59:04,0.0,0.0,0.0,48.62,,,6.72,5.7,3.45,3.1,4.98,4.9,5.78,-51.0,46.96,,-1.0,,
11/01/2021 01:00:26,0.0,0.0,0.0,48.78,,,6.87,7.93,3.78,3.23,5.45,4.8,6.069,-51.0,46.94,,-1.0,,
11/01/2021 01:01:03,0.0,0.0,0.0,48.78,,,7.32,9.35,4.1,3.95,6.1,6.17,6.471,-51.0,46.96,,-1.0,,
11/01/2021 01:02:04,0.0,0.0,0.0,48.57,,,7.95,9.6,3.73,3.83,7.0,6.38,7.028,-51.0,47.07,,-1.0,,
11/01/2021 01:03:04,0.0,0.0,0.0,48.41,,,7.63,6.9,4.03,3.32,7.5,5.5,7.338,-51.0,47.14,,-1.0,,
11/01/2021 01:04:03,0.0,0.0,0.0,48.31,,,7.53,6.8,3.48,3.65,6.28,5.8,6.586,-51.0,47.16,,-1.0,,
11/01/2021 01:05:03,0.0,0.0,0.0,48.19,,,6.55,5.28,3.6,3.63,5.9,5.1,6.351,-51.0,47.16,,-1.0,,
11/01/2021 01:06:03,0.0,0.0,0.0,48.24,,,6.22,6.97,3.55,3.38,6.22,5.32,6.549,-51.0,47.16,,-1.0,,
11/01/2021 01:07:03,0.0,0.0,0.0,48.32,,,8.85,4.93,4.6,2.62,7.5,4.37,7.338,-51.0,47.12,,-1.0,,
11/01/2021 01:08:05,0.0,0.0,0.0,48.34,,,7.95,7.23,4.42,3.5,6.58,5.78,6.77,-51.0,47.1,,-1.0,,
11/01/2021 01:09:03,0.0,0.0,0.0,48.44,,,6.4,7.2,3.78,3.28,5.63,5.8,6.183,-51.0,47.08,,-1.0,,
11/01/2021 01:10:05,0.0,0.0,0.0,48.46,,,6.02,7.63,4.05,3.73,5.52,7.38,6.115,-51.0,47.07,,-1.0,,
11/01/2021 01:11:04,0.0,0.0,0.0,48.54,,,6.78,4.62,4.45,2.9,6.78,4.05,6.893,-51.0,47.07,,-1.0,,
11/01/2021 01:12:03,0.0,0.0,0.0,48.68,,,7.98,8.3,3.9,4.08,7.03,6.92,7.046,-51.0,47.05,,-1.0,,
11/01/2021 01:13:04,0.0,0.0,0.0,48.68,,,6.33,6.73,3.23,3.77,5.58,5.93,6.151,-51.0,47.03,,-1.0,,
11/01/2021 01:14:03,0.0,0.0,0.0,48.64,,,7.87,7.58,4.08,3.5,7.48,6.15,7.324,-51.0,47.03,,-1.0,,
11/01/2021 01:15:05,0.0,0.0,0.0,48.7,,,7.92,6.45,3.63,3.05,5.67,6.1,6.206,-51.0,47.03,,-1.0,,
11/01/2021 01:16:03,0.0,0.0,0.0,48.67,,,6.32,7.77,3.45,3.1,5.63,6.37,6.182,-51.0,47.01,,-1.0,,
11/01/2021 01:17:05,0.0,0.0,0.0,48.62,,,5.57,6.2,3.13,3.67,5.57,4.98,6.145,-51.0,47.01,,-1.0,,
11/01/2021 01:18:03,0.0,0.0,0.0,48.55,,,4.65,7.42,3.13,3.22,4.65,4.92,5.577,-51.0,47.01,,-1.0,,
11/01/2021 01:19:04,0.0,0.0,0.0,48.57,,,5.28,6.78,3.13,3.28,5.28,5.25,5.966,-51.0,47.01,,-1.0,,
11/01/2021 01:20:04,0.0,0.0,0.0,48.87,,,6.63,7.83,3.22,4.13,6.63,6.98,6.798,-51.0,46.99,,-1.0,,
11/01/2021 01:21:04,0.0,0.0,0.0,48.93,,,9.23,7.3,4.52,3.57,8.35,7.28,7.86,-51.0,46.98,,-1.0,,
11/01/2021 01:22:03,0.0,0.0,0.0,48.77,,,7.88,7.22,4.45,3.32,6.5,6.32,6.718,-51.0,46.98,,-1.0,,
11/01/2021 01:23:03,0.0,0.0,0.0,48.73,,,7.4,6.75,4.03,3.2,6.07,5.85,6.453,-51.0,46.99,,-1.0,,
11/01/2021 01:24:04,0.0,0.0,0.0,48.65,,,7.28,7.72,3.63,3.18,6.23,6.58,6.552,-51.0,46.98,,-1.0,,
11/01/2021 01:25:03,0.0,0.0,0.0,48.64,,,7.48,6.22,3.22,3.28,5.63,6.05,6.181,-51.0,46.98,,-1.0,,
11/01/2021 01:26:04,0.0,0.0,0.0,48.65,,,5.75,6.28,3.73,3.57,5.43,6.03,6.058,-51.0,46.98,,-1.0,,
11/01/2021 01:27:04,0.0,0.0,0.0,48.67,,,6.45,7.92,3.87,3.27,5.73,6.6,6.243,-51.0,46.96,,-1.0,,
11/01/2021 01:28:03,0.0,0.0,0.0,48.97,,,7.75,8.37,4.63,3.73,7.42,6.85,7.285,-51.0,46.94,,-1.0,,
11/01/2021 01:29:02,0.0,0.0,0.0,49.18,,,10.7,7.62,5.05,4.27,8.97,6.55,8.241,-51.0,46.94,,-1.0,,
11/01/2021 01:30:02,0.0,0.0,0.0,49.12,,,9.37,9.25,5.08,4.83,8.53,8.2,7.969,-51.0,46.9,,-1.0,,
11/01/2021 01:31:03,0.0,0.0,0.0,49.04,,,9.28,8.13,4.47,4.92,8.25,7.97,7.796,-51.0,46.89,,-1.0,,
11/01/2021 01:32:04,0.0,0.0,0.0,49.02,,,9.1,8.17,3.88,4.25,7.12,6.78,7.099,-51.0,46.9,,-1.0,,
11/01/2021 01:33:04,0.0,0.0,0.0,49.11,,,8.92,7.92,4.68,4.47,7.85,7.15,7.549,-51.0,46.89,,-1.0,,
11/01/2021 01:34:03,0.0,0.0,0.0,49.17,,,11.25,8.23,4.98,5.0,10.62,7.65,9.259,-51.0,46.87,,-1.0,,
11/01/2021 01:35:04,0.0,0.0,0.0,49.38,,,9.3,9.48,4.17,4.67,8.32,8.42,7.838,-51.0,46.83,,-1.0,,
11/01/2021 01:36:04,0.0,0.0,0.0,49.36,,,8.6,10.58,4.18,5.45,7.27,8.25,7.19,-51.0,46.81,,-1.0,,
11/01/2021 01:37:04,0.0,0.0,0.0,49.29,,,9.83,8.75,5.05,5.12,7.55,7.57,7.363,-51.0,46.8,,-1.0,,
11/01/2021 01:38:03,0.0,0.0,0.0,49.28,,,10.1,9.07,4.97,4.9,7.93,7.28,7.597,-51.0,46.78,,-1.0,,
11/01/2021 01:39:02,0.0,0.0,0.0,49.18,,,9.38,9.52,4.77,4.5,9.38,7.3,8.492,-51.0,46.74,,-1.0,,
11/01/2021 01:40:02,0.0,0.0,0.0,49.31,,,6.95,7.6,4.5,3.92,6.95,6.7,6.991,-51.0,46.71,,-1.0,,
11/01/2021 01:41:03,0.0,0.0,0.0,49.34,,,8.58,7.95,4.45,4.33,7.72,6.9,7.466,-51.0,46.71,,-1.0,,
11/01/2021 01:42:02,0.0,0.0,0.0,49.3,,,6.62,8.28,4.1,4.15,6.47,7.02,6.694,-51.0,46.69,,-1.0,,
11/01/2021 01:43:03,0.0,0.0,0.0,49.34,,,8.37,9.62,4.02,4.72,7.2,7.27,7.145,-51.0,46.71,,-1.0,,
11/01/2021 01:44:04,0.0,0.0,0.0,49.36,,,9.8,8.77,5.17,4.3,9.08,8.08,8.306,-51.0,46.69,,-1.0,,
11/01/2021 01:45:05,0.0,0.0,0.0,49.26,,,10.55,7.8,4.55,4.8,7.6,7.23,7.392,-51.0,46.71,,-1.0,,
11/01/2021 01:46:03,0.0,0.0,0.0,49.19,,,8.32,7.77,5.22,4.43,7.68,6.45,7.442,-51.0,46.71,,-1.0,,
11/01/2021 01:47:04,0.0,0.0,0.0,49.12,,,5.97,7.38,3.92,4.55,5.97,6.83,6.387,-51.0,46.71,,-1.0,,
11/01/2021 01:48:04,0.0,0.0,0.0,49.09,,,5.32,8.0,3.35,3.03,5.32,6.67,5.985,-51.0,46.71,,-1.0,,
11/01/2021 01:49:03,0.0,0.0,0.0,49.16,,,8.08,7.97,4.48,3.67,8.08,6.53,7.689,-51.0,46.71,,-1.0,,
11/01/2021 01:50:03,0.0,0.0,0.0,49.17,,,9.43,6.85,4.48,4.25,8.5,5.95,7.948,-51.0,46.69,,-1.0,,
11/01/2021 01:51:02,0.0,0.0,0.0,49.16,,,9.55,9.9,4.38,4.18,8.53,7.33,7.967,-51.0,46.71,,-1.0,,
11/01/2021 01:52:03,0.0,0.0,0.0,49.18,,,8.72,7.32,4.47,4.1,8.32,5.65,7.837,-51.0,46.72,,-1.0,,
11/01/2021 01:53:03,0.0,0.0,0.0,49.15,,,11.22,7.45,4.8,4.02,10.25,6.52,9.029,-51.0,46.72,,-1.0,,
11/01/2021 01:54:04,0.0,0.0,0.0,49.04,,,8.83,8.87,4.35,4.1,6.93,6.95,6.98,-51.0,46.74,,-1.0,,
11/01/2021 01:55:02,0.0,0.0,0.0,49.0,,,7.42,7.18,4.03,3.4,6.27,6.18,6.573,-51.0,46.74,,-1.0,,
11/01/2021 01:56:02,0.0,0.0,0.0,48.99,,,6.98,8.52,3.85,4.1,6.13,7.32,6.486,-51.0,46.76,,-1.0,,
11/01/2021 01:57:03,0.0,0.0,0.0,49.06,,,8.43,6.2,4.38,3.5,7.4,5.73,7.27,-51.0,46.76,,-1.0,,
11/01/2021 01:58:03,0.0,0.0,0.0,49.11,,,10.77,8.17,4.4,4.97,8.9,7.75,8.196,-51.0,46.74,,-1.0,,
11/01/2021 01:59:02,0.0,0.0,0.0,49.09,,,9.95,8.98,4.97,4.18,9.95,7.3,8.844,-51.0,46.74,,-1.0,,
11/01/2021 02:00:27,0.0,0.0,0.0,49.09,,,9.82,7.95,5.28,4.03,8.93,6.83,8.214,-51.0,46.74,,-1.0,,
11/01/2021 02:01:03,0.0,0.0,0.0,49.07,,,9.73,9.05,4.82,4.88,9.2,7.45,8.381,-51.0,46.76,,-1.0,,
11/01/2021 02:02:02,0.0,0.0,0.0,48.89,,,10.75,9.9,4.55,4.73,8.93,8.85,8.217,-51.0,46.87,,-1.0,,
11/01/2021 02:03:03,0.0,0.0,0.0,48.82,,,10.57,8.5,5.18,5.47,9.8,8.27,8.754,-51.0,46.9,,-1.0,,
11/01/2021 02:04:03,0.0,0.0,0.0,48.83,,,8.62,6.77,4.95,4.03,8.62,6.3,8.026,-51.0,46.92,,-1.0,,
11/01/2021 02:05:04,0.0,0.0,0.0,48.82,,,8.45,7.0,4.43,4.12,7.77,6.35,7.501,-51.0,46.92,,-1.0,,
11/01/2021 02:06:03,0.0,0.0,0.0,48.88,,,8.38,8.2,4.45,3.97,7.75,6.63,7.488,-51.0,46.89,,-1.0,,
11/01/2021 02:07:04,0.0,0.0,0.0,48.78,,,8.45,9.75,4.75,3.97,8.07,8.93,7.687,-51.0,46.94,,-1.0,,
11/01/2021 02:08:05,0.0,0.0,0.0,48.82,,,9.73,7.65,4.58,4.58,7.85,7.27,7.551,-51.0,46.96,,-1.0,,
11/01/2021 02:09:05,0.0,0.0,0.0,48.81,,,8.87,7.42,5.35,4.5,8.43,7.35,7.909,-51.0,46.94,,-1.0,,
11/01/2021 02:10:04,0.0,0.0,0.0,48.82,,,9.73,10.97,4.82,4.68,9.28,9.52,8.433,-51.0,46.92,,-1.0,,
11/01/2021 02:11:03,0.0,0.0,0.0,48.77,,,9.3,6.88,4.43,4.05,7.5,6.33,7.334,-51.0,46.9,,-1.0,,
11/01/2021 02:12:03,0.0,0.0,0.0,48.8,,,9.38,9.83,4.75,4.72,8.98,8.4,8.248,-51.0,46.9,,-1.0,,
11/01/2021 02:13:04,0.0,0.0,0.0,48.78,,,9.5,9.87,4.62,5.3,8.3,8.92,7.828,-51.0,46.89,,-1.0,,
11/01/2021 02:14:03,0.0,0.0,0.0,48.88,,,7.65,8.22,4.97,4.9,7.65,7.18,7.426,-51.0,46.85,,-1.0,,
11/01/2021 02:15:04,0.0,0.0,0.0,48.85,,,10.37,8.57,5.73,4.88,9.07,8.42,8.303,-51.0,46.85,,-1.0,,
11/01/2021 02:16:06,0.0,0.0,0.0,48.93,,,9.8,7.27,5.1,4.28,8.18,6.7,7.753,-51.0,46.83,,-1.0,,
11/01/2021 02:17:03,0.0,0.0,0.0,48.97,,,10.97,7.42,5.02,4.48,10.75,7.25,9.339,-51.0,46.81,,-1.0,,
11/01/2021 02:18:03,0.0,0.0,0.0,49.06,,,10.88,9.08,5.45,4.88,10.75,7.47,9.339,-51.0,46.8,,-1.0,,
11/01/2021 02:19:05,0.0,0.0,0.0,49.12,,,8.55,9.42,5.13,4.98,8.42,8.03,7.9,-51.0,46.78,,-1.0,,
11/01/2021 02:20:04,0.0,0.0,0.0,49.1,,,8.55,12.45,5.1,5.32,8.55,9.6,7.981,-51.0,46.8,,-1.0,,
11/01/2021 02:21:04,0.0,0.0,0.0,49.12,,,8.48,8.75,5.88,4.7,7.98,7.5,7.629,-51.0,46.8,,-1.0,,
11/01/2021 02:22:03,0.0,0.0,0.0,49.07,,,10.32,10.03,5.92,5.23,10.3,8.9,9.061,-51.0,46.78,,-1.0,,
11/01/2021 02:23:04,0.0,0.0,0.0,49.04,,,9.3,8.22,4.95,5.32,8.52,7.55,7.962,-51.0,46.76,,-1.0,,
11/01/2021 02:24:06,0.0,0.0,0.0,49.13,,,10.57,8.38,5.45,4.8,9.3,7.92,8.443,-51.0,46.74,,-1.0,,
11/01/2021 02:25:04,0.0,0.0,0.0,49.18,,,10.5,9.48,5.28,4.92,10.05,8.63,8.906,-51.0,46.74,,-1.0,,
11/01/2021 02:26:05,0.0,0.0,0.0,49.1,,,9.93,7.97,5.28,4.85,8.37,7.97,7.869,-51.0,46.74,,-1.0,,
11/01/2021 02:27:04,0.0,0.0,0.0,49.08,,,10.98,9.67,4.92,5.7,9.35,8.78,8.474,-51.0,46.74,,-1.0,,
11/01/2021 02:28:05,0.0,0.0,0.0,49.12,,,10.1,9.95,5.2,5.25,8.78,8.37,8.122,-51.0,46.74,,-1.0,,
11/01/2021 02:29:29,0.0,0.0,0.0,49.21,,,11.17,9.67,5.33,5.35,10.48,8.6,9.171,-51.0,46.74,,-1.0,,
11/01/2021 02:30:03,0.0,0.0,0.0,49.19,,,12.98,8.37,5.9,5.82,11.67,8.15,9.906,-51.0,46.74,,-1.0,,
11/01/2021 02:31:03,0.0,0.0,0.0,48.96,,,11.9,12.53,5.82,5.95,10.47,10.37,9.167,-51.0,46.87,,-1.0,,
11/01/2021 02:32:04,0.0,0.0,0.0,48.8,,,9.53,9.45,5.8,4.82,8.85,7.6,8.168,-51.0,46.92,,-1.0,,
11/01/2021 02:33:04,0.0,0.0,0.0,48.79,,,9.52,9.43,5.43,5.23,8.98,7.37,8.248,-51.0,46.92,,-1.0,,
11/01/2021 02:34:04,0.0,0.0,0.0,48.75,,,9.47,9.17,4.92,5.0,8.43,7.85,7.909,-51.0,46.9,,-1.0,,
11/01/2021 02:35:04,0.0,0.0,0.0,48.81,,,9.65,9.25,4.72,5.63,7.58,9.1,7.384,-51.0,46.89,,-1.0,,
11/01/2021 02:36:03,0.0,0.0,0.0,48.84,,,10.52,8.78,5.57,5.12,9.47,7.95,8.55,-51.0,46.87,,-1.0,,
11/01/2021 02:37:03,0.0,0.0,0.0,48.84,,,9.3,9.37,4.9,4.6,9.17,7.9,8.365,-51.0,46.87,,-1.0,,
11/01/2021 02:38:04,0.0,0.0,0.0,48.85,,,10.27,9.2,4.77,4.53,9.62,8.02,8.642,-51.0,46.83,,-1.0,,
11/01/2021 02:39:04,0.0,0.0,0.0,48.82,,,10.65,14.1,5.32,6.18,9.75,11.97,8.723,-51.0,46.83,,-1.0,,
11/01/2021 02:40:04,0.0,0.0,0.0,49.0,,,11.45,9.32,6.42,5.97,11.45,8.37,9.771,-51.0,46.81,,-1.0,,
11/01/2021 02:41:04,0.0,0.0,0.0,48.94,,,12.6,9.5,5.75,5.53,12.4,8.62,10.358,-51.0,46.8,,-1.0,,
11/01/2021 02:42:04,0.0,0.0,0.0,48.97,,,10.72,9.82,5.68,4.62,9.07,7.95,8.302,-51.0,46.78,,-1.0,,
11/01/2021 02:43:03,0.0,0.0,0.0,48.95,,,10.12,9.82,5.33,4.9,9.85,7.65,8.784,-51.0,46.8,,-1.0,,
11/01/2021 02:44:04,0.0,0.0,0.0,48.96,,,9.3,9.3,4.37,5.53,8.27,7.93,7.808,-51.0,46.76,,-1.0,,
11/01/2021 02:45:05,0.0,0.0,0.0,49.0,,,9.37,7.68,5.0,5.02,8.05,6.7,7.672,-51.0,46.76,,-1.0,,
11/01/2021 02:46:04,0.0,0.0,0.0,49.0,,,9.15,10.07,4.92,5.05,8.53,8.73,7.968,-51.0,46.78,,-1.0,,
11/01/2021 02:47:04,0.0,0.0,0.0,48.95,,,8.65,10.5,4.82,4.55,8.65,6.83,8.043,-51.0,46.8,,-1.0,,
11/01/2021 02:48:05,0.0,0.0,0.0,48.89,,,9.67,8.25,5.18,4.95,8.0,7.28,7.642,-51.0,46.8,,-1.0,,
11/01/2021 02:49:04,0.0,0.0,0.0,48.87,,,8.65,9.0,4.95,4.6,7.82,7.48,7.53,-51.0,46.78,,-1.0,,
11/01/2021 02:50:05,0.0,0.0,0.0,48.89,,,9.87,7.02,5.33,4.4,8.38,6.7,7.876,-51.0,46.78,,-1.0,,
11/01/2021 02:51:04,0.0,0.0,0.0,48.82,,,9.7,8.38,4.92,4.28,8.72,6.87,8.086,-51.0,46.8,,-1.0,,
11/01/2021 02:52:05,0.0,0.0,0.0,48.82,,,8.3,7.97,4.88,4.43,8.27,6.88,7.809,-51.0,46.8,,-1.0,,
11/01/2021 02:53:04,0.0,0.0,0.0,48.87,,,7.95,6.88,4.73,4.15,7.62,6.67,7.407,-51.0,46.78,,-1.0,,
11/01/2021 02:54:03,0.0,0.0,0.0,48.86,,,9.87,9.62,5.58,5.25,9.52,8.6,8.58,-51.0,46.76,,-1.0,,
11/01/2021 02:55:03,0.0,0.0,0.0,48.81,,,9.67,10.97,5.12,5.2,9.2,8.47,8.382,-51.0,46.76,,-1.0,,
11/01/2021 02:56:04,0.0,0.0,0.0,48.86,,,8.1,9.48,4.65,5.35,7.25,8.08,7.178,-51.0,46.76,,-1.0,,
11/01/2021 02:57:05,0.0,0.0,0.0,48.81,,,9.0,9.25,5.15,4.65,8.3,7.68,7.827,-51.0,46.76,,-1.0,,
11/01/2021 02:58:04,0.0,0.0,0.0,48.86,,,8.15,8.35,4.92,5.27,7.93,7.33,7.598,-51.0,46.74,,-1.0,,
11/01/2021 02:59:03,0.0,0.0,0.0,48.83,,,10.52,8.2,6.8,5.03,10.45,6.67,9.153,-51.0,46.72,,-1.0,,
11/01/2021 03:00:27,0.0,0.0,0.0,48.81,,,9.8,9.28,5.43,4.5,9.68,7.68,8.678,-51.0,46.72,,-1.0,,
