InstrumentName, Farrell B Howell (CS25)
StartTime, 2021-11-01 00:00:00
EndTime, 2021-11-30 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_P,Sig,Temp,Time,Uncertainty,datetime,source_device
11/01/2021 01:31:03,0.0,0.0,0.0,49.32,,,8.77,8.15,3.73,3.73,6.97,6.7,6.993,-73.0,45.79,,-1.0,,
11/01/2021 01:32:05,0.0,0.0,0.0,49.46,,,10.38,7.87,4.78,3.78,8.6,5.95,7.998,-73.0,45.73,,-1.0,,
11/01/2021 01:33:04,0.0,0.0,0.0,49.48,,,8.65,7.3,4.43,3.73,7.98,6.2,7.615,-73.0,45.73,,-1.0,,
11/01/2021 01:34:03,0.0,0.0,0.0,49.53,,,10.7,9.73,4.73,4.37,8.18,6.38,7.738,-73.0,45.7,,-1.0,,
11/01/2021 01:35:03,0.0,0.0,0.0,49.55,,,8.22,6.27,4.25,3.82,7.55,5.8,7.35,-73.0,45.72,,-1.0,,
11/01/2021 01:36:05,0.0,0.0,0.0,49.52,,,8.38,7.37,4.32,3.85,7.48,6.02,7.306,-73.0,45.72,,-1.0,,
11/01/2021 01:37:04,0.0,0.0,0.0,49.62,,,10.13,7.32,4.35,4.4,9.07,7.03,8.287,-73.0,45.68,,-1.0,,
11/01/2021 01:38:05,0.0,0.0,0.0,49.75,,,6.1,8.18,3.07,3.97,5.82,7.45,6.28,-73.0,45.61,,-1.0,,
11/01/2021 01:39:02,0.0,0.0,0.0,49.76,,,8.92,7.78,4.37,3.5,7.23,6.65,7.15,-73.0,45.61,,-1.0,,
11/01/2021 01:40:04,0.0,0.0,0.0,49.78,,,7.37,6.75,3.42,3.78,6.42,5.82,6.65,-73.0,45.64,,-1.0,,
11/01/2021 01:41:05,0.0,0.0,0.0,50.14,,,8.27,8.95,4.15,3.97,8.02,6.82,7.634,-73.0,45.41,,-1.0,,
11/01/2021 01:42:03,0.0,0.0,0.0,50.55,,,6.98,8.95,3.67,4.58,6.12,8.43,6.457,-73.0,45.18,,-1.0,,
11/01/2021 01:43:05,0.0,0.0,0.0,50.65,,,8.12,7.7,4.37,3.8,7.4,6.63,7.247,-73.0,45.16,,-1.0,,
11/01/2021 01:44:03,0.0,0.0,0.0,50.37,,,11.15,11.52,4.87,4.37,9.92,9.83,8.805,-73.0,45.3,,-1.0,,
11/01/2021 01:45:04,0.0,0.0,0.0,50.38,,,9.48,8.27,4.5,3.67,9.05,7.72,8.268,-73.0,45.27,,-1.0,,
11/01/2021 01:46:05,0.0,0.0,0.0,49.99,,,8.1,9.23,4.57,4.68,7.7,8.3,7.439,-73.0,45.52,,-1.0,,
11/01/2021 01:47:05,0.0,0.0,0.0,49.83,,,9.92,7.62,4.32,3.88,9.17,6.93,8.348,-73.0,45.61,,-1.0,,
11/01/2021 01:48:03,0.0,0.0,0.0,49.71,,,7.22,9.3,4.7,4.68,7.22,7.97,7.145,-73.0,45.68,,-1.0,,
11/01/2021 01:49:03,0.0,0.0,0.0,49.78,,,10.12,10.6,5.7,5.52,10.12,9.78,8.935,-73.0,45.7,,-1.0,,
11/01/2021 01:50:04,0.0,0.0,0.0,49.69,,,10.1,12.33,6.3,5.95,9.8,9.6,8.739,-73.0,45.75,,-1.0,,
11/01/2021 01:51:05,0.0,0.0,0.0,49.59,,,11.18,10.78,6.6,4.95,10.52,9.1,9.184,-73.0,45.79,,-1.0,,
11/01/2021 01:52:04,0.0,0.0,0.0,49.6,,,11.1,11.15,6.15,7.23,10.43,10.75,9.129,-73.0,45.82,,-1.0,,
11/01/2021 01:53:04,0.0,0.0,0.0,49.51,,,8.87,10.78,4.8,5.35,8.35,9.38,7.845,-73.0,45.86,,-1.0,,
11/01/2021 01:54:04,0.0,0.0,0.0,49.5,,,7.85,13.07,5.03,4.17,7.8,9.5,7.506,-73.0,45.86,,-1.0,,
11/01/2021 01:55:04,0.0,0.0,0.0,49.71,,,9.05,10.85,5.03,4.38,8.52,7.82,7.949,-73.0,45.79,,-1.0,,
11/01/2021 01:56:04,0.0,0.0,0.0,49.98,,,9.7,10.35,4.42,4.78,7.83,9.7,7.521,-73.0,45.68,,-1.0,,
11/01/2021 01:57:03,0.0,0.0,0.0,50.32,,,8.25,8.03,5.35,4.1,8.25,7.13,7.776,-73.0,45.46,,-1.0,,
11/01/2021 01:58:03,0.0,0.0,0.0,50.0,,,8.53,7.62,4.62,4.23,7.85,7.23,7.532,-73.0,45.64,,-1.0,,
11/01/2021 01:59:03,0.0,0.0,0.0,49.81,,,9.67,8.83,5.17,4.92,8.22,7.82,7.763,-73.0,45.79,,-1.0,,
11/01/2021 02:00:27,0.0,0.0,0.0,49.83,,,11.1,8.07,5.98,4.35,10.35,8.07,9.078,-73.0,45.81,,-1.0,,
11/01/2021 02:01:04,0.0,0.0,0.0,50.07,,,10.92,8.67,5.18,4.43,10.85,7.67,9.385,-73.0,45.66,,-1.0,,
11/01/2021 02:02:04,0.0,0.0,0.0,49.82,,,9.9,9.45,5.62,4.72,9.45,7.9,8.523,-73.0,45.84,,-1.0,,
11/01/2021 02:03:05,0.0,0.0,0.0,49.64,,,9.42,7.97,5.57,4.25,9.42,6.87,8.507,-73.0,45.97,,-1.0,,
11/01/2021 02:04:03,0.0,0.0,0.0,49.56,,,8.8,6.8,5.4,4.6,8.8,6.8,8.124,-73.0,45.97,,-1.0,,
11/01/2021 02:05:04,0.0,0.0,0.0,49.61,,,8.92,9.97,4.62,4.57,8.65,7.6,8.031,-73.0,45.93,,-1.0,,
11/01/2021 02:06:01,0.0,0.0,0.0,49.86,,,9.38,11.12,5.28,4.63,8.47,8.25,7.918,-73.0,45.81,,-1.0,,
11/01/2021 02:07:04,0.0,0.0,0.0,49.69,,,9.77,8.67,5.58,4.05,9.03,7.98,8.265,-73.0,45.91,,-1.0,,
11/01/2021 02:08:03,0.0,0.0,0.0,49.71,,,8.35,10.75,4.67,4.78,8.13,9.37,7.709,-73.0,45.91,,-1.0,,
11/01/2021 02:09:04,0.0,0.0,0.0,50.1,,,10.02,10.85,4.68,4.83,8.1,10.25,7.687,-73.0,45.68,,-1.0,,
11/01/2021 02:10:05,0.0,0.0,0.0,49.98,,,11.88,8.58,5.43,5.1,10.22,8.58,8.997,-73.0,45.75,,-1.0,,
11/01/2021 02:11:05,0.0,0.0,0.0,49.78,,,9.93,11.4,5.48,5.75,8.68,9.8,8.048,-73.0,45.84,,-1.0,,
11/01/2021 02:12:05,0.0,0.0,0.0,49.69,,,9.57,9.98,5.52,5.17,9.28,9.3,8.419,-73.0,45.9,,-1.0,,
11/01/2021 02:13:05,0.0,0.0,0.0,49.77,,,9.43,11.85,5.7,5.03,8.83,10.3,8.141,-73.0,45.9,,-1.0,,
11/01/2021 02:14:05,0.0,0.0,0.0,49.81,,,8.63,9.5,4.65,4.62,8.63,9.13,8.018,-73.0,45.9,,-1.0,,
11/01/2021 02:15:05,0.0,0.0,0.0,49.88,,,8.9,9.37,4.37,4.5,8.05,8.73,7.659,-73.0,45.84,,-1.0,,
11/01/2021 02:16:04,0.0,0.0,0.0,49.91,,,9.95,8.58,4.6,4.3,9.32,8.07,8.442,-73.0,45.81,,-1.0,,
11/01/2021 02:17:05,0.0,0.0,0.0,49.95,,,9.5,7.75,4.33,4.5,8.75,7.42,8.09,-73.0,45.81,,-1.0,,
11/01/2021 02:18:04,0.0,0.0,0.0,49.95,,,8.67,9.18,3.8,4.5,8.62,8.98,8.01,-73.0,45.81,,-1.0,,
11/01/2021 02:19:04,0.0,0.0,0.0,50.01,,,7.05,8.27,4.07,4.42,5.83,7.33,6.286,-73.0,45.73,,-1.0,,
11/01/2021 02:20:04,0.0,0.0,0.0,49.98,,,6.68,5.85,3.97,4.12,5.92,5.85,6.342,-73.0,45.72,,-1.0,,
11/01/2021 02:21:03,0.0,0.0,0.0,50.11,,,8.3,8.98,5.18,4.27,7.63,7.23,7.396,-73.0,45.64,,-1.0,,
11/01/2021 02:22:04,0.0,0.0,0.0,50.14,,,8.75,8.12,4.08,4.75,7.22,8.12,7.143,-73.0,45.63,,-1.0,,
11/01/2021 02:23:04,0.0,0.0,0.0,50.17,,,8.13,8.45,4.02,4.1,7.15,7.42,7.099,-73.0,45.59,,-1.0,,
11/01/2021 02:24:05,0.0,0.0,0.0,50.39,,,8.25,8.83,3.8,3.42,7.85,5.5,7.529,-73.0,45.46,,-1.0,,
11/01/2021 02:25:05,0.0,0.0,0.0,50.76,,,8.2,9.25,4.58,4.55,8.2,8.45,7.741,-73.0,45.21,,-1.0,,
11/01/2021 02:26:03,0.0,0.0,0.0,50.99,,,8.12,6.68,4.45,3.92,7.7,6.32,7.43,-73.0,45.05,,-1.0,,
11/01/2021 02:27:04,0.0,0.0,0.0,51.53,,,9.55,7.15,4.37,3.87,8.87,7.13,8.147,-73.0,44.74,,-1.0,,
11/01/2021 02:28:04,0.0,0.0,0.0,51.43,,,8.07,9.85,3.95,4.1,7.8,7.97,7.488,-73.0,44.83,,-1.0,,
11/01/2021 02:29:04,0.0,0.0,0.0,50.88,,,7.55,8.43,4.7,3.83,7.07,6.2,7.042,-73.0,45.14,,-1.0,,
11/01/2021 02:30:04,0.0,0.0,0.0,50.57,,,9.37,6.2,5.57,3.5,9.1,6.2,8.298,-73.0,45.28,,-1.0,,
11/01/2021 02:31:06,0.0,0.0,0.0,50.39,,,7.35,6.88,3.87,4.47,6.78,6.88,6.868,-73.0,45.39,,-1.0,,
11/01/2021 02:32:04,0.0,0.0,0.0,50.35,,,7.28,7.82,4.47,4.13,7.23,7.82,7.145,-73.0,45.36,,-1.0,,
11/01/2021 02:33:04,0.0,0.0,0.0,50.12,,,8.55,8.2,4.38,4.03,7.77,7.18,7.48,-73.0,45.43,,-1.0,,
11/01/2021 02:34:04,0.0,0.0,0.0,49.93,,,8.67,7.37,4.22,3.98,7.58,7.23,7.363,-73.0,45.41,,-1.0,,
11/01/2021 02:35:05,0.0,0.0,0.0,49.96,,,6.65,8.9,3.58,3.43,6.6,6.7,6.757,-73.0,45.32,,-1.0,,
11/01/2021 02:36:06,0.0,0.0,0.0,50.02,,,6.73,8.78,3.73,3.08,6.18,7.13,6.497,-73.0,45.21,,-1.0,,
11/01/2021 02:37:03,0.0,0.0,0.0,50.14,,,7.1,6.77,3.85,4.0,6.5,6.62,6.693,-73.0,45.12,,-1.0,,
11/01/2021 02:38:05,0.0,0.0,0.0,50.29,,,9.28,7.28,4.83,3.33,8.05,5.9,7.648,-73.0,45.05,,-1.0,,
11/01/2021 02:39:04,0.0,0.0,0.0,50.35,,,6.75,5.98,4.28,3.27,6.3,5.5,6.568,-73.0,45.07,,-1.0,,
11/01/2021 02:40:04,0.0,0.0,0.0,50.4,,,8.28,8.75,4.42,4.2,7.17,6.43,7.104,-73.0,45.03,,-1.0,,
11/01/2021 02:41:06,0.0,0.0,0.0,50.43,,,6.6,8.23,4.33,4.27,6.6,7.47,6.752,-73.0,44.98,,-1.0,,
11/01/2021 02:42:05,0.0,0.0,0.0,50.56,,,8.3,8.5,4.83,4.08,8.3,6.7,7.8,-73.0,44.89,,-1.0,,
11/01/2021 02:43:04,0.0,0.0,0.0,50.64,,,7.67,8.78,4.75,4.32,6.85,7.65,6.904,-73.0,44.83,,-1.0,,
11/01/2021 02:44:04,0.0,0.0,0.0,50.82,,,10.52,7.57,5.25,4.4,8.97,6.63,8.212,-73.0,44.78,,-1.0,,
11/01/2021 02:45:03,0.0,0.0,0.0,50.87,,,9.07,6.52,4.88,3.98,8.52,6.22,7.933,-73.0,44.71,,-1.0,,
11/01/2021 02:46:04,0.0,0.0,0.0,50.91,,,7.67,7.37,4.88,4.87,7.0,7.15,6.994,-73.0,44.67,,-1.0,,
11/01/2021 02:47:03,0.0,0.0,0.0,51.02,,,9.82,8.5,5.45,5.38,8.93,8.18,8.184,-73.0,44.62,,-1.0,,
11/01/2021 02:48:04,0.0,0.0,0.0,51.14,,,8.27,7.28,5.33,4.4,7.77,7.28,7.467,-73.0,44.53,,-1.0,,
11/01/2021 02:49:05,0.0,0.0,0.0,51.22,,,9.17,7.38,4.5,4.4,7.62,7.38,7.373,-73.0,44.47,,-1.0,,
11/01/2021 02:50:04,0.0,0.0,0.0,51.25,,,9.18,6.85,3.98,4.32,8.35,6.85,7.823,-73.0,44.4,,-1.0,,
11/01/2021 02:51:14,0.0,0.0,0.0,51.32,,,6.37,7.7,4.37,3.6,6.37,7.02,6.6,-73.0,44.35,,-1.0,,
11/01/2021 02:52:04,0.0,0.0,0.0,51.32,,,9.22,7.18,4.97,3.97,8.7,6.23,8.038,-73.0,44.31,,-1.0,,
11/01/2021 02:53:06,0.0,0.0,0.0,51.37,,,10.7,7.95,4.62,4.5,8.47,6.18,7.895,-73.0,44.26,,-1.0,,
11/01/2021 02:54:05,0.0,0.0,0.0,51.46,,,10.05,9.2,4.62,4.38,9.47,6.45,8.512,-73.0,44.2,,-1.0,,
11/01/2021 02:55:04,0.0,0.0,0.0,51.65,,,9.73,11.77,4.6,4.6,8.78,7.22,8.084,-73.0,44.11,,-1.0,,
11/01/2021 02:56:05,0.0,0.0,0.0,51.79,,,8.95,7.67,5.22,3.9,8.18,6.88,7.713,-73.0,44.08,,-1.0,,
11/01/2021 02:57:03,0.0,0.0,0.0,51.8,,,10.3,7.6,4.57,4.38,8.6,6.8,7.972,-73.0,44.08,,-1.0,,
11/01/2021 02:58:03,0.0,0.0,0.0,51.87,,,9.55,11.12,4.4,3.57,9.27,6.3,8.386,-73.0,44.08,,-1.0,,
11/01/2021 02:59:04,0.0,0.0,0.0,51.88,,,8.37,7.5,4.72,4.08,7.92,6.42,7.552,-73.0,44.11,,-1.0,,
11/01/2021 03:00:28,0.0,0.0,0.0,51.82,,,8.43,7.48,4.1,4.0,7.93,5.82,7.559,-73.0,44.11,,-1.0,,
