"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"4205",4205,"2022-02-04 21:00:00",7120,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,49.8,9.54,7.14,8.33,31.1,0
"4206",4206,"2022-02-04 22:00:00",7121,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,48.6,7.2,6,6.18,30.2,0
"4207",4207,"2022-02-04 22:00:00",7122,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,48.6,7.2,6,6.18,30.2,0
"4208",4208,"2022-02-04 22:00:00",7123,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,48.6,7.2,6,6.18,30.2,0
"4209",4209,"2022-02-04 22:00:00",7124,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,48.6,7.2,6,6.18,30.2,0
"4210",4210,"2022-02-04 22:00:00",7125,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,48.6,7.2,6,6.18,30.2,0
"4211",4211,"2022-02-04 23:00:00",7126,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,53.7,12.6,8.31,10.9,27.8,0
"4212",4212,"2022-02-04 23:00:00",7127,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,53.7,12.6,8.31,10.9,27.8,0
"4213",4213,"2022-02-04 23:00:00",7128,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,53.7,12.6,8.31,10.9,27.8,0
"4214",4214,"2022-02-04 23:00:00",7129,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,53.7,12.6,8.31,10.9,27.8,0
"4215",4215,"2022-02-04 23:00:00",7130,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-04",59,8,53.7,12.6,8.31,10.9,27.8,0
"4216",4216,"2022-02-05 00:00:00",7131,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,59.9,20.3,11.7,17.6,25.5,0
"4217",4217,"2022-02-05 00:00:00",7132,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,59.9,20.3,11.7,17.6,25.5,0
"4218",4218,"2022-02-05 00:00:00",7133,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,59.9,20.3,11.7,17.6,25.5,0
"4219",4219,"2022-02-05 00:00:00",7134,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,59.9,20.3,11.7,17.6,25.5,0
"4220",4220,"2022-02-05 00:00:00",7135,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,59.9,20.3,11.7,17.6,25.5,0
"4221",4221,"2022-02-05 01:00:00",7136,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,60.2,16.4,10,14.4,24.7,0
"4222",4222,"2022-02-05 01:00:00",7137,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,60.2,16.4,10,14.4,24.7,0
"4223",4223,"2022-02-05 01:00:00",7138,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,60.2,16.4,10,14.4,24.7,0
"4224",4224,"2022-02-05 01:00:00",7139,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,60.2,16.4,10,14.4,24.7,0
"4225",4225,"2022-02-05 01:00:00",7140,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,60.2,16.4,10,14.4,24.7,0
"4226",4226,"2022-02-05 02:00:00",7141,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,57.2,9.63,6.77,8.15,24.7,0
"4227",4227,"2022-02-05 02:00:00",7142,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,57.2,9.63,6.77,8.15,24.7,0
"4228",4228,"2022-02-05 02:00:00",7143,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,57.2,9.63,6.77,8.15,24.7,0
"4229",4229,"2022-02-05 02:00:00",7144,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,57.2,9.63,6.77,8.15,24.7,0
"4230",4230,"2022-02-05 02:00:00",7145,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,57.2,9.63,6.77,8.15,24.7,0
"4231",4231,"2022-02-05 03:00:00",7146,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,50.9,4.32,4.44,3.51,26.1,0
"4232",4232,"2022-02-05 03:00:00",7147,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,50.9,4.32,4.44,3.51,26.1,0
"4233",4233,"2022-02-05 03:00:00",7148,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,50.9,4.32,4.44,3.51,26.1,0
"4234",4234,"2022-02-05 03:00:00",7149,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,50.9,4.32,4.44,3.51,26.1,0
"4235",4235,"2022-02-05 03:00:00",7150,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,50.9,4.32,4.44,3.51,26.1,0
"4236",4236,"2022-02-05 04:00:00",7151,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,48.8,3.56,4.17,2.89,27.3,0
"4237",4237,"2022-02-05 04:00:00",7152,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,48.8,3.56,4.17,2.89,27.3,0
"4238",4238,"2022-02-05 04:00:00",7153,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,48.8,3.56,4.17,2.89,27.3,0
"4239",4239,"2022-02-05 04:00:00",7154,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,48.8,3.56,4.17,2.89,27.3,0
"4240",4240,"2022-02-05 04:00:00",7155,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,48.8,3.56,4.17,2.89,27.3,0
"4241",4241,"2022-02-05 05:00:00",7156,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45,1.81,3.43,1.33,28.8,0
"4242",4242,"2022-02-05 05:00:00",7157,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45,1.81,3.43,1.33,28.8,0
"4243",4243,"2022-02-05 05:00:00",7158,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45,1.81,3.43,1.33,28.8,0
"4244",4244,"2022-02-05 05:00:00",7159,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45,1.81,3.43,1.33,28.8,0
"4245",4245,"2022-02-05 05:00:00",7160,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45,1.81,3.43,1.33,28.8,0
"4246",4246,"2022-02-05 06:00:00",7161,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45.9,5.11,4.77,4,28.5,0
"4247",4247,"2022-02-05 06:00:00",7162,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45.9,5.11,4.77,4,28.5,0
"4248",4248,"2022-02-05 06:00:00",7163,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45.9,5.11,4.77,4,28.5,0
"4249",4249,"2022-02-05 06:00:00",7164,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45.9,5.11,4.77,4,28.5,0
"4250",4250,"2022-02-05 06:00:00",7165,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,45.9,5.11,4.77,4,28.5,0
"4251",4251,"2022-02-05 07:00:00",7166,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,38.9,4.09,4.51,3.27,33.4,0
"4252",4252,"2022-02-05 07:00:00",7167,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,38.9,4.09,4.51,3.27,33.4,0
"4253",4253,"2022-02-05 07:00:00",7168,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,38.9,4.09,4.51,3.27,33.4,0
"4254",4254,"2022-02-05 07:00:00",7169,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,38.9,4.09,4.51,3.27,33.4,0
"4255",4255,"2022-02-05 07:00:00",7170,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,38.9,4.09,4.51,3.27,33.4,0
"4256",4256,"2022-02-05 08:00:00",7171,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,5,5.11,4.11,36.9,0
"4257",4257,"2022-02-05 08:00:00",7172,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,5,5.11,4.11,36.9,0
"4258",4258,"2022-02-05 08:00:00",7173,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,5,5.11,4.11,36.9,0
"4259",4259,"2022-02-05 08:00:00",7174,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,5,5.11,4.11,36.9,0
"4260",4260,"2022-02-05 08:00:00",7175,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,5,5.11,4.11,36.9,0
"4261",4261,"2022-02-05 09:00:00",7176,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,29.6,5.38,5.51,4.31,43.4,0
"4262",4262,"2022-02-05 09:00:00",7177,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,29.6,5.38,5.51,4.31,43.4,0
"4263",4263,"2022-02-05 09:00:00",7178,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,29.6,5.38,5.51,4.31,43.4,0
"4264",4264,"2022-02-05 09:00:00",7179,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,29.6,5.38,5.51,4.31,43.4,0
"4265",4265,"2022-02-05 09:00:00",7180,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,29.6,5.38,5.51,4.31,43.4,0
"4266",4266,"2022-02-05 10:00:00",7181,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,2.63,4.81,2.06,53.9,0
"4267",4267,"2022-02-05 10:00:00",7182,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,2.63,4.81,2.06,53.9,0
"4268",4268,"2022-02-05 10:00:00",7183,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,2.63,4.81,2.06,53.9,0
"4269",4269,"2022-02-05 10:00:00",7184,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,2.63,4.81,2.06,53.9,0
"4270",4270,"2022-02-05 10:00:00",7185,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,2.63,4.81,2.06,53.9,0
"4271",4271,"2022-02-05 11:00:00",7186,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.478,4.1,0.296,58.6,0
"4272",4272,"2022-02-05 11:00:00",7187,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.478,4.1,0.296,58.6,0
"4273",4273,"2022-02-05 11:00:00",7188,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.478,4.1,0.296,58.6,0
"4274",4274,"2022-02-05 11:00:00",7189,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.478,4.1,0.296,58.6,0
"4275",4275,"2022-02-05 11:00:00",7190,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.478,4.1,0.296,58.6,0
"4276",4276,"2022-02-05 12:00:00",7191,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.3,0.0748,3.92,0.0172,57.6,0
"4277",4277,"2022-02-05 12:00:00",7192,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.3,0.0748,3.92,0.0172,57.6,0
"4278",4278,"2022-02-05 12:00:00",7193,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.3,0.0748,3.92,0.0172,57.6,0
"4279",4279,"2022-02-05 12:00:00",7194,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.3,0.0748,3.92,0.0172,57.6,0
"4280",4280,"2022-02-05 12:00:00",7195,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.3,0.0748,3.92,0.0172,57.6,0
"4281",4281,"2022-02-05 13:00:00",7196,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,13.8,0.143,4.01,0.0452,59.3,0
"4282",4282,"2022-02-05 13:00:00",7197,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,13.8,0.143,4.01,0.0452,59.3,0
"4283",4283,"2022-02-05 13:00:00",7198,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,13.8,0.143,4.01,0.0452,59.3,0
"4284",4284,"2022-02-05 13:00:00",7199,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,13.8,0.143,4.01,0.0452,59.3,0
"4285",4285,"2022-02-05 13:00:00",7200,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,13.8,0.143,4.01,0.0452,59.3,0
"4286",4286,"2022-02-05 14:00:00",7201,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.132,3.84,0.0398,55.7,0
"4287",4287,"2022-02-05 14:00:00",7202,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.132,3.84,0.0398,55.7,0
"4288",4288,"2022-02-05 14:00:00",7203,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.132,3.84,0.0398,55.7,0
"4289",4289,"2022-02-05 14:00:00",7204,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.132,3.84,0.0398,55.7,0
"4290",4290,"2022-02-05 14:00:00",7205,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,15.6,0.132,3.84,0.0398,55.7,0
"4291",4291,"2022-02-05 15:00:00",7206,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,17.5,0.171,3.75,0.054,53.4,0
"4292",4292,"2022-02-05 15:00:00",7207,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,17.5,0.171,3.75,0.054,53.4,0
"4293",4293,"2022-02-05 15:00:00",7208,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,17.5,0.171,3.75,0.054,53.4,0
"4294",4294,"2022-02-05 15:00:00",7209,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,17.5,0.171,3.75,0.054,53.4,0
"4295",4295,"2022-02-05 15:00:00",7210,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,17.5,0.171,3.75,0.054,53.4,0
"4296",4296,"2022-02-05 16:00:00",7211,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,0.665,3.86,0.465,51.1,0
"4297",4297,"2022-02-05 16:00:00",7212,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,0.665,3.86,0.465,51.1,0
"4298",4298,"2022-02-05 16:00:00",7213,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,0.665,3.86,0.465,51.1,0
"4299",4299,"2022-02-05 16:00:00",7214,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,0.665,3.86,0.465,51.1,0
"4300",4300,"2022-02-05 16:00:00",7215,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,18.9,0.665,3.86,0.465,51.1,0
"4301",4301,"2022-02-05 17:00:00",7216,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,22.6,1.42,3.92,1.08,45.2,0
"4302",4302,"2022-02-05 17:00:00",7217,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,22.6,1.42,3.92,1.08,45.2,0
"4303",4303,"2022-02-05 17:00:00",7218,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,22.6,1.42,3.92,1.08,45.2,0
"4304",4304,"2022-02-05 17:00:00",7219,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,22.6,1.42,3.92,1.08,45.2,0
"4305",4305,"2022-02-05 17:00:00",7220,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,22.6,1.42,3.92,1.08,45.2,0
"4306",4306,"2022-02-05 18:00:00",7221,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,25.3,0.622,3.42,0.378,42.5,0
"4307",4307,"2022-02-05 18:00:00",7222,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,25.3,0.622,3.42,0.378,42.5,0
"4308",4308,"2022-02-05 18:00:00",7223,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,25.3,0.622,3.42,0.378,42.5,0
"4309",4309,"2022-02-05 18:00:00",7224,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,25.3,0.622,3.42,0.378,42.5,0
"4310",4310,"2022-02-05 18:00:00",7225,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,25.3,0.622,3.42,0.378,42.5,0
"4311",4311,"2022-02-05 19:00:00",7226,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,26.8,1.18,3.57,0.788,40.9,0
"4312",4312,"2022-02-05 19:00:00",7227,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,26.8,1.18,3.57,0.788,40.9,0
"4313",4313,"2022-02-05 19:00:00",7228,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,26.8,1.18,3.57,0.788,40.9,0
"4314",4314,"2022-02-05 19:00:00",7229,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,26.8,1.18,3.57,0.788,40.9,0
"4315",4315,"2022-02-05 19:00:00",7230,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,26.8,1.18,3.57,0.788,40.9,0
"4316",4316,"2022-02-05 20:00:00",7231,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,31.1,3.14,4.45,2.68,38.7,0
"4317",4317,"2022-02-05 20:00:00",7232,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,31.1,3.14,4.45,2.68,38.7,0
"4318",4318,"2022-02-05 20:00:00",7233,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,31.1,3.14,4.45,2.68,38.7,0
"4319",4319,"2022-02-05 20:00:00",7234,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,31.1,3.14,4.45,2.68,38.7,0
"4320",4320,"2022-02-05 20:00:00",7235,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,31.1,3.14,4.45,2.68,38.7,0
"4321",4321,"2022-02-05 21:00:00",7236,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,33.2,5.37,5.38,4.57,37.6,0
"4322",4322,"2022-02-05 21:00:00",7237,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,33.2,5.37,5.38,4.57,37.6,0
"4323",4323,"2022-02-05 21:00:00",7238,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,33.2,5.37,5.38,4.57,37.6,0
"4324",4324,"2022-02-05 21:00:00",7239,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,33.2,5.37,5.38,4.57,37.6,0
"4325",4325,"2022-02-05 21:00:00",7240,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,33.2,5.37,5.38,4.57,37.6,0
"4326",4326,"2022-02-05 22:00:00",7241,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,35.8,6.65,5.95,5.71,37.2,0
"4327",4327,"2022-02-05 22:00:00",7242,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,35.8,6.65,5.95,5.71,37.2,0
"4328",4328,"2022-02-05 22:00:00",7243,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,35.8,6.65,5.95,5.71,37.2,0
"4329",4329,"2022-02-05 22:00:00",7244,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,35.8,6.65,5.95,5.71,37.2,0
"4330",4330,"2022-02-05 22:00:00",7245,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,35.8,6.65,5.95,5.71,37.2,0
"4331",4331,"2022-02-05 23:00:00",7246,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,6.46,5.91,5.62,37.3,0
"4332",4332,"2022-02-05 23:00:00",7247,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,6.46,5.91,5.62,37.3,0
"4333",4333,"2022-02-05 23:00:00",7248,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,6.46,5.91,5.62,37.3,0
"4334",4334,"2022-02-05 23:00:00",7249,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,6.46,5.91,5.62,37.3,0
"4335",4335,"2022-02-05 23:00:00",7250,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-05",60,8,36.2,6.46,5.91,5.62,37.3,0
"4336",4336,"2022-02-06 00:00:00",7251,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,39.2,4.06,4.7,3.39,36.3,0
"4337",4337,"2022-02-06 00:00:00",7252,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,39.2,4.06,4.7,3.39,36.3,0
"4338",4338,"2022-02-06 00:00:00",7253,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,39.2,4.06,4.7,3.39,36.3,0
"4339",4339,"2022-02-06 00:00:00",7254,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,39.2,4.06,4.7,3.39,36.3,0
"4340",4340,"2022-02-06 00:00:00",7255,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,39.2,4.06,4.7,3.39,36.3,0
"4341",4341,"2022-02-06 01:00:00",7256,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,45,2.44,3.93,1.97,35.9,0
"4342",4342,"2022-02-06 01:00:00",7257,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,45,2.44,3.93,1.97,35.9,0
"4343",4343,"2022-02-06 01:00:00",7258,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,45,2.44,3.93,1.97,35.9,0
"4344",4344,"2022-02-06 01:00:00",7259,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,45,2.44,3.93,1.97,35.9,0
"4345",4345,"2022-02-06 01:00:00",7260,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,45,2.44,3.93,1.97,35.9,0
"4346",4346,"2022-02-06 02:00:00",7261,"Newlon Elementary (CJ_001)","Lunar",39.7219,-105.04654,"2021-12-07","2022-02-06",61,8,48.1,1.06,3.33,0.784,36.6,0
