InstrumentName, Steele & I70
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
07/01/2021 02:23:00,,30.03,81.72,843.75,8.02,6.61,7.8,,-1.0,-1.0
07/01/2021 02:24:00,,30.12,81.66,843.74,7.76,6.18,7.44,,-1.0,-1.0
07/01/2021 02:25:00,,30.07,81.63,843.74,6.97,5.78,6.74,,-1.0,-1.0
07/01/2021 02:26:00,,30.1,81.59,843.75,7.22,5.98,7.22,,-1.0,-1.0
07/01/2021 02:27:00,,30.17,81.53,843.75,7.43,5.3,6.59,,-1.0,-1.0
07/01/2021 02:28:00,,30.19,81.48,843.74,7.77,5.57,7.43,,-1.0,-1.0
07/01/2021 02:29:00,,30.25,81.44,843.74,6.73,4.93,6.02,,-1.0,-1.0
07/01/2021 02:30:00,,30.35,81.39,843.75,9.33,5.91,7.43,,-1.0,-1.0
07/01/2021 02:31:00,,30.48,81.33,843.75,8.62,5.77,7.37,,-1.0,-1.0
07/01/2021 02:32:00,,30.63,81.3,843.75,8.67,6.42,8.13,,-1.0,-1.0
07/01/2021 02:33:00,,30.64,81.23,843.74,8.31,5.92,7.35,,-1.0,-1.0
07/01/2021 02:34:00,,30.72,81.18,843.72,8.12,6.27,7.53,,-1.0,-1.0
07/01/2021 02:35:00,,30.85,81.2,843.74,8.71,6.63,8.28,,-1.0,-1.0
07/01/2021 02:36:01,,30.96,81.12,843.76,7.98,5.85,7.62,,-1.0,-1.0
07/01/2021 02:37:00,,31.08,80.98,843.75,8.52,6.14,7.75,,-1.0,-1.0
07/01/2021 02:38:00,,31.69,80.97,843.75,6.29,4.86,5.88,,-1.0,-1.0
07/01/2021 02:39:00,,33.0,80.9,843.75,4.56,3.39,4.41,,-1.0,-1.0
07/01/2021 02:40:00,,34.92,80.82,843.74,4.07,2.47,3.93,,-1.0,-1.0
07/01/2021 02:41:01,,35.85,80.63,843.74,4.17,2.97,3.83,,-1.0,-1.0
07/01/2021 02:42:00,,36.24,80.49,843.74,3.4,2.5,3.1,,-1.0,-1.0
07/01/2021 02:43:00,,36.6,80.32,843.75,3.51,2.5,3.16,,-1.0,-1.0
07/01/2021 02:44:00,,36.61,80.2,843.77,4.48,3.3,4.28,,-1.0,-1.0
07/01/2021 02:45:00,,36.56,79.99,843.78,3.95,3.42,3.95,,-1.0,-1.0
07/01/2021 02:46:00,,35.89,79.84,843.77,3.67,3.02,3.44,,-1.0,-1.0
07/01/2021 02:47:00,,35.95,79.69,843.78,4.38,2.91,4.38,,-1.0,-1.0
07/01/2021 02:48:00,,35.89,79.65,843.8,5.11,3.33,4.53,,-1.0,-1.0
07/01/2021 02:49:00,,36.5,79.61,843.8,4.88,3.28,4.39,,-1.0,-1.0
07/01/2021 02:50:00,,37.24,79.53,843.81,3.93,2.79,3.93,,-1.0,-1.0
07/01/2021 02:51:00,,37.92,79.42,843.8,4.26,2.87,3.75,,-1.0,-1.0
07/01/2021 02:52:00,,38.28,79.32,843.82,3.33,2.07,2.9,,-1.0,-1.0
07/01/2021 02:53:00,,38.41,79.21,843.83,3.93,2.77,3.65,,-1.0,-1.0
07/01/2021 02:54:00,,38.41,79.18,843.84,13.62,9.98,13.03,,-1.0,-1.0
07/01/2021 02:55:00,,38.39,79.09,843.86,11.52,8.25,10.46,,-1.0,-1.0
07/01/2021 02:56:01,,38.32,78.91,843.86,6.21,3.81,4.97,,-1.0,-1.0
07/01/2021 02:57:00,,38.27,78.83,843.85,4.81,3.26,4.24,,-1.0,-1.0
07/01/2021 02:58:00,,38.27,78.82,843.86,4.64,3.03,4.05,,-1.0,-1.0
07/01/2021 02:59:00,,38.37,78.78,843.87,3.76,2.96,3.65,,-1.0,-1.0
07/01/2021 03:00:00,,38.52,78.76,843.88,3.18,2.38,3.18,,-1.0,-1.0
07/01/2021 03:01:00,,38.73,78.69,843.89,3.61,2.61,3.61,,-1.0,-1.0
07/01/2021 03:02:00,,38.86,78.68,843.91,3.8,2.97,3.77,,-1.0,-1.0
07/01/2021 03:03:00,,39.01,78.66,843.91,4.64,3.0,4.12,,-1.0,-1.0
07/01/2021 03:04:00,,39.09,78.67,843.92,5.43,3.57,5.05,,-1.0,-1.0
07/01/2021 03:05:00,,39.35,78.53,843.93,4.12,2.79,3.89,,-1.0,-1.0
07/01/2021 03:06:00,,39.46,78.42,843.94,6.94,5.15,6.74,,-1.0,-1.0
07/01/2021 03:07:00,,39.63,78.45,843.96,4.2,2.77,3.78,,-1.0,-1.0
07/01/2021 03:08:00,,39.93,78.33,843.96,4.05,3.08,4.05,,-1.0,-1.0
07/01/2021 03:09:00,,40.06,78.27,843.98,5.1,3.16,4.56,,-1.0,-1.0
07/01/2021 03:10:00,,40.22,78.16,844.01,4.85,3.22,4.23,,-1.0,-1.0
07/01/2021 03:11:00,,40.37,78.13,844.01,5.98,4.11,5.94,,-1.0,-1.0
07/01/2021 03:12:00,,40.62,78.08,844.03,9.73,6.93,9.32,,-1.0,-1.0
07/01/2021 03:13:00,,40.81,78.07,844.05,5.73,4.1,5.06,,-1.0,-1.0
07/01/2021 03:14:00,,40.98,77.97,844.06,4.93,2.87,3.72,,-1.0,-1.0
07/01/2021 03:15:00,,41.23,77.86,844.09,3.83,2.91,3.71,,-1.0,-1.0
07/01/2021 03:16:00,,41.42,77.77,844.09,4.97,2.97,4.23,,-1.0,-1.0
07/01/2021 03:17:00,,41.63,77.67,844.1,3.38,2.3,2.95,,-1.0,-1.0
07/01/2021 03:18:00,,41.75,77.6,844.11,3.82,2.41,3.27,,-1.0,-1.0
07/01/2021 03:19:00,,41.84,77.55,844.11,4.11,2.84,4.03,,-1.0,-1.0
07/01/2021 03:20:01,,41.92,77.5,844.13,3.86,2.72,3.6,,-1.0,-1.0
07/01/2021 03:21:00,,41.96,77.5,844.15,4.38,2.65,3.51,,-1.0,-1.0
07/01/2021 03:22:00,,42.17,77.42,844.17,3.9,2.55,3.63,,-1.0,-1.0
07/01/2021 03:23:00,,42.29,77.35,844.17,3.45,2.26,3.22,,-1.0,-1.0
07/01/2021 03:24:00,,42.43,77.33,844.18,5.53,3.01,4.08,,-1.0,-1.0
07/01/2021 03:25:01,,42.62,77.3,844.2,4.93,3.53,4.53,,-1.0,-1.0
07/01/2021 03:26:00,,42.63,77.34,844.19,3.99,2.73,3.72,,-1.0,-1.0
07/01/2021 03:27:00,,42.79,77.32,844.18,4.25,3.26,4.25,,-1.0,-1.0
07/01/2021 03:28:00,,42.94,77.32,844.19,4.44,2.89,4.01,,-1.0,-1.0
07/01/2021 03:29:00,,43.06,77.25,844.21,4.86,2.83,3.92,,-1.0,-1.0
07/01/2021 03:30:01,,43.29,77.17,844.24,3.9,2.78,3.55,,-1.0,-1.0
07/01/2021 03:31:00,,43.43,77.12,844.24,5.18,3.25,4.76,,-1.0,-1.0
07/01/2021 03:32:00,,43.59,77.09,844.24,4.75,3.11,4.22,,-1.0,-1.0
07/01/2021 03:33:00,,43.79,77.04,844.23,4.19,2.76,3.61,,-1.0,-1.0
07/01/2021 03:34:00,,43.88,77.0,844.24,4.44,2.83,4.43,,-1.0,-1.0
07/01/2021 03:35:00,,44.02,76.95,844.25,3.88,2.57,3.65,,-1.0,-1.0
07/01/2021 03:36:00,,44.03,76.91,844.26,4.34,3.21,4.33,,-1.0,-1.0
07/01/2021 03:37:00,,44.1,76.9,844.28,4.43,3.24,3.93,,-1.0,-1.0
07/01/2021 03:38:00,,44.22,76.87,844.29,5.27,3.46,4.9,,-1.0,-1.0
07/01/2021 03:39:00,,44.25,76.86,844.3,5.44,3.83,4.91,,-1.0,-1.0
07/01/2021 03:40:00,,44.26,76.83,844.31,5.0,3.64,4.72,,-1.0,-1.0
07/01/2021 03:41:00,,44.42,76.79,844.31,4.87,3.03,4.23,,-1.0,-1.0
07/01/2021 03:42:00,,44.43,76.78,844.32,5.19,3.74,4.88,,-1.0,-1.0
07/01/2021 03:43:00,,44.4,76.78,844.31,5.43,3.66,5.16,,-1.0,-1.0
07/01/2021 03:44:00,,44.59,76.73,844.32,5.58,3.7,4.72,,-1.0,-1.0
07/01/2021 03:45:00,,44.64,76.7,844.33,4.22,3.24,3.84,,-1.0,-1.0
07/01/2021 03:46:00,,44.7,76.66,844.33,5.89,3.81,4.97,,-1.0,-1.0
07/01/2021 03:47:00,,44.67,76.65,844.35,5.46,3.97,5.2,,-1.0,-1.0
07/01/2021 03:48:00,,44.82,76.58,844.35,4.45,3.14,4.2,,-1.0,-1.0
07/01/2021 03:49:00,,44.91,76.56,844.35,5.25,3.36,4.61,,-1.0,-1.0
07/01/2021 03:50:00,,45.05,76.5,844.36,4.71,3.32,4.48,,-1.0,-1.0
07/01/2021 03:51:00,,45.11,76.44,844.35,4.77,3.92,4.77,,-1.0,-1.0
07/01/2021 03:52:00,,45.17,76.43,844.34,4.48,2.89,3.69,,-1.0,-1.0
07/01/2021 03:53:00,,45.15,76.44,844.34,4.27,2.95,3.99,,-1.0,-1.0
07/01/2021 03:54:00,,45.07,76.41,844.34,4.24,2.89,4.07,,-1.0,-1.0
07/01/2021 03:55:00,,44.92,76.4,844.34,4.38,2.88,3.9,,-1.0,-1.0
07/01/2021 03:56:00,,44.94,76.33,844.37,5.0,3.27,4.52,,-1.0,-1.0
07/01/2021 03:57:00,,45.07,76.28,844.4,3.69,2.77,3.69,,-1.0,-1.0
07/01/2021 03:58:00,,45.02,76.2,844.43,5.17,3.28,4.42,,-1.0,-1.0
07/01/2021 03:59:00,,44.96,76.16,844.46,5.43,4.07,5.18,,-1.0,-1.0
07/01/2021 04:00:00,,45.05,76.11,844.46,4.67,3.58,4.4,,-1.0,-1.0
07/01/2021 04:01:00,,45.18,76.05,844.48,4.36,3.19,4.36,,-1.0,-1.0
07/01/2021 04:02:00,,45.24,76.03,844.5,5.18,3.86,5.18,,-1.0,-1.0
07/01/2021 04:03:00,,45.24,76.05,844.52,6.03,4.36,6.03,,-1.0,-1.0
07/01/2021 04:04:00,,45.14,76.07,844.53,5.56,3.66,5.24,,-1.0,-1.0
07/01/2021 04:05:00,,45.07,76.09,844.53,5.47,3.47,4.47,,-1.0,-1.0
07/01/2021 04:06:00,,45.13,76.1,844.54,6.52,4.28,5.89,,-1.0,-1.0
07/01/2021 04:07:00,,45.15,76.11,844.56,4.78,3.75,4.76,,-1.0,-1.0
07/01/2021 04:08:00,,45.19,76.08,844.55,5.13,2.97,4.45,,-1.0,-1.0
07/01/2021 04:09:00,,45.2,76.03,844.57,3.88,3.11,3.88,,-1.0,-1.0
07/01/2021 04:10:00,,45.19,76.06,844.56,5.53,3.52,4.78,,-1.0,-1.0
07/01/2021 04:11:00,,45.08,76.17,844.58,5.38,3.7,5.0,,-1.0,-1.0
07/01/2021 04:12:00,,45.15,76.13,844.59,4.93,2.91,4.23,,-1.0,-1.0
07/01/2021 04:13:00,,45.17,76.03,844.59,4.5,3.52,4.39,,-1.0,-1.0
07/01/2021 04:14:00,,45.32,75.95,844.6,4.33,3.5,4.33,,-1.0,-1.0
07/01/2021 04:15:00,,45.38,75.92,844.62,4.61,3.51,4.48,,-1.0,-1.0
07/01/2021 04:16:00,,45.58,75.88,844.64,4.7,3.41,4.46,,-1.0,-1.0
07/01/2021 04:17:00,,45.75,75.85,844.65,3.92,2.67,3.88,,-1.0,-1.0
07/01/2021 04:18:00,,45.8,75.86,844.62,5.5,3.43,4.54,,-1.0,-1.0
07/01/2021 04:19:00,,45.8,75.86,844.62,4.85,3.33,4.11,,-1.0,-1.0
07/01/2021 04:20:01,,45.84,75.82,844.64,3.97,2.87,3.92,,-1.0,-1.0
07/01/2021 04:21:00,,45.94,75.78,844.62,5.5,3.96,4.89,,-1.0,-1.0
07/01/2021 04:22:00,,45.94,75.75,844.61,5.29,3.54,4.88,,-1.0,-1.0
07/01/2021 04:23:00,,46.03,75.73,844.61,4.36,2.85,3.83,,-1.0,-1.0
07/01/2021 04:24:00,,46.04,75.71,844.6,3.8,2.83,3.78,,-1.0,-1.0
07/01/2021 04:25:00,,46.12,75.69,844.59,4.12,2.66,3.84,,-1.0,-1.0
07/01/2021 04:26:00,,46.22,75.66,844.61,4.95,3.57,4.83,,-1.0,-1.0
07/01/2021 04:27:00,,46.17,75.65,844.6,4.23,3.0,3.97,,-1.0,-1.0
07/01/2021 04:28:00,,46.26,75.6,844.61,5.25,3.19,4.83,,-1.0,-1.0
07/01/2021 04:29:00,,46.34,75.58,844.63,5.4,3.16,4.64,,-1.0,-1.0
07/01/2021 04:30:00,,46.35,75.62,844.62,4.64,3.26,4.21,,-1.0,-1.0
07/01/2021 04:31:00,,46.36,75.58,844.61,4.78,3.12,4.44,,-1.0,-1.0
07/01/2021 04:32:00,,46.47,75.54,844.62,4.88,3.12,4.07,,-1.0,-1.0
07/01/2021 04:33:00,,46.45,75.56,844.61,4.4,2.85,4.08,,-1.0,-1.0
07/01/2021 04:34:00,,46.47,75.54,844.61,5.14,3.41,4.6,,-1.0,-1.0
07/01/2021 04:35:00,,46.58,75.52,844.6,4.52,3.33,4.27,,-1.0,-1.0
07/01/2021 04:36:00,,46.65,75.45,844.59,6.42,3.76,5.48,,-1.0,-1.0
07/01/2021 04:37:00,,46.75,75.4,844.59,4.4,3.42,4.39,,-1.0,-1.0
07/01/2021 04:38:00,,46.87,75.36,844.56,5.28,3.42,5.12,,-1.0,-1.0
07/01/2021 04:39:00,,46.98,75.31,844.55,5.24,3.53,4.7,,-1.0,-1.0
07/01/2021 04:40:00,,47.08,75.3,844.53,5.44,3.72,5.09,,-1.0,-1.0
07/01/2021 04:41:00,,47.09,75.27,844.51,4.32,3.1,4.32,,-1.0,-1.0
