InstrumentName, Denver Montessori High (CS27)
StartTime, 2021-09-01 00:00:00
EndTime, 2021-10-01 00:00:00
Date,F1,F3,F4,Hmdty,Lat,Long,PM10,PM102,PM1_0,PM1_02,PM2_5,PM2_52,PM2_5_P,Sig,Temp,Time,Uncertainty,datetime,source_device
09/01/2021 00:43:04,,,,8.37,,,42.57,41.8,19.98,21.28,34.85,34.85,29.555,-75.0,93.92,,-1.0,,
09/01/2021 00:44:04,,,,8.39,,,40.5,41.03,20.8,20.65,34.33,34.77,29.137,-75.0,93.52,,-1.0,,
09/01/2021 00:45:04,,,,8.2,,,45.48,43.22,20.07,20.77,35.98,35.47,30.522,-75.0,93.6,,-1.0,,
09/01/2021 00:46:04,,,,8.44,,,43.57,43.4,20.2,20.6,35.55,33.03,30.154,-75.0,93.52,,-1.0,,
09/01/2021 00:47:05,,,,8.49,,,43.2,41.42,21.02,20.35,34.8,33.93,29.527,-75.0,93.45,,-1.0,,
09/01/2021 00:48:04,,,,8.39,,,42.82,41.08,21.17,19.85,35.27,34.12,29.934,-77.0,93.25,,-1.0,,
09/01/2021 00:49:13,,,,8.5,,,40.1,43.02,20.18,20.93,33.65,35.33,28.571,-77.0,93.34,,-1.0,,
09/01/2021 00:50:03,,,,8.58,,,45.43,43.55,20.13,21.33,35.52,34.65,30.126,-75.0,93.42,,-1.0,,
09/01/2021 00:51:05,,,,8.45,,,42.05,41.82,20.1,20.85,34.35,35.07,29.162,-75.0,93.25,,-1.0,,
09/01/2021 00:52:03,,,,8.48,,,42.37,40.72,19.95,19.85,34.57,33.7,29.34,-75.0,93.36,,-1.0,,
09/01/2021 00:53:04,,,,8.57,,,42.37,43.23,20.52,20.28,36.08,35.28,30.604,-75.0,93.18,,-1.0,,
09/01/2021 00:54:04,,,,8.7,,,42.13,42.07,20.32,19.62,34.87,33.67,29.585,-75.0,93.22,,-1.0,,
09/01/2021 00:55:06,,,,8.73,,,40.42,37.23,20.1,19.22,33.88,31.92,28.755,-75.0,93.25,,-1.0,,
09/01/2021 00:56:03,,,,8.82,,,43.23,43.18,20.67,19.3,34.95,34.33,29.644,-75.0,93.25,,-1.0,,
09/01/2021 00:57:03,,,,8.69,,,42.42,42.82,20.18,20.55,34.1,34.17,28.945,-75.0,93.15,,-1.0,,
09/01/2021 00:58:04,,,,8.89,,,40.7,40.33,20.55,20.13,34.7,33.92,29.437,-75.0,93.13,,-1.0,,
09/01/2021 00:59:05,,,,8.71,,,40.15,43.63,20.02,21.0,34.0,35.37,28.862,-75.0,93.11,,-1.0,,
09/01/2021 01:00:28,,,,8.68,,,41.5,40.53,20.67,20.13,34.05,34.08,28.929,-75.0,92.57,,-1.0,,
09/01/2021 01:01:03,,,,8.96,,,41.55,41.57,20.75,20.63,34.03,34.83,28.907,-75.0,92.35,,-1.0,,
09/01/2021 01:02:04,,,,8.76,,,43.47,44.23,19.73,20.63,35.1,35.63,29.8,-75.0,92.62,,-1.0,,
09/01/2021 01:03:06,,,,8.35,,,45.53,45.28,20.97,21.75,36.9,37.23,31.336,-75.0,92.35,,-1.0,,
09/01/2021 01:04:06,,,,8.47,,,46.38,44.95,21.75,20.72,37.18,36.18,31.576,-75.0,92.08,,-1.0,,
09/01/2021 01:05:06,,,,8.49,,,46.22,46.22,22.97,22.2,37.95,37.47,32.202,-75.0,92.46,,-1.0,,
09/01/2021 01:06:04,,,,8.47,,,46.02,45.53,21.73,21.9,37.52,37.18,31.852,-75.0,92.26,,-1.0,,
09/01/2021 01:07:05,,,,8.49,,,46.32,42.97,21.93,21.62,37.88,35.1,32.142,-75.0,92.5,,-1.0,,
09/01/2021 01:08:06,,,,8.49,,,42.53,44.0,21.52,22.2,35.93,36.47,30.511,-75.0,92.52,,-1.0,,
09/01/2021 01:09:06,,,,8.61,,,45.97,44.33,21.93,22.32,37.07,36.47,31.469,-75.0,92.26,,-1.0,,
09/01/2021 01:10:04,,,,8.48,,,45.98,48.03,21.72,21.72,36.38,37.97,30.901,-75.0,92.21,,-1.0,,
09/01/2021 01:11:05,,,,8.54,,,46.32,48.03,22.62,21.55,38.05,36.15,32.302,-79.0,92.01,,-1.0,,
09/01/2021 01:12:06,,,,8.73,,,48.42,52.1,22.25,22.52,38.72,40.73,32.856,-79.0,91.92,,-1.0,,
09/01/2021 01:13:05,,,,8.65,,,49.98,48.52,23.42,22.88,39.62,39.42,33.606,-79.0,92.07,,-1.0,,
09/01/2021 01:14:04,,,,8.78,,,48.3,47.62,22.78,22.8,39.12,37.93,33.178,-75.0,92.14,,-1.0,,
09/01/2021 01:15:05,,,,8.73,,,49.12,49.2,23.03,22.42,38.98,39.4,33.063,-75.0,92.16,,-1.0,,
09/01/2021 01:16:05,,,,8.8,,,48.58,52.52,22.58,23.53,39.07,41.72,33.135,-75.0,92.14,,-1.0,,
09/01/2021 01:17:05,,,,8.8,,,53.2,50.37,23.95,23.33,41.72,41.22,35.36,-77.0,91.89,,-1.0,,
09/01/2021 01:18:06,,,,8.94,,,50.6,49.7,22.97,22.77,40.77,40.17,34.576,-77.0,91.51,,-1.0,,
09/01/2021 01:19:04,,,,8.92,,,48.48,49.97,22.35,22.58,39.67,38.92,33.649,-77.0,91.71,,-1.0,,
09/01/2021 01:20:05,,,,8.81,,,45.65,49.05,23.6,22.85,38.08,38.78,32.327,-77.0,91.69,,-1.0,,
09/01/2021 01:21:04,,,,8.86,,,48.92,51.75,22.87,23.47,38.85,41.67,32.972,-77.0,91.58,,-1.0,,
09/01/2021 01:22:05,,,,8.86,,,47.42,48.7,22.57,22.57,38.65,40.1,32.815,-77.0,91.36,,-1.0,,
09/01/2021 01:23:05,,,,8.79,,,49.65,48.13,22.8,22.38,40.65,38.85,34.484,-77.0,91.49,,-1.0,,
09/01/2021 01:24:06,,,,8.77,,,50.58,50.3,22.23,23.13,40.23,40.27,34.141,-77.0,91.33,,-1.0,,
09/01/2021 01:25:03,,,,8.83,,,51.03,48.82,23.22,22.73,40.43,38.22,34.302,-73.0,91.4,,-1.0,,
09/01/2021 01:26:06,,,,8.83,,,49.7,49.28,23.22,22.57,39.8,39.48,33.773,-73.0,91.47,,-1.0,,
09/01/2021 01:27:05,,,,8.88,,,48.22,47.9,22.42,22.77,38.38,39.03,32.586,-73.0,91.42,,-1.0,,
09/01/2021 01:28:04,,,,8.95,,,48.98,51.5,23.12,22.4,39.4,40.3,33.445,-75.0,91.18,,-1.0,,
09/01/2021 01:29:04,,,,8.86,,,50.17,50.03,23.2,22.68,39.73,39.2,33.727,-75.0,91.13,,-1.0,,
09/01/2021 01:30:05,,,,8.97,,,49.97,48.05,22.65,24.08,38.75,40.12,32.903,-75.0,91.13,,-1.0,,
09/01/2021 01:31:04,,,,8.78,,,49.77,50.37,22.78,23.43,39.95,40.88,33.914,-75.0,91.15,,-1.0,,
09/01/2021 01:32:05,,,,8.9,,,49.62,49.17,23.27,22.85,40.18,39.32,34.1,-75.0,91.15,,-1.0,,
09/01/2021 01:33:04,,,,8.97,,,48.53,50.13,23.22,22.58,39.45,39.72,33.487,-75.0,91.13,,-1.0,,
09/01/2021 01:34:05,,,,8.99,,,50.03,50.12,22.72,22.97,40.87,40.82,34.684,-75.0,90.88,,-1.0,,
09/01/2021 01:35:05,,,,8.95,,,50.82,51.03,23.43,23.48,41.08,40.37,34.877,-75.0,90.52,,-1.0,,
09/01/2021 01:36:05,,,,9.06,,,49.7,51.05,21.97,23.72,38.87,39.23,33.021,-75.0,90.59,,-1.0,,
09/01/2021 01:37:06,,,,9.11,,,49.58,50.9,22.52,22.78,40.37,39.4,34.266,-75.0,90.73,,-1.0,,
09/01/2021 01:38:05,,,,9.06,,,48.43,49.4,23.2,22.88,39.4,39.73,33.456,-75.0,90.77,,-1.0,,
09/01/2021 01:39:04,,,,9.06,,,47.22,48.45,22.67,22.9,38.83,39.6,32.981,-77.0,90.75,,-1.0,,
09/01/2021 01:40:05,,,,9.11,,,48.87,49.0,23.4,22.83,40.2,39.3,34.141,-75.0,90.34,,-1.0,,
09/01/2021 01:41:04,,,,9.19,,,50.65,51.33,24.1,24.72,41.25,41.67,35.009,-75.0,90.46,,-1.0,,
09/01/2021 01:42:06,,,,9.09,,,49.87,49.5,23.33,23.03,40.53,39.92,34.413,-75.0,90.45,,-1.0,,
09/01/2021 01:43:05,,,,9.21,,,50.82,49.13,22.92,23.05,40.57,40.28,34.441,-75.0,90.43,,-1.0,,
09/01/2021 01:44:06,,,,9.25,,,48.25,50.28,22.82,23.07,39.77,39.1,33.771,-75.0,90.41,,-1.0,,
09/01/2021 01:45:05,,,,9.26,,,49.57,52.47,23.73,23.18,40.73,41.32,34.581,-75.0,90.21,,-1.0,,
09/01/2021 01:46:04,,,,9.3,,,47.93,52.1,22.13,24.38,38.25,41.7,32.506,-75.0,90.23,,-1.0,,
09/01/2021 01:47:04,,,,9.39,,,48.83,48.3,22.18,23.02,39.02,39.1,33.143,-75.0,90.27,,-1.0,,
09/01/2021 01:48:04,,,,9.43,,,47.63,49.72,22.35,22.77,38.03,40.27,32.316,-75.0,90.23,,-1.0,,
09/01/2021 01:49:05,,,,9.5,,,48.37,51.53,22.48,23.3,37.8,41.1,32.122,-75.0,90.19,,-1.0,,
09/01/2021 01:50:05,,,,9.5,,,49.87,50.9,23.25,23.3,40.37,41.23,34.273,-75.0,90.09,,-1.0,,
09/01/2021 01:51:05,,,,9.61,,,48.47,51.4,22.93,23.95,39.32,40.85,33.393,-75.0,90.03,,-1.0,,
09/01/2021 01:52:05,,,,9.6,,,50.28,51.48,23.05,23.48,40.42,40.68,34.315,-75.0,89.98,,-1.0,,
09/01/2021 01:53:04,,,,9.6,,,50.48,51.3,23.52,23.9,40.38,40.83,34.284,-75.0,89.92,,-1.0,,
09/01/2021 01:54:04,,,,9.65,,,51.15,47.98,22.85,22.82,40.45,39.32,34.341,-75.0,89.89,,-1.0,,
09/01/2021 01:55:04,,,,9.65,,,48.5,49.27,22.83,22.7,38.97,39.2,33.108,-75.0,89.8,,-1.0,,
09/01/2021 01:56:04,,,,9.76,,,49.52,49.98,23.2,22.4,40.25,39.43,34.175,-73.0,89.74,,-1.0,,
09/01/2021 01:57:07,,,,9.82,,,48.67,47.18,22.77,22.87,39.18,38.97,33.28,-73.0,89.69,,-1.0,,
09/01/2021 01:58:05,,,,9.85,,,49.43,50.95,22.75,24.02,39.18,40.4,33.28,-73.0,89.64,,-1.0,,
09/01/2021 01:59:05,,,,9.88,,,47.9,50.23,22.63,23.47,38.28,40.07,32.529,-73.0,89.58,,-1.0,,
09/01/2021 02:00:29,,,,10.0,,,48.58,49.67,22.77,22.75,38.58,39.35,32.775,-73.0,89.55,,-1.0,,
09/01/2021 02:01:04,,,,9.97,,,49.97,48.2,23.38,22.78,40.12,39.28,34.072,-73.0,89.35,,-1.0,,
09/01/2021 02:02:05,,,,9.96,,,50.28,50.47,23.37,24.12,40.32,39.78,34.234,-75.0,89.49,,-1.0,,
09/01/2021 02:03:05,,,,9.97,,,49.03,51.2,23.15,23.55,39.63,40.03,33.654,-75.0,89.55,,-1.0,,
09/01/2021 02:04:05,,,,10.0,,,50.12,51.17,23.35,23.55,40.15,40.83,34.09,-75.0,89.47,,-1.0,,
09/01/2021 02:05:06,,,,10.19,,,49.75,51.42,22.93,23.72,39.93,41.4,33.898,-75.0,89.44,,-1.0,,
09/01/2021 02:06:02,,,,10.23,,,51.78,49.87,23.57,23.77,40.52,40.08,34.392,-75.0,89.38,,-1.0,,
09/01/2021 02:07:05,,,,10.12,,,50.62,48.77,23.02,23.0,40.48,38.92,34.366,-75.0,89.33,,-1.0,,
09/01/2021 02:08:05,,,,10.14,,,47.6,48.63,23.25,22.7,39.37,39.42,33.44,-75.0,89.28,,-1.0,,
09/01/2021 02:09:04,,,,10.14,,,48.93,49.43,22.23,23.18,38.97,39.77,33.107,-75.0,89.24,,-1.0,,
09/01/2021 02:10:04,,,,9.97,,,49.3,45.98,22.7,22.62,39.3,38.3,33.395,-75.0,89.17,,-1.0,,
09/01/2021 02:11:05,,,,10.02,,,49.98,51.58,23.13,23.1,40.1,41.0,34.065,-75.0,89.06,,-1.0,,
09/01/2021 02:12:04,,,,10.06,,,49.92,47.47,23.07,23.07,40.53,37.48,34.422,-77.0,89.06,,-1.0,,
09/01/2021 02:13:03,,,,10.02,,,49.1,49.42,22.75,23.12,39.3,40.37,33.398,-77.0,89.04,,-1.0,,
09/01/2021 02:14:05,,,,9.85,,,47.52,50.57,22.47,23.22,38.47,40.3,32.713,-77.0,89.04,,-1.0,,
09/01/2021 02:15:05,,,,10.03,,,48.33,49.83,23.28,22.63,39.88,39.78,33.897,-77.0,88.68,,-1.0,,
09/01/2021 02:16:06,,,,10.02,,,51.2,48.6,23.55,23.2,41.12,40.0,34.928,-77.0,88.81,,-1.0,,
09/01/2021 02:17:03,,,,10.01,,,47.03,47.62,22.67,23.07,38.9,39.42,33.07,-75.0,88.9,,-1.0,,
09/01/2021 02:18:04,,,,9.97,,,48.87,49.68,22.62,22.47,39.67,39.33,33.713,-75.0,88.95,,-1.0,,
09/01/2021 02:19:03,,,,9.83,,,51.48,50.55,23.55,23.4,40.92,40.13,34.766,-75.0,88.93,,-1.0,,
09/01/2021 02:20:04,,,,9.96,,,49.95,50.37,23.22,22.82,39.4,38.92,33.509,-75.0,88.47,,-1.0,,
09/01/2021 02:21:04,,,,10.05,,,49.53,49.77,22.65,23.18,39.57,38.97,33.642,-75.0,88.56,,-1.0,,
09/01/2021 02:22:04,,,,10.13,,,47.43,49.62,22.95,22.55,38.73,38.35,32.93,-75.0,88.7,,-1.0,,
09/01/2021 02:23:05,,,,10.08,,,48.92,49.8,22.83,23.13,39.98,40.08,33.979,-75.0,88.65,,-1.0,,
09/01/2021 02:24:06,,,,10.01,,,46.9,49.37,22.73,22.08,38.28,39.63,32.563,-75.0,88.63,,-1.0,,
09/01/2021 02:25:05,,,,10.0,,,46.85,50.63,22.28,22.3,38.42,39.4,32.677,-75.0,88.72,,-1.0,,
09/01/2021 02:26:04,,,,10.03,,,49.07,48.37,22.25,22.27,38.55,38.0,32.784,-75.0,88.72,,-1.0,,
09/01/2021 02:27:06,,,,9.96,,,50.98,49.43,22.73,22.5,40.08,38.7,34.065,-75.0,88.74,,-1.0,,
09/01/2021 02:28:05,,,,9.85,,,47.12,47.65,22.37,22.38,38.6,38.2,32.838,-75.0,88.65,,-1.0,,
09/01/2021 02:29:04,,,,9.76,,,46.57,49.23,22.13,21.98,38.12,38.18,32.444,-79.0,88.59,,-1.0,,
09/01/2021 02:30:05,,,,10.02,,,49.83,48.97,22.68,22.88,39.92,39.55,33.94,-79.0,88.48,,-1.0,,
09/01/2021 02:31:05,,,,9.9,,,48.35,47.55,22.85,22.85,38.72,39.58,32.941,-79.0,88.52,,-1.0,,
09/01/2021 02:32:05,,,,9.97,,,47.3,49.28,21.32,22.98,37.48,39.77,31.902,-79.0,88.52,,-1.0,,
09/01/2021 02:33:05,,,,10.03,,,46.72,48.28,21.87,22.43,38.22,39.18,32.512,-79.0,88.63,,-1.0,,
09/01/2021 02:34:05,,,,10.14,,,47.33,49.43,22.37,22.42,38.82,38.17,33.014,-79.0,88.48,,-1.0,,
09/01/2021 02:35:06,,,,10.21,,,48.68,47.0,22.82,22.42,39.82,38.17,33.839,-79.0,88.65,,-1.0,,
09/01/2021 02:36:05,,,,10.22,,,48.88,49.48,22.08,22.7,38.35,39.48,32.606,-79.0,88.74,,-1.0,,
09/01/2021 02:37:04,,,,10.22,,,49.58,47.48,22.87,22.75,39.05,38.17,33.195,-77.0,88.65,,-1.0,,
09/01/2021 02:38:04,,,,10.32,,,49.53,46.4,23.27,22.35,39.7,37.62,33.736,-75.0,88.57,,-1.0,,
09/01/2021 02:39:04,,,,10.4,,,49.88,47.13,22.32,22.9,38.97,38.92,33.121,-75.0,88.61,,-1.0,,
09/01/2021 02:40:05,,,,10.72,,,47.12,50.58,21.57,22.97,37.72,40.68,32.065,-75.0,88.48,,-1.0,,
09/01/2021 02:41:05,,,,10.64,,,46.27,47.47,21.78,21.87,37.87,38.52,32.202,-75.0,88.3,,-1.0,,
09/01/2021 02:42:04,,,,10.73,,,46.4,47.6,22.03,21.87,37.68,38.67,32.036,-77.0,88.36,,-1.0,,
09/01/2021 02:43:05,,,,10.66,,,46.63,45.45,21.97,21.83,38.0,37.58,32.298,-77.0,88.57,,-1.0,,
09/01/2021 02:44:04,,,,10.71,,,47.13,46.7,21.85,21.3,38.13,37.27,32.399,-77.0,88.7,,-1.0,,
09/01/2021 02:45:05,,,,10.9,,,45.5,48.05,21.6,21.6,36.9,38.0,31.37,-77.0,88.5,,-1.0,,
09/01/2021 02:46:03,,,,11.01,,,48.05,47.58,22.18,22.08,38.33,37.35,32.56,-75.0,88.48,,-1.0,,
09/01/2021 02:47:03,,,,11.05,,,45.58,47.95,21.87,21.78,37.88,37.88,32.175,-75.0,88.65,,-1.0,,
09/01/2021 02:48:03,,,,11.2,,,46.12,46.82,22.23,22.38,37.45,37.32,31.811,-77.0,88.57,,-1.0,,
09/01/2021 02:49:04,,,,11.16,,,48.13,48.05,22.25,22.42,37.3,38.1,31.688,-77.0,88.56,,-1.0,,
09/01/2021 02:50:03,,,,11.21,,,45.15,47.48,21.57,21.13,36.77,37.38,31.239,-75.0,88.65,,-1.0,,
09/01/2021 02:51:04,,,,11.26,,,46.5,47.33,22.33,21.83,37.73,38.07,32.038,-75.0,88.65,,-1.0,,
09/01/2021 02:52:04,,,,11.53,,,44.52,45.97,21.72,21.45,36.8,36.83,31.259,-75.0,88.39,,-1.0,,
09/01/2021 02:53:13,,,,11.36,,,43.92,46.02,21.23,21.13,36.05,36.4,30.633,-75.0,88.56,,-1.0,,
09/01/2021 02:54:05,,,,11.45,,,45.65,46.67,21.6,21.72,38.08,37.28,32.322,-75.0,88.63,,-1.0,,
09/01/2021 02:55:06,,,,11.42,,,44.98,46.7,21.7,21.97,36.67,37.6,31.142,-75.0,88.72,,-1.0,,
09/01/2021 02:56:06,,,,11.49,,,45.13,45.62,20.33,21.47,36.68,37.47,31.146,-75.0,88.72,,-1.0,,
09/01/2021 02:57:05,,,,11.51,,,42.73,46.75,20.02,21.25,34.8,37.32,29.573,-75.0,88.74,,-1.0,,
09/01/2021 02:58:05,,,,11.54,,,48.5,46.12,21.8,21.73,38.48,37.45,32.648,-75.0,88.72,,-1.0,,
09/01/2021 02:59:12,,,,11.71,,,45.42,45.18,21.08,21.48,35.73,36.93,30.344,-77.0,88.65,,-1.0,,
09/01/2021 03:00:27,,,,11.99,,,45.28,46.33,21.67,21.7,36.48,37.42,30.979,-77.0,88.12,,-1.0,,
09/01/2021 03:01:04,,,,11.91,,,44.02,45.53,20.98,21.97,36.1,37.98,30.664,-77.0,88.16,,-1.0,,
09/01/2021 03:02:04,,,,11.86,,,44.15,45.48,21.57,21.18,36.45,35.65,30.95,-77.0,88.36,,-1.0,,
09/01/2021 03:03:02,,,,11.81,,,44.22,46.35,21.52,21.35,36.52,37.87,31.002,-75.0,88.59,,-1.0,,
09/01/2021 03:04:05,,,,11.77,,,46.85,43.55,21.5,21.48,37.65,35.98,31.944,-75.0,88.68,,-1.0,,
09/01/2021 03:05:04,,,,11.78,,,47.13,46.23,20.97,21.38,37.72,37.15,32.001,-79.0,88.7,,-1.0,,
09/01/2021 03:06:04,,,,11.87,,,45.3,45.1,20.97,20.58,37.55,35.98,31.862,-79.0,88.52,,-1.0,,
09/01/2021 03:07:04,,,,11.98,,,44.5,45.13,21.17,21.18,36.72,37.07,31.163,-79.0,88.52,,-1.0,,
09/01/2021 03:08:13,,,,11.96,,,43.4,44.4,20.42,20.83,34.67,36.17,29.447,-79.0,88.61,,-1.0,,
09/01/2021 03:09:05,,,,11.89,,,44.35,46.62,20.88,21.57,36.33,37.08,30.838,-79.0,88.61,,-1.0,,
09/01/2021 03:10:04,,,,11.95,,,48.83,44.18,22.02,21.08,37.48,36.57,31.803,-77.0,88.45,,-1.0,,
09/01/2021 03:11:06,,,,12.01,,,44.48,48.58,21.62,22.02,36.4,38.3,30.895,-77.0,88.5,,-1.0,,
09/01/2021 03:12:05,,,,11.92,,,45.95,45.57,21.68,21.23,36.97,37.02,31.366,-77.0,88.72,,-1.0,,
09/01/2021 03:13:04,,,,11.89,,,42.18,44.55,20.72,20.72,34.6,35.7,29.384,-77.0,88.81,,-1.0,,
09/01/2021 03:14:06,,,,12.01,,,46.98,46.55,22.18,22.47,38.35,37.87,32.512,-77.0,88.79,,-1.0,,
09/01/2021 03:15:04,,,,11.95,,,46.53,49.03,21.1,22.08,36.95,38.88,31.345,-79.0,88.79,,-1.0,,
09/01/2021 03:16:04,,,,11.88,,,43.25,46.4,21.07,21.83,35.73,36.8,30.329,-81.0,88.79,,-1.0,,
09/01/2021 03:17:04,,,,11.93,,,46.77,45.02,21.82,21.9,37.72,36.07,31.989,-75.0,88.81,,-1.0,,
09/01/2021 03:18:04,,,,11.93,,,47.68,45.05,21.98,20.93,38.1,36.12,32.305,-75.0,88.83,,-1.0,,
09/01/2021 03:19:05,,,,11.98,,,45.42,45.28,21.78,22.0,36.4,36.75,30.885,-75.0,88.77,,-1.0,,
09/01/2021 03:20:06,,,,11.96,,,45.05,48.75,20.82,22.02,36.82,38.35,31.247,-75.0,88.54,,-1.0,,
09/01/2021 03:21:06,,,,12.02,,,48.15,47.1,22.55,22.08,38.68,37.18,32.793,-75.0,88.66,,-1.0,,
09/01/2021 03:22:06,,,,12.08,,,44.08,47.3,21.0,22.15,35.93,37.32,30.489,-75.0,88.72,,-1.0,,
09/01/2021 03:23:06,,,,12.09,,,44.67,45.83,21.28,21.28,36.45,35.92,30.923,-75.0,88.72,,-1.0,,
09/01/2021 03:24:06,,,,12.02,,,45.37,45.67,21.32,22.72,37.08,37.28,31.456,-75.0,88.66,,-1.0,,
