InstrumentName, STRIVE Prep Smart (CS35)
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
08/05/2021 22:37:00,12.514,-1.0,-1.0,,3.93,113.17,837.51,42.94,22.68,35.93,30.018,0.0,,-1.0,-1.0
08/05/2021 22:38:00,12.528,-1.0,-1.0,,3.73,113.15,837.52,43.88,22.05,35.59,29.734,0.0,,-1.0,-1.0
08/05/2021 22:39:01,12.634,-1.0,-1.0,,3.7,113.21,837.52,40.18,20.34,33.78,28.18,0.0,,-1.0,-1.0
08/05/2021 22:40:00,12.518,-1.0,-1.0,,3.68,113.33,837.5,39.79,20.4,33.02,27.527,0.0,,-1.0,-1.0
08/05/2021 22:41:00,12.499,-1.0,-1.0,,3.65,113.19,837.48,42.82,21.6,36.01,30.097,0.0,,-1.0,-1.0
08/05/2021 22:42:00,12.509,-1.0,-1.0,,3.98,113.11,837.48,44.38,22.67,36.29,30.326,0.0,,-1.0,-1.0
08/05/2021 22:43:00,12.624,-1.0,-1.0,,3.9,113.03,837.48,42.42,21.42,34.57,28.853,0.0,,-1.0,-1.0
08/05/2021 22:44:00,12.504,-1.0,-1.0,,3.9,112.78,837.48,44.93,23.19,37.08,31.012,0.0,,-1.0,-1.0
08/05/2021 22:45:00,12.672,-1.0,-1.0,,3.99,112.41,837.48,44.04,22.28,36.18,30.24,0.0,,-1.0,-1.0
08/05/2021 22:46:00,12.61,-1.0,-1.0,,4.23,112.29,837.5,43.79,22.04,36.08,30.147,0.0,,-1.0,-1.0
08/05/2021 22:47:00,12.504,-1.0,-1.0,,3.85,112.15,837.52,43.69,22.0,36.18,30.249,0.0,,-1.0,-1.0
08/05/2021 22:48:00,12.499,-1.0,-1.0,,3.5,111.75,837.48,45.86,23.02,37.32,31.245,0.0,,-1.0,-1.0
08/05/2021 22:49:00,12.566,-1.0,-1.0,,3.63,111.63,837.44,44.84,22.69,37.17,31.113,0.0,,-1.0,-1.0
08/05/2021 22:50:00,12.504,-1.0,-1.0,,3.87,111.54,837.41,45.17,22.42,36.04,30.136,0.0,,-1.0,-1.0
08/05/2021 22:51:00,12.605,-1.0,-1.0,,4.03,111.66,837.44,42.76,21.43,35.04,29.27,0.0,,-1.0,-1.0
08/05/2021 22:52:00,12.494,-1.0,-1.0,,4.09,111.96,837.43,41.27,20.88,34.72,28.989,0.0,,-1.0,-1.0
08/05/2021 22:53:00,12.691,-1.0,-1.0,,3.81,112.01,837.39,43.32,21.96,35.78,29.909,0.0,,-1.0,-1.0
08/05/2021 22:54:00,12.542,-1.0,-1.0,,3.55,111.99,837.36,43.99,22.75,36.0,30.107,0.0,,-1.0,-1.0
08/05/2021 22:55:00,12.552,-1.0,-1.0,,3.6,112.05,837.34,41.34,21.1,34.18,28.542,0.0,,-1.0,-1.0
08/05/2021 22:56:00,12.566,-1.0,-1.0,,3.74,112.04,837.31,41.7,21.12,34.82,29.087,0.0,,-1.0,-1.0
08/05/2021 22:57:00,12.49,-1.0,-1.0,,3.74,112.18,837.29,40.75,20.83,34.34,28.673,0.0,,-1.0,-1.0
08/05/2021 22:58:00,12.47,-1.0,-1.0,,3.57,112.28,837.28,43.64,22.12,36.38,30.429,0.0,,-1.0,-1.0
08/05/2021 22:59:00,12.485,-1.0,-1.0,,3.48,112.46,837.26,41.62,21.53,34.87,29.134,0.0,,-1.0,-1.0
08/05/2021 23:00:00,12.475,-1.0,-1.0,,3.51,112.51,837.26,44.46,22.42,36.18,30.257,0.0,,-1.0,-1.0
08/05/2021 23:01:00,12.49,-1.0,-1.0,,4.08,112.6,837.27,42.03,21.62,35.25,29.436,0.0,,-1.0,-1.0
08/05/2021 23:02:00,12.643,-1.0,-1.0,,4.01,112.61,837.28,44.98,22.83,37.51,31.379,0.0,,-1.0,-1.0
08/05/2021 23:03:00,12.47,-1.0,-1.0,,3.83,112.57,837.26,46.15,23.09,37.73,31.575,0.0,,-1.0,-1.0
08/05/2021 23:04:00,12.61,-1.0,-1.0,,3.84,112.39,837.25,45.85,23.52,38.53,32.264,0.0,,-1.0,-1.0
08/05/2021 23:05:00,12.466,-1.0,-1.0,,3.81,112.31,837.25,46.89,23.43,38.59,32.317,0.0,,-1.0,-1.0
08/05/2021 23:06:00,12.562,-1.0,-1.0,,3.74,112.3,837.24,47.97,24.12,39.38,32.998,0.0,,-1.0,-1.0
08/05/2021 23:07:00,12.605,-1.0,-1.0,,3.95,112.27,837.24,46.64,23.19,37.95,31.763,0.0,,-1.0,-1.0
08/05/2021 23:08:00,12.47,-1.0,-1.0,,4.08,112.37,837.22,40.94,21.73,34.34,28.658,0.0,,-1.0,-1.0
08/05/2021 23:09:00,12.499,-1.0,-1.0,,4.18,112.38,837.21,44.03,22.77,36.81,30.775,0.0,,-1.0,-1.0
08/05/2021 23:10:01,12.61,-1.0,-1.0,,3.95,112.41,837.21,45.49,23.19,37.38,31.272,0.0,,-1.0,-1.0
08/05/2021 23:11:00,12.653,-1.0,-1.0,,3.78,112.32,837.2,45.63,23.52,37.91,31.734,0.0,,-1.0,-1.0
08/05/2021 23:12:00,12.61,-1.0,-1.0,,3.83,112.24,837.2,44.82,23.17,36.76,30.746,0.0,,-1.0,-1.0
08/05/2021 23:13:00,12.461,-1.0,-1.0,,3.93,112.14,837.2,45.51,22.72,37.37,31.268,0.0,,-1.0,-1.0
08/05/2021 23:14:00,12.475,-1.0,-1.0,,3.88,112.0,837.19,46.04,22.92,36.97,30.928,0.0,,-1.0,-1.0
08/05/2021 23:15:00,12.715,-1.0,-1.0,,3.68,111.8,837.19,43.9,22.58,36.35,30.405,0.0,,-1.0,-1.0
08/05/2021 23:16:00,12.562,-1.0,-1.0,,3.74,111.61,837.19,45.67,23.12,37.26,31.187,0.0,,-1.0,-1.0
08/05/2021 23:17:00,12.451,-1.0,-1.0,,3.74,111.6,837.18,44.28,22.08,35.99,30.097,0.0,,-1.0,-1.0
08/05/2021 23:18:00,12.586,-1.0,-1.0,,3.87,111.47,837.16,41.9,21.23,35.04,29.278,0.0,,-1.0,-1.0
08/05/2021 23:19:00,12.466,-1.0,-1.0,,4.01,111.37,837.14,43.17,21.71,35.96,30.064,0.0,,-1.0,-1.0
08/05/2021 23:20:00,12.461,-1.0,-1.0,,3.94,111.31,837.15,43.85,21.78,36.14,30.222,0.0,,-1.0,-1.0
08/05/2021 23:21:00,12.451,-1.0,-1.0,,3.88,110.98,837.15,44.62,23.29,37.22,31.155,0.0,,-1.0,-1.0
08/05/2021 23:22:00,12.638,-1.0,-1.0,,3.87,110.83,837.14,44.39,22.27,36.59,30.617,0.0,,-1.0,-1.0
08/05/2021 23:23:00,12.47,-1.0,-1.0,,3.9,110.67,837.14,45.37,22.92,37.11,31.064,0.0,,-1.0,-1.0
08/05/2021 23:24:00,12.595,-1.0,-1.0,,3.93,110.49,837.14,44.84,23.53,37.86,31.709,0.0,,-1.0,-1.0
08/05/2021 23:25:00,12.461,-1.0,-1.0,,3.92,110.4,837.13,42.69,22.39,36.53,30.569,0.0,,-1.0,-1.0
08/05/2021 23:26:00,12.581,-1.0,-1.0,,3.86,110.42,837.12,45.07,22.52,36.98,30.957,0.0,,-1.0,-1.0
08/05/2021 23:27:00,12.581,-1.0,-1.0,,3.82,110.54,837.11,43.38,21.8,36.33,30.399,0.0,,-1.0,-1.0
08/05/2021 23:28:00,12.451,-1.0,-1.0,,3.8,110.54,837.11,46.29,22.72,38.26,32.057,0.0,,-1.0,-1.0
08/05/2021 23:29:00,12.672,-1.0,-1.0,,3.91,110.45,837.13,45.12,22.83,37.47,31.376,0.0,,-1.0,-1.0
08/05/2021 23:30:00,12.437,-1.0,-1.0,,3.86,110.32,837.13,44.66,22.41,37.22,31.165,0.0,,-1.0,-1.0
08/05/2021 23:31:00,12.571,-1.0,-1.0,,3.94,110.22,837.12,44.38,22.61,36.78,30.785,0.0,,-1.0,-1.0
08/05/2021 23:32:00,12.547,-1.0,-1.0,,3.88,110.03,837.11,43.28,22.67,36.01,30.129,0.0,,-1.0,-1.0
08/05/2021 23:33:00,12.595,-1.0,-1.0,,3.92,109.93,837.1,44.2,22.19,36.63,30.661,0.0,,-1.0,-1.0
08/05/2021 23:34:00,12.427,-1.0,-1.0,,3.99,109.95,837.09,44.17,22.49,36.72,30.735,0.0,,-1.0,-1.0
08/05/2021 23:35:00,12.542,-1.0,-1.0,,4.05,109.89,837.07,42.78,21.81,35.97,30.09,0.0,,-1.0,-1.0
08/05/2021 23:36:00,12.451,-1.0,-1.0,,3.95,109.87,837.06,44.28,22.38,37.22,31.167,0.0,,-1.0,-1.0
08/05/2021 23:37:00,12.451,-1.0,-1.0,,3.96,109.7,837.04,46.18,22.96,38.21,32.019,0.0,,-1.0,-1.0
08/05/2021 23:38:00,12.451,-1.0,-1.0,,4.05,109.76,837.02,44.13,22.67,37.12,31.079,0.0,,-1.0,-1.0
08/05/2021 23:39:00,12.427,-1.0,-1.0,,4.05,109.7,837.01,45.43,23.05,37.57,31.466,0.0,,-1.0,-1.0
08/05/2021 23:40:00,12.547,-1.0,-1.0,,3.98,109.65,837.01,45.03,22.81,37.83,31.692,0.0,,-1.0,-1.0
08/05/2021 23:41:00,12.466,-1.0,-1.0,,4.07,109.68,837.02,42.22,21.46,35.5,29.688,0.0,,-1.0,-1.0
08/05/2021 23:42:00,12.499,-1.0,-1.0,,4.03,109.65,836.99,43.65,22.02,36.38,30.446,0.0,,-1.0,-1.0
08/05/2021 23:43:00,12.624,-1.0,-1.0,,3.98,109.46,837.0,44.69,22.7,36.69,30.716,0.0,,-1.0,-1.0
08/05/2021 23:44:00,12.446,-1.0,-1.0,,3.95,109.31,836.98,45.04,22.68,37.33,31.269,0.0,,-1.0,-1.0
08/05/2021 23:45:00,12.422,-1.0,-1.0,,3.95,109.34,836.93,43.83,21.99,36.33,30.41,0.0,,-1.0,-1.0
08/05/2021 23:46:00,12.538,-1.0,-1.0,,4.1,109.36,836.91,41.19,21.27,35.34,29.554,0.0,,-1.0,-1.0
08/05/2021 23:47:00,12.542,-1.0,-1.0,,4.12,109.1,836.9,42.67,22.37,36.18,30.278,0.0,,-1.0,-1.0
08/05/2021 23:48:00,12.475,-1.0,-1.0,,4.2,108.84,836.9,43.02,22.25,36.65,30.682,0.0,,-1.0,-1.0
08/05/2021 23:49:00,12.509,-1.0,-1.0,,4.17,108.61,836.9,44.78,22.85,37.29,31.235,0.0,,-1.0,-1.0
08/05/2021 23:50:00,12.413,-1.0,-1.0,,4.19,108.32,836.94,45.27,23.0,37.79,31.667,0.0,,-1.0,-1.0
08/05/2021 23:51:00,12.624,-1.0,-1.0,,4.14,108.26,836.93,44.5,22.64,36.67,30.708,0.0,,-1.0,-1.0
08/05/2021 23:52:01,12.658,-1.0,-1.0,,4.23,108.15,836.91,44.09,22.8,36.91,30.913,0.0,,-1.0,-1.0
08/05/2021 23:53:00,12.494,-1.0,-1.0,,4.3,108.1,836.91,43.19,21.83,36.15,30.258,0.0,,-1.0,-1.0
08/05/2021 23:54:00,12.398,-1.0,-1.0,,4.5,108.24,836.93,41.93,21.51,35.62,29.794,0.0,,-1.0,-1.0
08/05/2021 23:55:00,12.528,-1.0,-1.0,,4.62,108.14,836.93,42.76,22.35,36.2,30.289,0.0,,-1.0,-1.0
08/05/2021 23:56:00,12.408,-1.0,-1.0,,4.39,108.02,836.92,43.48,22.33,36.32,30.402,0.0,,-1.0,-1.0
08/05/2021 23:57:00,12.504,-1.0,-1.0,,4.35,107.9,836.9,46.68,23.28,38.23,32.045,0.0,,-1.0,-1.0
08/05/2021 23:58:00,12.499,-1.0,-1.0,,4.33,107.63,836.89,44.94,22.82,36.7,30.735,0.0,,-1.0,-1.0
08/05/2021 23:59:00,12.418,-1.0,-1.0,,4.29,107.58,836.87,40.55,21.27,34.26,28.643,0.0,,-1.0,-1.0
08/06/2021 00:01:00,12.408,-1.0,-1.0,,4.54,107.16,836.87,44.07,22.29,36.73,30.759,0.0,,-1.0,-1.0
08/06/2021 00:02:00,12.398,-1.0,-1.0,,4.58,107.23,836.86,43.33,21.79,35.28,29.512,0.0,,-1.0,-1.0
08/06/2021 00:03:00,12.394,-1.0,-1.0,,4.45,107.16,836.84,46.47,23.1,38.29,32.102,0.0,,-1.0,-1.0
08/06/2021 00:04:00,12.408,-1.0,-1.0,,4.39,107.19,836.81,44.71,23.22,37.26,31.219,0.0,,-1.0,-1.0
08/06/2021 00:05:00,12.398,-1.0,-1.0,,4.45,107.19,836.79,45.31,22.62,37.67,31.569,0.0,,-1.0,-1.0
08/06/2021 00:06:00,12.394,-1.0,-1.0,,4.38,106.95,836.76,44.36,22.66,36.74,30.776,0.0,,-1.0,-1.0
08/06/2021 00:07:00,12.384,-1.0,-1.0,,4.54,106.88,836.76,45.72,23.23,37.83,31.707,0.0,,-1.0,-1.0
08/06/2021 00:08:00,12.504,-1.0,-1.0,,4.64,107.01,836.75,46.19,22.88,37.99,31.839,0.0,,-1.0,-1.0
08/06/2021 00:09:00,12.562,-1.0,-1.0,,4.73,107.21,836.74,42.36,21.66,35.26,29.49,0.0,,-1.0,-1.0
08/06/2021 00:10:00,12.6,-1.0,-1.0,,4.64,107.27,836.73,42.88,21.95,35.77,29.93,0.0,,-1.0,-1.0
08/06/2021 00:11:00,12.403,-1.0,-1.0,,4.51,107.22,836.71,44.88,22.53,36.7,30.734,0.0,,-1.0,-1.0
08/06/2021 00:12:00,12.394,-1.0,-1.0,,4.55,107.12,836.71,44.57,22.12,36.6,30.648,0.0,,-1.0,-1.0
08/06/2021 00:13:00,12.384,-1.0,-1.0,,4.61,107.0,836.69,44.51,22.4,37.3,31.248,0.0,,-1.0,-1.0
08/06/2021 00:14:00,12.384,-1.0,-1.0,,4.54,106.96,836.69,45.92,23.96,38.3,32.11,0.0,,-1.0,-1.0
08/06/2021 00:15:00,12.581,-1.0,-1.0,,4.69,107.06,836.71,42.41,21.59,35.05,29.313,0.0,,-1.0,-1.0
08/06/2021 00:16:00,12.384,-1.0,-1.0,,4.77,106.87,836.7,42.1,21.77,35.28,29.51,0.0,,-1.0,-1.0
08/06/2021 00:17:00,12.398,-1.0,-1.0,,4.66,106.69,836.69,42.12,21.77,34.98,29.258,0.0,,-1.0,-1.0
08/06/2021 00:18:00,12.398,-1.0,-1.0,,4.71,106.44,836.68,44.09,22.02,36.29,30.384,0.0,,-1.0,-1.0
08/06/2021 00:19:00,12.389,-1.0,-1.0,,4.62,106.27,836.69,43.46,22.3,35.85,30.012,0.0,,-1.0,-1.0
08/06/2021 00:20:00,12.384,-1.0,-1.0,,4.69,106.09,836.72,42.35,21.74,35.26,29.505,0.0,,-1.0,-1.0
08/06/2021 00:21:00,12.518,-1.0,-1.0,,4.9,106.04,836.72,41.67,21.24,35.42,29.636,0.0,,-1.0,-1.0
08/06/2021 00:22:00,12.374,-1.0,-1.0,,5.0,106.06,836.73,40.03,20.91,33.91,28.335,0.0,,-1.0,-1.0
08/06/2021 00:23:00,12.562,-1.0,-1.0,,5.02,106.02,836.73,42.42,21.64,35.23,29.468,0.0,,-1.0,-1.0
08/06/2021 00:24:00,12.437,-1.0,-1.0,,5.06,106.12,836.75,39.9,20.84,34.25,28.624,0.0,,-1.0,-1.0
08/06/2021 00:25:00,12.504,-1.0,-1.0,,4.91,106.11,836.76,38.53,20.55,32.84,27.419,0.0,,-1.0,-1.0
08/06/2021 00:26:00,12.605,-1.0,-1.0,,4.78,105.9,836.75,42.61,21.62,35.63,29.822,0.0,,-1.0,-1.0
08/06/2021 00:27:00,12.384,-1.0,-1.0,,4.78,105.67,836.73,43.45,21.98,35.96,30.108,0.0,,-1.0,-1.0
08/06/2021 00:28:00,12.466,-1.0,-1.0,,4.86,105.47,836.73,42.22,21.49,35.46,29.679,0.0,,-1.0,-1.0
08/06/2021 00:29:00,12.379,-1.0,-1.0,,5.05,105.44,836.73,42.13,21.55,35.08,29.346,0.0,,-1.0,-1.0
08/06/2021 00:30:00,12.437,-1.0,-1.0,,5.11,105.3,836.71,42.62,21.44,35.63,29.818,0.0,,-1.0,-1.0
08/06/2021 00:31:00,12.384,-1.0,-1.0,,5.14,105.29,836.69,41.18,21.81,34.76,29.07,0.0,,-1.0,-1.0
08/06/2021 00:32:00,12.461,-1.0,-1.0,,5.08,105.23,836.67,42.7,21.44,35.28,29.519,0.0,,-1.0,-1.0
08/06/2021 00:33:00,12.427,-1.0,-1.0,,5.05,105.09,836.65,42.6,21.44,36.01,30.149,0.0,,-1.0,-1.0
08/06/2021 00:34:00,12.451,-1.0,-1.0,,5.19,104.95,836.67,43.57,21.52,36.48,30.549,0.0,,-1.0,-1.0
08/06/2021 00:35:00,12.461,-1.0,-1.0,,5.3,104.83,836.65,41.64,21.18,35.92,30.066,0.0,,-1.0,-1.0
08/06/2021 00:36:00,12.49,-1.0,-1.0,,5.21,104.67,836.64,44.97,22.27,37.39,31.333,0.0,,-1.0,-1.0
08/06/2021 00:37:00,12.37,-1.0,-1.0,,5.21,104.57,836.64,42.74,21.64,35.56,29.763,0.0,,-1.0,-1.0
08/06/2021 00:38:00,12.37,-1.0,-1.0,,5.21,104.59,836.65,42.89,21.48,35.92,30.072,0.0,,-1.0,-1.0
08/06/2021 00:39:00,12.374,-1.0,-1.0,,5.29,104.62,836.65,39.0,19.99,33.34,27.854,0.0,,-1.0,-1.0
08/06/2021 00:40:00,12.36,-1.0,-1.0,,5.48,104.49,836.64,43.79,21.69,36.03,30.158,0.0,,-1.0,-1.0
08/06/2021 00:41:00,12.36,-1.0,-1.0,,5.35,104.22,836.66,43.97,22.08,36.79,30.819,0.0,,-1.0,-1.0
08/06/2021 00:42:00,12.365,-1.0,-1.0,,5.51,103.9,836.62,43.33,21.66,36.51,30.576,0.0,,-1.0,-1.0
08/06/2021 00:43:00,12.427,-1.0,-1.0,,5.71,103.69,836.62,41.19,21.16,34.87,29.164,0.0,,-1.0,-1.0
08/06/2021 00:44:00,12.504,-1.0,-1.0,,5.8,103.58,836.63,43.15,21.27,34.72,29.033,0.0,,-1.0,-1.0
08/06/2021 00:45:00,12.341,-1.0,-1.0,,5.6,103.51,836.64,41.14,21.28,34.43,28.792,0.0,,-1.0,-1.0
08/06/2021 00:46:00,12.36,-1.0,-1.0,,5.58,103.47,836.62,40.93,20.95,34.28,28.665,0.0,,-1.0,-1.0
08/06/2021 00:47:00,12.35,-1.0,-1.0,,5.57,103.42,836.61,41.17,20.87,34.75,29.069,0.0,,-1.0,-1.0
08/06/2021 00:48:00,12.36,-1.0,-1.0,,5.4,103.21,836.61,42.54,21.18,35.36,29.602,0.0,,-1.0,-1.0
08/06/2021 00:49:00,12.37,-1.0,-1.0,,5.54,103.19,836.62,42.24,20.34,34.63,28.97,0.0,,-1.0,-1.0
08/06/2021 00:50:00,12.528,-1.0,-1.0,,5.45,103.28,836.61,38.69,20.7,33.4,27.917,0.0,,-1.0,-1.0
08/06/2021 00:51:01,12.355,-1.0,-1.0,,5.37,103.12,836.62,42.25,21.54,34.68,29.02,0.0,,-1.0,-1.0
08/06/2021 00:52:00,12.355,-1.0,-1.0,,5.5,102.97,836.61,43.35,21.92,35.9,30.065,0.0,,-1.0,-1.0
08/06/2021 00:53:01,12.533,-1.0,-1.0,,5.48,102.83,836.61,41.28,20.83,34.64,28.986,0.0,,-1.0,-1.0
08/06/2021 00:54:00,12.35,-1.0,-1.0,,5.55,102.61,836.61,40.72,20.87,34.81,29.132,0.0,,-1.0,-1.0
08/06/2021 00:55:00,12.36,-1.0,-1.0,,5.41,102.44,836.61,43.12,21.48,35.84,30.024,0.0,,-1.0,-1.0
08/06/2021 00:56:00,12.37,-1.0,-1.0,,5.4,102.26,836.59,44.72,21.49,36.38,30.49,0.0,,-1.0,-1.0
08/06/2021 00:57:00,12.538,-1.0,-1.0,,5.39,102.18,836.59,40.58,21.15,34.71,29.057,0.0,,-1.0,-1.0
08/06/2021 00:58:00,12.514,-1.0,-1.0,,5.55,102.07,836.59,43.12,22.2,36.03,30.186,0.0,,-1.0,-1.0
08/06/2021 00:59:00,12.485,-1.0,-1.0,,5.56,101.96,836.58,42.05,22.13,35.73,29.93,0.0,,-1.0,-1.0
08/06/2021 01:00:00,12.509,-1.0,-1.0,,5.47,101.92,836.58,40.93,21.09,34.1,28.534,0.0,,-1.0,-1.0
08/06/2021 01:01:00,12.509,-1.0,-1.0,,5.44,101.81,836.58,39.7,20.03,33.52,28.039,0.0,,-1.0,-1.0
08/06/2021 01:02:01,12.456,-1.0,-1.0,,5.29,101.57,836.58,42.93,21.53,35.97,30.151,0.0,,-1.0,-1.0
08/06/2021 01:03:00,12.451,-1.0,-1.0,,5.31,101.28,836.61,44.47,22.37,36.97,31.012,0.0,,-1.0,-1.0
08/06/2021 01:04:00,12.538,-1.0,-1.0,,5.47,101.26,836.61,41.55,21.01,35.11,29.41,0.0,,-1.0,-1.0
08/06/2021 01:05:00,12.418,-1.0,-1.0,,5.55,101.01,836.61,41.22,21.33,34.84,29.178,0.0,,-1.0,-1.0
08/06/2021 01:06:00,12.355,-1.0,-1.0,,5.66,100.84,836.62,41.6,21.48,34.53,28.91,0.0,,-1.0,-1.0
08/06/2021 01:07:00,12.37,-1.0,-1.0,,5.73,100.72,836.63,39.23,20.69,33.47,27.999,0.0,,-1.0,-1.0
08/06/2021 01:08:00,12.365,-1.0,-1.0,,5.75,100.8,836.63,39.61,21.0,33.92,28.384,0.0,,-1.0,-1.0
08/06/2021 01:09:00,12.475,-1.0,-1.0,,5.78,100.58,836.63,43.18,22.18,36.08,30.24,0.0,,-1.0,-1.0
08/06/2021 01:10:00,12.437,-1.0,-1.0,,5.8,100.31,836.62,43.08,21.83,36.25,30.388,0.0,,-1.0,-1.0
08/06/2021 01:11:00,12.418,-1.0,-1.0,,5.85,100.14,836.61,43.57,21.76,36.57,30.663,0.0,,-1.0,-1.0
08/06/2021 01:12:00,12.48,-1.0,-1.0,,6.03,100.09,836.61,45.38,21.99,36.53,30.623,0.0,,-1.0,-1.0
08/06/2021 01:13:00,12.581,-1.0,-1.0,,6.13,100.09,836.6,43.07,22.06,35.55,29.778,0.0,,-1.0,-1.0
08/06/2021 01:14:00,12.355,-1.0,-1.0,,6.32,99.85,836.58,43.92,21.98,36.29,30.409,0.0,,-1.0,-1.0
08/06/2021 01:15:00,12.514,-1.0,-1.0,,6.34,99.71,836.56,40.7,20.83,34.68,29.028,0.0,,-1.0,-1.0
08/06/2021 01:16:00,12.461,-1.0,-1.0,,6.32,99.66,836.56,41.38,21.14,34.59,28.952,0.0,,-1.0,-1.0
08/06/2021 01:17:00,12.485,-1.0,-1.0,,6.48,99.53,836.56,42.21,21.3,35.9,30.073,0.0,,-1.0,-1.0
08/06/2021 01:18:00,12.37,-1.0,-1.0,,6.5,99.7,836.55,34.86,19.17,31.08,25.932,0.0,,-1.0,-1.0
08/06/2021 01:19:00,12.557,-1.0,-1.0,,6.48,99.61,836.53,43.53,22.1,36.71,30.767,0.0,,-1.0,-1.0
08/06/2021 01:20:00,12.418,-1.0,-1.0,,6.63,99.52,836.53,42.23,21.29,34.5,28.866,0.0,,-1.0,-1.0
08/06/2021 01:21:00,12.35,-1.0,-1.0,,6.65,99.38,836.53,41.4,21.01,34.72,29.055,0.0,,-1.0,-1.0
08/06/2021 01:22:00,12.504,-1.0,-1.0,,6.78,99.2,836.54,41.16,20.92,34.81,29.13,0.0,,-1.0,-1.0
08/06/2021 01:23:01,12.379,-1.0,-1.0,,6.93,99.01,836.54,41.33,20.76,35.03,29.316,0.0,,-1.0,-1.0
08/06/2021 01:24:00,12.408,-1.0,-1.0,,6.99,98.95,836.54,41.95,21.36,35.69,29.881,0.0,,-1.0,-1.0
08/06/2021 01:25:00,12.47,-1.0,-1.0,,7.09,98.98,836.53,40.49,20.03,33.72,28.186,0.0,,-1.0,-1.0
08/06/2021 01:26:00,12.47,-1.0,-1.0,,7.1,98.96,836.54,36.66,18.47,31.67,26.426,0.0,,-1.0,-1.0
08/06/2021 01:27:00,12.494,-1.0,-1.0,,7.23,98.8,836.54,38.9,19.82,33.27,27.797,0.0,,-1.0,-1.0
08/06/2021 01:28:00,12.355,-1.0,-1.0,,7.21,98.66,836.53,42.32,20.84,35.31,29.551,0.0,,-1.0,-1.0
08/06/2021 01:29:00,12.432,-1.0,-1.0,,7.39,98.32,836.57,41.99,21.48,35.29,29.531,0.0,,-1.0,-1.0
08/06/2021 01:30:00,12.437,-1.0,-1.0,,7.44,98.24,836.57,40.57,21.2,33.96,28.388,0.0,,-1.0,-1.0
08/06/2021 01:31:00,12.514,-1.0,-1.0,,7.56,97.87,836.6,44.22,22.22,36.97,30.973,0.0,,-1.0,-1.0
08/06/2021 01:32:00,12.528,-1.0,-1.0,,7.82,97.62,836.61,44.57,22.57,36.91,30.915,0.0,,-1.0,-1.0
