InstrumentName, Pedestrian Bridge
StartTime, 2021-08-01 00:00:00
EndTime, 2021-09-01 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
08/01/2021 01:58:00,,76.14,65.2,851.2,49.9,22.62,39.53,,-1.0,-1.0
08/01/2021 01:59:00,,76.06,65.22,851.21,50.38,23.69,39.94,,-1.0,-1.0
08/01/2021 02:00:00,,76.0,65.25,851.23,50.88,23.08,40.07,,-1.0,-1.0
08/01/2021 02:01:00,,75.15,65.37,851.25,51.06,23.22,39.99,,-1.0,-1.0
08/01/2021 02:02:00,,75.06,65.35,851.26,49.53,22.67,38.67,,-1.0,-1.0
08/01/2021 02:03:00,,75.23,65.32,851.27,48.37,21.97,38.08,,-1.0,-1.0
08/01/2021 02:04:00,,75.34,65.33,851.27,50.47,23.59,39.97,,-1.0,-1.0
08/01/2021 02:05:00,,75.21,65.36,851.29,51.17,22.81,40.46,,-1.0,-1.0
08/01/2021 02:06:00,,75.35,65.38,851.31,50.67,23.54,40.38,,-1.0,-1.0
08/01/2021 02:07:00,,75.54,65.39,851.34,49.9,23.4,39.6,,-1.0,-1.0
08/01/2021 02:08:00,,75.35,65.46,851.38,50.51,23.1,39.55,,-1.0,-1.0
08/01/2021 02:09:00,,75.0,65.49,851.4,50.92,22.68,38.95,,-1.0,-1.0
08/01/2021 02:10:00,,75.06,65.52,851.41,48.03,22.36,38.39,,-1.0,-1.0
08/01/2021 02:11:00,,75.2,65.51,851.44,50.81,22.48,40.12,,-1.0,-1.0
08/01/2021 02:12:00,,74.69,65.5,851.43,49.57,22.74,38.9,,-1.0,-1.0
08/01/2021 02:13:00,,74.68,65.49,851.44,48.97,22.26,38.24,,-1.0,-1.0
08/01/2021 02:14:01,,74.84,65.49,851.44,47.68,22.48,38.49,,-1.0,-1.0
08/01/2021 02:15:00,,74.87,65.51,851.45,45.78,20.28,36.49,,-1.0,-1.0
08/01/2021 02:16:00,,74.79,65.54,851.44,48.9,22.27,38.15,,-1.0,-1.0
08/01/2021 02:17:00,,74.61,65.58,851.43,46.62,20.48,37.72,,-1.0,-1.0
08/01/2021 02:18:00,,74.46,65.63,851.43,49.69,23.0,39.16,,-1.0,-1.0
08/01/2021 02:19:00,,74.35,65.67,851.42,46.65,20.53,37.05,,-1.0,-1.0
08/01/2021 02:20:00,,74.23,65.68,851.41,46.96,21.9,36.78,,-1.0,-1.0
08/01/2021 02:21:00,,73.36,65.75,851.42,50.06,22.99,38.97,,-1.0,-1.0
08/01/2021 02:22:00,,73.35,65.78,851.41,50.21,23.13,39.33,,-1.0,-1.0
08/01/2021 02:23:00,,73.33,65.79,851.42,49.34,23.16,39.15,,-1.0,-1.0
08/01/2021 02:24:00,,73.75,65.84,851.44,50.3,22.62,39.1,,-1.0,-1.0
08/01/2021 02:25:00,,73.7,65.87,851.44,48.57,23.32,39.19,,-1.0,-1.0
08/01/2021 02:26:00,,73.74,65.92,851.44,52.22,22.78,40.34,,-1.0,-1.0
08/01/2021 02:27:00,,73.13,65.98,851.45,49.21,23.17,39.35,,-1.0,-1.0
08/01/2021 02:28:00,,72.57,66.05,851.46,50.74,23.04,39.7,,-1.0,-1.0
08/01/2021 02:29:00,,73.2,66.09,851.46,49.39,22.53,38.59,,-1.0,-1.0
08/01/2021 02:30:00,,73.82,66.1,851.46,49.2,20.83,38.22,,-1.0,-1.0
08/01/2021 02:31:00,,74.0,66.13,851.46,49.78,22.52,39.18,,-1.0,-1.0
08/01/2021 02:32:00,,74.27,66.19,851.47,48.72,22.82,38.46,,-1.0,-1.0
08/01/2021 02:33:00,,74.13,66.23,851.48,50.16,23.37,39.34,,-1.0,-1.0
08/01/2021 02:34:00,,73.92,66.22,851.49,51.07,23.42,40.17,,-1.0,-1.0
08/01/2021 02:35:00,,73.43,66.29,851.5,51.58,23.01,39.79,,-1.0,-1.0
08/01/2021 02:36:00,,73.38,66.26,851.52,51.22,22.9,39.64,,-1.0,-1.0
08/01/2021 02:37:00,,74.05,66.27,851.52,49.83,23.72,40.11,,-1.0,-1.0
08/01/2021 02:38:00,,73.7,66.27,851.51,51.71,23.33,40.17,,-1.0,-1.0
08/01/2021 02:39:00,,73.09,66.34,851.53,50.49,23.37,38.34,,-1.0,-1.0
08/01/2021 02:40:00,,73.6,66.42,851.53,49.48,22.74,39.29,,-1.0,-1.0
08/01/2021 02:41:00,,73.27,66.49,851.54,49.98,23.2,39.42,,-1.0,-1.0
08/01/2021 02:42:00,,72.69,66.51,851.54,48.76,22.47,38.48,,-1.0,-1.0
08/01/2021 02:43:00,,73.55,66.6,851.57,49.57,22.47,38.43,,-1.0,-1.0
08/01/2021 02:44:00,,73.14,66.67,851.58,49.63,23.36,39.87,,-1.0,-1.0
08/01/2021 02:45:00,,73.08,66.7,851.57,47.96,22.7,38.91,,-1.0,-1.0
08/01/2021 02:46:00,,72.96,66.78,851.61,49.88,23.4,39.13,,-1.0,-1.0
08/01/2021 02:47:00,,73.16,66.81,851.64,50.55,23.5,39.36,,-1.0,-1.0
08/01/2021 02:48:00,,72.19,66.83,851.65,50.39,22.85,39.28,,-1.0,-1.0
08/01/2021 02:49:00,,71.76,66.85,851.66,50.93,23.0,39.58,,-1.0,-1.0
08/01/2021 02:50:00,,72.39,66.88,851.67,50.75,22.86,39.25,,-1.0,-1.0
08/01/2021 02:51:00,,72.46,66.88,851.69,48.28,23.5,39.18,,-1.0,-1.0
08/01/2021 02:52:00,,72.01,66.86,851.74,50.04,23.01,37.42,,-1.0,-1.0
08/01/2021 02:53:00,,71.88,66.85,851.77,48.14,22.36,37.92,,-1.0,-1.0
08/01/2021 02:54:00,,72.04,66.81,851.82,49.62,22.44,39.01,,-1.0,-1.0
08/01/2021 02:55:00,,72.6,66.79,851.85,51.16,22.86,39.59,,-1.0,-1.0
08/01/2021 02:56:00,,72.88,66.76,851.86,48.38,21.99,38.53,,-1.0,-1.0
08/01/2021 02:57:00,,72.95,66.73,851.86,50.48,22.73,39.59,,-1.0,-1.0
08/01/2021 02:58:00,,72.92,66.7,851.88,49.85,23.02,39.38,,-1.0,-1.0
08/01/2021 02:59:00,,72.75,66.68,851.88,52.22,23.69,40.64,,-1.0,-1.0
08/01/2021 03:00:00,,72.94,66.63,851.91,50.23,22.96,39.15,,-1.0,-1.0
08/01/2021 03:01:00,,73.35,66.55,851.94,49.77,22.26,39.44,,-1.0,-1.0
08/01/2021 03:02:00,,73.83,66.5,851.95,50.44,23.2,39.79,,-1.0,-1.0
08/01/2021 03:03:00,,73.49,66.51,851.98,51.23,22.97,40.01,,-1.0,-1.0
08/01/2021 03:04:00,,73.76,66.42,852.02,51.25,23.64,40.53,,-1.0,-1.0
08/01/2021 03:05:00,,75.18,66.34,852.06,51.83,23.79,41.13,,-1.0,-1.0
08/01/2021 03:06:00,,75.49,66.29,852.1,51.29,23.42,40.43,,-1.0,-1.0
08/01/2021 03:07:00,,76.06,66.29,852.11,51.68,24.28,40.82,,-1.0,-1.0
08/01/2021 03:08:01,,76.49,66.28,852.11,53.39,24.73,41.09,,-1.0,-1.0
08/01/2021 03:09:00,,77.17,66.29,852.1,52.03,24.38,41.22,,-1.0,-1.0
08/01/2021 03:10:01,,77.55,66.27,852.1,51.58,23.55,41.05,,-1.0,-1.0
08/01/2021 03:11:00,,77.56,66.27,852.11,51.29,24.08,40.74,,-1.0,-1.0
08/01/2021 03:12:00,,77.0,66.27,852.1,50.22,22.71,39.46,,-1.0,-1.0
08/01/2021 03:13:00,,76.11,66.26,852.09,51.38,23.38,39.56,,-1.0,-1.0
08/01/2021 03:14:00,,76.29,66.25,852.09,50.62,21.67,39.05,,-1.0,-1.0
08/01/2021 03:15:00,,75.85,66.23,852.09,51.61,22.96,39.98,,-1.0,-1.0
08/01/2021 03:16:00,,75.17,66.21,852.1,49.92,23.12,39.45,,-1.0,-1.0
08/01/2021 03:17:00,,75.0,66.18,852.09,52.29,23.57,40.7,,-1.0,-1.0
08/01/2021 03:18:00,,75.23,66.17,852.09,48.83,23.58,38.76,,-1.0,-1.0
08/01/2021 03:19:00,,75.25,66.15,852.09,51.45,22.52,40.05,,-1.0,-1.0
08/01/2021 03:20:00,,75.32,66.14,852.1,49.3,21.79,38.17,,-1.0,-1.0
08/01/2021 03:21:00,,75.34,66.12,852.1,47.79,21.6,37.97,,-1.0,-1.0
08/01/2021 03:22:00,,75.38,66.11,852.11,47.33,21.6,36.89,,-1.0,-1.0
08/01/2021 03:23:00,,75.95,66.11,852.12,48.04,21.92,37.43,,-1.0,-1.0
08/01/2021 03:24:01,,77.23,66.03,852.13,49.31,22.92,39.25,,-1.0,-1.0
08/01/2021 03:25:00,,77.08,65.98,852.13,51.44,23.29,40.28,,-1.0,-1.0
08/01/2021 03:26:00,,76.64,66.03,852.15,50.03,22.92,39.37,,-1.0,-1.0
08/01/2021 03:27:00,,76.47,66.08,852.16,46.47,22.03,36.97,,-1.0,-1.0
08/01/2021 03:28:00,,76.45,66.13,852.17,50.97,23.72,39.67,,-1.0,-1.0
08/01/2021 03:29:00,,76.07,66.15,852.19,52.08,23.35,40.66,,-1.0,-1.0
08/01/2021 03:30:00,,75.84,66.15,852.2,49.41,22.56,39.83,,-1.0,-1.0
08/01/2021 03:31:00,,75.79,66.15,852.2,46.95,21.79,37.61,,-1.0,-1.0
08/01/2021 03:32:00,,76.5,66.17,852.21,47.35,21.77,37.92,,-1.0,-1.0
08/01/2021 03:33:00,,77.06,66.2,852.18,52.5,24.72,41.6,,-1.0,-1.0
08/01/2021 03:34:00,,77.18,66.22,852.22,51.76,22.91,40.37,,-1.0,-1.0
08/01/2021 03:35:00,,76.52,66.19,852.22,52.63,22.97,40.78,,-1.0,-1.0
08/01/2021 03:36:00,,76.26,66.18,852.21,48.88,19.67,37.67,,-1.0,-1.0
08/01/2021 03:37:00,,76.23,66.19,852.22,49.03,21.7,37.94,,-1.0,-1.0
08/01/2021 03:38:01,,76.19,66.2,852.24,51.88,24.44,40.61,,-1.0,-1.0
08/01/2021 03:39:00,,76.28,66.21,852.25,49.82,23.08,38.99,,-1.0,-1.0
08/01/2021 03:40:00,,76.52,66.23,852.24,51.41,23.05,40.06,,-1.0,-1.0
08/01/2021 03:41:00,,76.65,66.24,852.24,50.36,23.21,40.37,,-1.0,-1.0
08/01/2021 03:42:00,,76.67,66.23,852.25,49.22,22.52,38.6,,-1.0,-1.0
08/01/2021 03:43:00,,77.03,66.24,852.25,50.75,23.28,39.91,,-1.0,-1.0
08/01/2021 03:44:00,,76.96,66.23,852.24,49.51,23.56,39.53,,-1.0,-1.0
08/01/2021 03:45:00,,76.81,66.25,852.25,50.88,23.89,39.87,,-1.0,-1.0
08/01/2021 03:46:00,,76.89,66.28,852.25,53.5,24.51,42.41,,-1.0,-1.0
08/01/2021 03:47:00,,77.13,66.21,852.24,52.41,23.92,41.27,,-1.0,-1.0
08/01/2021 03:48:00,,77.86,66.08,852.24,54.59,24.62,42.41,,-1.0,-1.0
08/01/2021 03:49:00,,78.25,66.05,852.27,50.7,22.55,40.12,,-1.0,-1.0
08/01/2021 03:50:00,,77.88,66.11,852.26,50.64,21.57,39.3,,-1.0,-1.0
08/01/2021 03:51:00,,77.5,66.21,852.26,55.53,25.31,42.61,,-1.0,-1.0
08/01/2021 03:52:00,,77.63,66.21,852.28,56.69,28.01,44.88,,-1.0,-1.0
08/01/2021 03:53:00,,77.78,66.08,852.28,57.37,25.49,43.93,,-1.0,-1.0
08/01/2021 03:54:00,,77.1,66.04,852.31,55.62,25.12,43.28,,-1.0,-1.0
08/01/2021 03:55:00,,76.76,66.13,852.31,53.67,25.58,42.57,,-1.0,-1.0
08/01/2021 03:56:00,,76.23,66.19,852.3,55.33,26.02,43.34,,-1.0,-1.0
08/01/2021 03:57:00,,76.58,66.26,852.32,56.65,25.29,44.03,,-1.0,-1.0
08/01/2021 03:58:00,,76.7,66.27,852.32,55.03,25.46,43.24,,-1.0,-1.0
08/01/2021 03:59:01,,76.24,66.33,852.32,55.15,25.74,43.72,,-1.0,-1.0
08/01/2021 04:00:00,,75.66,66.38,852.31,58.26,25.67,44.39,,-1.0,-1.0
08/01/2021 04:01:00,,75.88,66.4,852.31,57.28,26.06,43.63,,-1.0,-1.0
08/01/2021 04:02:00,,75.67,66.41,852.32,56.84,26.2,44.57,,-1.0,-1.0
08/01/2021 04:03:00,,76.09,66.45,852.34,58.72,27.0,45.47,,-1.0,-1.0
08/01/2021 04:04:00,,76.04,66.44,852.32,57.83,26.81,45.03,,-1.0,-1.0
08/01/2021 04:05:00,,75.26,66.41,852.32,56.4,26.12,43.68,,-1.0,-1.0
08/01/2021 04:06:00,,74.83,66.41,852.32,59.1,27.1,45.53,,-1.0,-1.0
08/01/2021 04:07:00,,75.92,66.4,852.33,58.47,26.19,44.41,,-1.0,-1.0
08/01/2021 04:08:00,,76.97,66.43,852.35,57.91,26.66,45.47,,-1.0,-1.0
08/01/2021 04:09:00,,77.71,66.41,852.34,56.78,26.16,43.97,,-1.0,-1.0
08/01/2021 04:10:00,,77.72,66.4,852.34,60.86,27.51,46.53,,-1.0,-1.0
08/01/2021 04:11:00,,77.23,66.5,852.33,60.01,27.04,45.67,,-1.0,-1.0
08/01/2021 04:12:00,,76.88,66.53,852.31,56.68,25.72,43.86,,-1.0,-1.0
08/01/2021 04:13:00,,77.15,66.53,852.29,58.24,26.86,44.86,,-1.0,-1.0
08/01/2021 04:14:01,,76.38,66.5,852.27,57.38,26.17,44.32,,-1.0,-1.0
08/01/2021 04:15:00,,75.96,66.47,852.25,61.0,26.78,45.92,,-1.0,-1.0
08/01/2021 04:16:01,,76.7,66.47,852.24,57.93,26.22,45.14,,-1.0,-1.0
08/01/2021 04:17:00,,76.71,66.47,852.22,58.99,26.77,45.95,,-1.0,-1.0
08/01/2021 04:18:00,,76.27,66.5,852.23,59.06,26.5,45.71,,-1.0,-1.0
08/01/2021 04:19:00,,76.5,66.53,852.24,59.47,26.89,45.6,,-1.0,-1.0
08/01/2021 04:20:00,,76.1,66.58,852.25,58.57,26.72,45.96,,-1.0,-1.0
08/01/2021 04:21:00,,75.96,66.57,852.27,57.72,25.93,44.06,,-1.0,-1.0
08/01/2021 04:22:00,,76.45,66.57,852.28,58.66,26.21,44.67,,-1.0,-1.0
08/01/2021 04:23:00,,76.33,66.57,852.28,58.37,25.51,44.49,,-1.0,-1.0
08/01/2021 04:24:01,,76.26,66.56,852.3,54.36,24.67,42.05,,-1.0,-1.0
08/01/2021 04:25:00,,76.29,66.56,852.3,55.4,25.0,42.45,,-1.0,-1.0
08/01/2021 04:26:00,,75.2,66.63,852.33,57.0,26.01,44.23,,-1.0,-1.0
08/01/2021 04:27:00,,74.68,66.66,852.33,59.18,26.52,44.77,,-1.0,-1.0
08/01/2021 04:28:00,,75.14,66.64,852.34,56.97,26.08,43.54,,-1.0,-1.0
08/01/2021 04:29:00,,74.46,66.71,852.35,57.84,25.97,44.99,,-1.0,-1.0
08/01/2021 04:30:00,,74.15,66.67,852.35,56.1,26.04,43.8,,-1.0,-1.0
08/01/2021 04:31:00,,74.01,66.67,852.36,58.28,26.56,44.91,,-1.0,-1.0
08/01/2021 04:32:00,,73.83,66.73,852.35,57.46,25.01,44.14,,-1.0,-1.0
08/01/2021 04:33:00,,74.44,66.74,852.37,59.97,26.86,45.57,,-1.0,-1.0
08/01/2021 04:34:00,,74.66,66.7,852.38,59.03,26.88,45.62,,-1.0,-1.0
08/01/2021 04:35:00,,74.06,66.73,852.4,59.32,26.4,45.2,,-1.0,-1.0
08/01/2021 04:36:00,,74.45,66.71,852.38,56.77,25.17,43.96,,-1.0,-1.0
08/01/2021 04:37:00,,74.4,66.74,852.38,59.25,26.8,46.12,,-1.0,-1.0
08/01/2021 04:38:00,,73.86,66.7,852.36,60.09,27.44,45.81,,-1.0,-1.0
08/01/2021 04:39:00,,75.4,66.66,852.34,59.82,26.64,45.52,,-1.0,-1.0
08/01/2021 04:40:00,,77.01,66.69,852.35,59.58,25.87,44.97,,-1.0,-1.0
08/01/2021 04:41:00,,77.7,66.67,852.35,58.22,26.06,44.95,,-1.0,-1.0
08/01/2021 04:42:00,,77.95,66.69,852.34,58.42,27.01,45.33,,-1.0,-1.0
08/01/2021 04:43:00,,77.58,66.68,852.36,58.66,26.96,45.33,,-1.0,-1.0
08/01/2021 04:44:00,,77.85,66.65,852.37,58.33,25.96,44.79,,-1.0,-1.0
