InstrumentName, STRIVE Prep Smart (CS35)
StartTime, 2021-10-01 00:00:00
EndTime, 2021-11-01 00:00:00
Date,B,EH,ET,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
10/01/2021 00:17:00,12.038,-1.0,-1.0,,41.88,60.23,842.61,28.52,15.81,25.14,18.824,0.0,,-1.0,-1.0
10/01/2021 00:18:00,12.178,-1.0,-1.0,,41.64,60.31,842.59,26.3,15.25,24.08,17.851,0.0,,-1.0,-1.0
10/01/2021 00:19:00,12.053,-1.0,-1.0,,41.64,60.32,842.59,25.6,15.27,22.9,16.766,0.0,,-1.0,-1.0
10/01/2021 00:20:00,12.058,-1.0,-1.0,,41.59,60.39,842.59,25.88,13.85,22.81,16.688,0.0,,-1.0,-1.0
10/01/2021 00:21:00,12.058,-1.0,-1.0,,41.66,60.36,842.6,25.12,14.69,22.88,16.751,0.0,,-1.0,-1.0
10/01/2021 00:22:01,12.062,-1.0,-1.0,,41.79,60.31,842.59,25.88,15.4,24.38,18.129,0.0,,-1.0,-1.0
10/01/2021 00:23:00,12.048,-1.0,-1.0,,41.63,60.35,842.59,23.19,15.22,22.47,16.373,0.0,,-1.0,-1.0
10/01/2021 00:24:00,12.053,-1.0,-1.0,,41.71,60.16,842.6,26.87,15.14,24.42,18.154,0.0,,-1.0,-1.0
10/01/2021 00:25:00,12.245,-1.0,-1.0,,42.41,59.67,842.58,22.89,15.67,21.83,15.748,0.0,,-1.0,-1.0
10/01/2021 00:26:00,12.053,-1.0,-1.0,,42.76,59.54,842.57,22.69,14.72,21.11,15.082,0.0,,-1.0,-1.0
10/01/2021 00:27:00,12.062,-1.0,-1.0,,42.68,59.62,842.58,23.67,13.8,22.2,16.089,0.0,,-1.0,-1.0
10/01/2021 00:28:00,12.053,-1.0,-1.0,,42.66,59.63,842.6,28.73,15.49,25.83,19.428,0.0,,-1.0,-1.0
10/01/2021 00:29:00,12.062,-1.0,-1.0,,42.45,59.82,842.59,26.44,15.71,24.52,18.234,0.0,,-1.0,-1.0
10/01/2021 00:30:00,12.062,-1.0,-1.0,,42.42,59.82,842.58,24.72,15.32,23.05,16.881,0.0,,-1.0,-1.0
10/01/2021 00:31:00,12.062,-1.0,-1.0,,42.16,59.82,842.56,23.53,14.73,21.96,15.874,0.0,,-1.0,-1.0
10/01/2021 00:32:00,12.048,-1.0,-1.0,,42.18,59.78,842.54,23.71,15.51,22.87,16.708,0.0,,-1.0,-1.0
10/01/2021 00:33:01,12.048,-1.0,-1.0,,42.5,59.72,842.55,26.16,16.42,25.26,18.908,0.0,,-1.0,-1.0
10/01/2021 00:34:00,12.058,-1.0,-1.0,,42.97,59.51,842.57,25.78,16.11,24.11,17.843,0.0,,-1.0,-1.0
10/01/2021 00:35:00,12.038,-1.0,-1.0,,43.14,59.4,842.59,26.93,15.8,23.71,17.47,0.0,,-1.0,-1.0
10/01/2021 00:36:00,12.038,-1.0,-1.0,,43.12,59.35,842.63,24.18,15.53,22.72,16.556,0.0,,-1.0,-1.0
10/01/2021 00:37:00,12.043,-1.0,-1.0,,43.08,59.42,842.65,27.24,15.99,25.15,18.795,0.0,,-1.0,-1.0
10/01/2021 00:38:00,12.043,-1.0,-1.0,,42.86,59.53,842.67,28.1,16.67,26.06,19.636,0.0,,-1.0,-1.0
10/01/2021 00:39:00,12.048,-1.0,-1.0,,42.86,59.49,842.69,26.33,16.21,24.6,18.29,0.0,,-1.0,-1.0
10/01/2021 00:40:00,12.048,-1.0,-1.0,,42.96,59.33,842.74,27.12,16.37,24.92,18.575,0.0,,-1.0,-1.0
10/01/2021 00:41:00,12.058,-1.0,-1.0,,43.08,59.36,842.75,26.91,16.1,25.43,19.048,0.0,,-1.0,-1.0
10/01/2021 00:42:00,12.043,-1.0,-1.0,,42.9,59.5,842.75,26.8,15.71,24.92,18.586,0.0,,-1.0,-1.0
10/01/2021 00:43:00,12.24,-1.0,-1.0,,42.72,59.69,842.76,25.51,15.55,23.3,17.107,0.0,,-1.0,-1.0
10/01/2021 00:44:00,12.053,-1.0,-1.0,,42.49,59.82,842.78,29.46,17.27,26.84,20.368,0.0,,-1.0,-1.0
10/01/2021 00:45:00,12.283,-1.0,-1.0,,42.59,59.72,842.81,28.08,16.87,25.66,19.277,0.0,,-1.0,-1.0
10/01/2021 00:46:00,12.048,-1.0,-1.0,,42.77,59.6,842.82,29.22,17.24,26.91,20.422,0.0,,-1.0,-1.0
10/01/2021 00:47:00,12.043,-1.0,-1.0,,43.13,59.37,842.84,27.13,16.18,25.58,19.188,0.0,,-1.0,-1.0
10/01/2021 00:48:00,12.048,-1.0,-1.0,,43.45,59.23,842.85,27.77,16.0,25.79,19.376,0.0,,-1.0,-1.0
10/01/2021 00:49:00,12.144,-1.0,-1.0,,43.82,59.06,842.87,28.91,17.46,26.77,20.272,0.0,,-1.0,-1.0
10/01/2021 00:50:00,12.163,-1.0,-1.0,,44.21,58.88,842.88,30.15,17.64,28.28,21.655,0.0,,-1.0,-1.0
10/01/2021 00:51:00,12.038,-1.0,-1.0,,43.98,59.07,842.91,25.58,15.57,24.03,17.755,0.0,,-1.0,-1.0
10/01/2021 00:52:00,12.038,-1.0,-1.0,,43.71,59.31,842.94,26.77,15.86,24.38,18.09,0.0,,-1.0,-1.0
10/01/2021 00:53:00,12.048,-1.0,-1.0,,43.58,59.47,842.96,27.42,16.42,25.86,19.461,0.0,,-1.0,-1.0
10/01/2021 00:54:00,12.043,-1.0,-1.0,,43.92,59.32,842.97,28.77,17.69,26.81,20.33,0.0,,-1.0,-1.0
10/01/2021 00:55:00,12.034,-1.0,-1.0,,44.24,59.13,842.98,29.19,18.08,28.17,21.573,0.0,,-1.0,-1.0
10/01/2021 00:56:00,12.043,-1.0,-1.0,,44.14,59.06,843.0,26.98,16.72,24.52,18.208,0.0,,-1.0,-1.0
10/01/2021 00:57:00,12.053,-1.0,-1.0,,44.13,58.97,843.01,26.54,16.19,25.08,18.717,0.0,,-1.0,-1.0
10/01/2021 00:58:00,12.23,-1.0,-1.0,,44.14,58.93,843.02,31.17,17.48,28.13,21.519,0.0,,-1.0,-1.0
10/01/2021 00:59:00,12.029,-1.0,-1.0,,44.02,59.01,843.04,29.98,17.39,27.49,20.934,0.0,,-1.0,-1.0
10/01/2021 01:00:00,12.053,-1.0,-1.0,,43.91,59.17,843.07,28.4,16.53,26.13,19.693,0.0,,-1.0,-1.0
10/01/2021 01:01:00,12.038,-1.0,-1.0,,43.95,59.2,843.09,31.06,17.22,28.23,21.628,0.0,,-1.0,-1.0
10/01/2021 01:02:00,12.034,-1.0,-1.0,,43.9,59.31,843.12,29.36,17.05,26.37,19.924,0.0,,-1.0,-1.0
10/01/2021 01:03:00,12.216,-1.0,-1.0,,43.82,59.42,843.14,28.42,17.37,26.71,20.244,0.0,,-1.0,-1.0
10/01/2021 01:04:00,12.187,-1.0,-1.0,,44.16,59.25,843.16,26.87,15.52,24.69,18.379,0.0,,-1.0,-1.0
10/01/2021 01:05:00,12.038,-1.0,-1.0,,43.94,59.33,843.17,28.64,16.19,25.96,19.549,0.0,,-1.0,-1.0
10/01/2021 01:06:00,12.293,-1.0,-1.0,,43.73,59.45,843.18,27.73,16.99,25.16,18.819,0.0,,-1.0,-1.0
10/01/2021 01:07:00,12.034,-1.0,-1.0,,43.98,59.41,843.2,29.33,17.98,25.58,19.207,0.0,,-1.0,-1.0
10/01/2021 01:08:00,12.134,-1.0,-1.0,,44.24,59.29,843.2,26.46,15.69,25.01,18.678,0.0,,-1.0,-1.0
10/01/2021 01:09:00,12.038,-1.0,-1.0,,43.81,59.44,843.21,28.75,16.95,26.68,20.217,0.0,,-1.0,-1.0
10/01/2021 01:10:00,12.043,-1.0,-1.0,,43.75,59.47,843.23,27.92,17.06,26.23,19.805,0.0,,-1.0,-1.0
10/01/2021 01:11:00,12.163,-1.0,-1.0,,43.72,59.44,843.24,26.74,15.8,25.08,18.744,0.0,,-1.0,-1.0
10/01/2021 01:12:00,12.048,-1.0,-1.0,,43.62,59.51,843.26,27.6,16.83,26.15,19.732,0.0,,-1.0,-1.0
10/01/2021 01:13:00,12.053,-1.0,-1.0,,43.47,59.69,843.3,28.43,17.17,26.4,19.972,0.0,,-1.0,-1.0
10/01/2021 01:14:00,12.034,-1.0,-1.0,,43.26,59.8,843.32,25.77,15.23,24.43,18.165,0.0,,-1.0,-1.0
10/01/2021 01:15:00,12.274,-1.0,-1.0,,43.36,59.78,843.34,26.08,15.45,23.92,17.696,0.0,,-1.0,-1.0
10/01/2021 01:16:00,12.043,-1.0,-1.0,,43.27,59.81,843.36,27.63,17.3,26.18,19.775,0.0,,-1.0,-1.0
10/01/2021 01:17:00,12.034,-1.0,-1.0,,43.08,59.84,843.38,28.68,16.88,26.23,19.82,0.0,,-1.0,-1.0
10/01/2021 01:18:00,12.202,-1.0,-1.0,,42.99,59.96,843.39,26.78,16.38,25.48,19.137,0.0,,-1.0,-1.0
10/01/2021 01:19:00,12.029,-1.0,-1.0,,43.31,59.8,843.39,28.12,15.38,25.35,19.012,0.0,,-1.0,-1.0
10/01/2021 01:20:00,12.038,-1.0,-1.0,,43.6,59.76,843.41,29.05,16.0,25.07,18.757,0.0,,-1.0,-1.0
10/01/2021 01:21:00,12.048,-1.0,-1.0,,43.44,59.89,843.42,27.8,17.61,25.28,18.957,0.0,,-1.0,-1.0
10/01/2021 01:22:00,12.019,-1.0,-1.0,,43.65,59.59,843.43,28.54,17.08,26.36,19.931,0.0,,-1.0,-1.0
10/01/2021 01:23:00,12.029,-1.0,-1.0,,43.86,59.45,843.43,27.82,16.69,26.36,19.925,0.0,,-1.0,-1.0
10/01/2021 01:24:00,12.202,-1.0,-1.0,,43.7,59.62,843.46,26.75,15.64,24.88,18.573,0.0,,-1.0,-1.0
10/01/2021 01:25:00,12.038,-1.0,-1.0,,43.72,59.67,843.46,26.33,16.67,25.35,19.01,0.0,,-1.0,-1.0
10/01/2021 01:26:01,12.014,-1.0,-1.0,,43.42,59.93,843.48,27.06,16.74,26.49,20.072,0.0,,-1.0,-1.0
10/01/2021 01:27:00,12.029,-1.0,-1.0,,43.24,59.96,843.48,24.42,15.21,23.33,17.165,0.0,,-1.0,-1.0
10/01/2021 01:28:00,12.038,-1.0,-1.0,,43.6,59.8,843.48,27.78,16.19,26.08,19.689,0.0,,-1.0,-1.0
10/01/2021 01:29:00,12.038,-1.0,-1.0,,44.02,59.57,843.46,25.31,15.05,23.96,17.729,0.0,,-1.0,-1.0
10/01/2021 01:30:00,12.034,-1.0,-1.0,,44.15,59.55,843.49,24.17,14.97,22.59,16.47,0.0,,-1.0,-1.0
10/01/2021 01:31:00,12.038,-1.0,-1.0,,44.31,59.52,843.5,24.67,15.92,23.69,17.483,0.0,,-1.0,-1.0
10/01/2021 01:32:00,12.034,-1.0,-1.0,,44.3,59.47,843.5,26.19,14.93,23.71,17.497,0.0,,-1.0,-1.0
10/01/2021 01:33:00,12.178,-1.0,-1.0,,44.06,59.56,843.52,24.33,14.38,23.07,16.911,0.0,,-1.0,-1.0
10/01/2021 01:34:00,12.034,-1.0,-1.0,,43.95,59.56,843.52,23.52,14.67,22.16,16.072,0.0,,-1.0,-1.0
10/01/2021 01:35:00,12.034,-1.0,-1.0,,44.05,59.5,843.51,23.78,14.93,22.55,16.428,0.0,,-1.0,-1.0
10/01/2021 01:36:00,12.034,-1.0,-1.0,,44.24,59.45,843.53,27.46,15.97,26.12,19.711,0.0,,-1.0,-1.0
10/01/2021 01:37:00,12.034,-1.0,-1.0,,43.95,59.64,843.54,28.32,16.95,25.58,19.223,0.0,,-1.0,-1.0
10/01/2021 01:38:00,12.024,-1.0,-1.0,,44.17,59.6,843.53,24.94,14.92,24.01,17.78,0.0,,-1.0,-1.0
10/01/2021 01:39:00,12.034,-1.0,-1.0,,44.26,59.62,843.52,23.0,14.1,21.97,15.907,0.0,,-1.0,-1.0
10/01/2021 01:40:00,12.019,-1.0,-1.0,,44.59,59.52,843.51,26.12,15.02,23.71,17.506,0.0,,-1.0,-1.0
10/01/2021 01:41:00,12.029,-1.0,-1.0,,44.59,59.41,843.51,25.3,15.39,23.42,17.231,0.0,,-1.0,-1.0
10/01/2021 01:42:00,12.038,-1.0,-1.0,,44.56,59.36,843.51,26.65,15.95,24.33,18.064,0.0,,-1.0,-1.0
10/01/2021 01:43:00,12.043,-1.0,-1.0,,44.54,59.37,843.51,24.31,14.49,22.99,16.832,0.0,,-1.0,-1.0
10/01/2021 01:44:00,12.259,-1.0,-1.0,,44.45,59.41,843.51,26.21,15.17,24.42,18.148,0.0,,-1.0,-1.0
10/01/2021 01:45:00,12.014,-1.0,-1.0,,44.27,59.41,843.5,25.04,15.4,24.04,17.796,0.0,,-1.0,-1.0
10/01/2021 01:46:00,12.029,-1.0,-1.0,,44.29,59.35,843.48,23.45,14.13,22.43,16.311,0.0,,-1.0,-1.0
10/01/2021 01:47:00,12.024,-1.0,-1.0,,44.35,59.3,843.47,24.28,14.31,21.81,15.738,0.0,,-1.0,-1.0
10/01/2021 01:48:00,12.158,-1.0,-1.0,,44.34,59.2,843.47,25.33,15.07,23.26,17.064,0.0,,-1.0,-1.0
10/01/2021 01:49:00,12.034,-1.0,-1.0,,44.39,59.17,843.48,24.43,14.67,21.98,15.885,0.0,,-1.0,-1.0
10/01/2021 01:50:00,12.029,-1.0,-1.0,,44.55,59.21,843.48,22.53,13.36,20.78,14.787,0.0,,-1.0,-1.0
10/01/2021 01:51:00,12.12,-1.0,-1.0,,44.62,59.19,843.49,24.71,12.92,21.31,15.275,0.0,,-1.0,-1.0
10/01/2021 01:52:00,12.024,-1.0,-1.0,,44.57,59.22,843.49,22.47,13.38,20.39,14.43,0.0,,-1.0,-1.0
10/01/2021 01:53:00,12.034,-1.0,-1.0,,44.42,59.31,843.5,22.95,14.26,21.38,15.344,0.0,,-1.0,-1.0
10/01/2021 01:54:00,12.014,-1.0,-1.0,,44.4,59.36,843.5,25.24,13.91,22.15,16.056,0.0,,-1.0,-1.0
10/01/2021 01:55:00,12.034,-1.0,-1.0,,44.54,59.25,843.49,22.92,14.19,21.42,15.379,0.0,,-1.0,-1.0
10/01/2021 01:56:00,12.014,-1.0,-1.0,,44.66,59.2,843.49,22.17,13.32,20.23,14.283,0.0,,-1.0,-1.0
10/01/2021 01:57:00,12.038,-1.0,-1.0,,44.56,59.33,843.49,22.31,13.77,20.96,14.962,0.0,,-1.0,-1.0
10/01/2021 01:58:00,12.024,-1.0,-1.0,,44.09,59.53,843.48,21.48,13.79,18.95,13.12,0.0,,-1.0,-1.0
10/01/2021 01:59:00,12.029,-1.0,-1.0,,43.95,59.45,843.47,22.6,14.55,21.17,15.153,0.0,,-1.0,-1.0
10/01/2021 02:00:00,12.01,-1.0,-1.0,,43.99,59.41,843.46,23.34,13.77,21.71,15.647,0.0,,-1.0,-1.0
10/01/2021 02:01:00,12.005,-1.0,-1.0,,44.04,59.38,843.45,23.41,14.5,21.54,15.49,0.0,,-1.0,-1.0
10/01/2021 02:02:00,12.014,-1.0,-1.0,,44.19,59.44,843.42,23.9,14.4,22.09,16.003,0.0,,-1.0,-1.0
10/01/2021 02:03:00,12.019,-1.0,-1.0,,44.26,59.4,843.39,24.36,13.88,22.11,16.02,0.0,,-1.0,-1.0
10/01/2021 02:04:00,12.019,-1.0,-1.0,,44.17,59.43,843.38,22.71,13.68,20.8,14.815,0.0,,-1.0,-1.0
10/01/2021 02:05:00,12.024,-1.0,-1.0,,44.14,59.44,843.38,22.75,14.3,21.62,15.57,0.0,,-1.0,-1.0
10/01/2021 02:06:00,12.029,-1.0,-1.0,,44.13,59.43,843.37,24.56,14.47,22.99,16.829,0.0,,-1.0,-1.0
10/01/2021 02:07:00,12.019,-1.0,-1.0,,44.3,59.33,843.36,23.01,14.09,20.13,14.194,0.0,,-1.0,-1.0
10/01/2021 02:08:00,12.029,-1.0,-1.0,,44.43,59.27,843.37,22.13,13.52,20.14,14.201,0.0,,-1.0,-1.0
10/01/2021 02:09:00,12.014,-1.0,-1.0,,44.59,59.19,843.37,23.27,14.16,21.31,15.274,0.0,,-1.0,-1.0
10/01/2021 02:10:00,12.019,-1.0,-1.0,,44.78,59.13,843.39,23.96,13.68,21.5,15.448,0.0,,-1.0,-1.0
10/01/2021 02:11:00,12.029,-1.0,-1.0,,44.71,59.24,843.41,23.84,14.17,22.02,15.933,0.0,,-1.0,-1.0
10/01/2021 02:12:00,12.029,-1.0,-1.0,,44.73,59.19,843.41,22.05,13.42,20.28,14.329,0.0,,-1.0,-1.0
10/01/2021 02:13:00,12.158,-1.0,-1.0,,44.81,59.18,843.42,22.01,13.4,20.57,14.597,0.0,,-1.0,-1.0
10/01/2021 02:14:00,12.158,-1.0,-1.0,,44.98,59.19,843.42,22.11,13.07,20.43,14.472,0.0,,-1.0,-1.0
10/01/2021 02:15:00,12.221,-1.0,-1.0,,45.09,59.15,843.44,21.79,13.02,21.0,14.995,0.0,,-1.0,-1.0
10/01/2021 02:16:00,12.192,-1.0,-1.0,,45.06,59.18,843.46,20.43,12.45,18.69,12.872,0.0,,-1.0,-1.0
10/01/2021 02:17:00,12.158,-1.0,-1.0,,45.31,59.13,843.47,22.57,13.71,20.25,14.308,0.0,,-1.0,-1.0
10/01/2021 02:18:00,12.038,-1.0,-1.0,,45.12,59.22,843.51,20.72,12.15,18.93,13.097,0.0,,-1.0,-1.0
10/01/2021 02:19:00,12.019,-1.0,-1.0,,44.94,59.27,843.5,20.01,11.95,18.74,12.923,0.0,,-1.0,-1.0
10/01/2021 02:20:00,12.144,-1.0,-1.0,,45.08,59.18,843.5,22.67,13.64,21.45,15.411,0.0,,-1.0,-1.0
10/01/2021 02:21:00,12.034,-1.0,-1.0,,44.91,59.27,843.48,19.72,12.46,18.38,12.591,0.0,,-1.0,-1.0
10/01/2021 02:22:00,12.01,-1.0,-1.0,,45.08,59.25,843.46,20.42,12.6,18.74,12.924,0.0,,-1.0,-1.0
10/01/2021 02:23:00,12.019,-1.0,-1.0,,45.27,59.14,843.43,22.16,12.77,20.38,14.428,0.0,,-1.0,-1.0
10/01/2021 02:24:00,12.269,-1.0,-1.0,,45.37,59.09,843.4,19.67,12.01,18.36,12.568,0.0,,-1.0,-1.0
10/01/2021 02:25:00,12.029,-1.0,-1.0,,45.51,59.1,843.39,21.1,12.84,19.24,13.381,0.0,,-1.0,-1.0
10/01/2021 02:26:00,11.986,-1.0,-1.0,,45.44,59.18,843.38,22.56,13.34,20.73,14.756,0.0,,-1.0,-1.0
10/01/2021 02:27:00,12.019,-1.0,-1.0,,45.66,59.12,843.36,22.36,13.06,20.92,14.93,0.0,,-1.0,-1.0
10/01/2021 02:28:00,12.014,-1.0,-1.0,,45.86,59.08,843.35,22.62,12.34,20.74,14.765,0.0,,-1.0,-1.0
10/01/2021 02:29:00,12.0,-1.0,-1.0,,45.85,59.16,843.32,22.26,12.55,20.38,14.44,0.0,,-1.0,-1.0
10/01/2021 02:30:00,12.01,-1.0,-1.0,,45.78,59.28,843.32,20.26,11.97,18.93,13.114,0.0,,-1.0,-1.0
10/01/2021 02:31:01,12.005,-1.0,-1.0,,45.84,59.2,843.31,22.99,13.21,20.35,14.415,0.0,,-1.0,-1.0
10/01/2021 02:32:00,12.014,-1.0,-1.0,,45.8,59.14,843.3,24.42,13.62,20.89,14.907,0.0,,-1.0,-1.0
10/01/2021 02:33:01,12.043,-1.0,-1.0,,45.7,59.12,843.3,19.88,13.07,18.67,12.861,0.0,,-1.0,-1.0
10/01/2021 02:34:00,12.0,-1.0,-1.0,,45.71,59.12,843.31,20.21,12.9,19.4,13.533,0.0,,-1.0,-1.0
10/01/2021 02:35:00,12.019,-1.0,-1.0,,45.92,59.07,843.31,20.58,13.13,19.58,13.699,0.0,,-1.0,-1.0
10/01/2021 02:36:00,12.005,-1.0,-1.0,,46.07,59.08,843.3,22.33,13.04,19.32,13.463,0.0,,-1.0,-1.0
10/01/2021 02:37:00,12.014,-1.0,-1.0,,46.01,59.07,843.29,23.57,12.77,20.33,14.39,0.0,,-1.0,-1.0
10/01/2021 02:38:00,12.245,-1.0,-1.0,,45.98,59.05,843.28,22.32,12.78,20.04,14.121,0.0,,-1.0,-1.0
10/01/2021 02:39:00,12.0,-1.0,-1.0,,45.98,59.09,843.26,21.88,12.88,19.26,13.407,0.0,,-1.0,-1.0
10/01/2021 02:40:00,12.01,-1.0,-1.0,,45.65,59.13,843.25,20.38,13.22,19.09,13.248,0.0,,-1.0,-1.0
10/01/2021 02:41:00,12.0,-1.0,-1.0,,45.53,59.18,843.23,22.41,12.9,20.18,14.252,0.0,,-1.0,-1.0
10/01/2021 02:42:00,12.0,-1.0,-1.0,,45.2,59.45,843.22,21.0,12.79,19.13,13.3,0.0,,-1.0,-1.0
10/01/2021 02:43:00,12.01,-1.0,-1.0,,45.04,59.54,843.21,19.9,13.04,19.66,13.791,0.0,,-1.0,-1.0
10/01/2021 02:44:00,12.202,-1.0,-1.0,,45.12,59.39,843.19,23.11,13.54,20.25,14.324,0.0,,-1.0,-1.0
10/01/2021 02:45:00,12.019,-1.0,-1.0,,45.15,59.34,843.19,22.79,13.91,20.48,14.532,0.0,,-1.0,-1.0
10/01/2021 02:46:00,12.019,-1.0,-1.0,,45.05,59.46,843.18,21.06,12.71,19.0,13.178,0.0,,-1.0,-1.0
10/01/2021 02:47:00,12.014,-1.0,-1.0,,44.99,59.54,843.17,24.58,13.97,22.49,16.393,0.0,,-1.0,-1.0
10/01/2021 02:48:00,12.019,-1.0,-1.0,,44.8,59.61,843.18,23.21,14.49,21.8,15.76,0.0,,-1.0,-1.0
10/01/2021 02:49:00,12.024,-1.0,-1.0,,44.9,59.62,843.18,21.89,13.01,20.54,14.604,0.0,,-1.0,-1.0
10/01/2021 02:50:00,12.024,-1.0,-1.0,,44.86,59.7,843.18,21.23,12.34,20.07,14.177,0.0,,-1.0,-1.0
10/01/2021 02:51:00,11.995,-1.0,-1.0,,44.5,59.92,843.2,22.41,13.13,20.37,14.463,0.0,,-1.0,-1.0
10/01/2021 02:52:00,11.99,-1.0,-1.0,,44.4,59.88,843.2,21.3,12.8,19.78,13.915,0.0,,-1.0,-1.0
10/01/2021 02:53:00,12.005,-1.0,-1.0,,44.4,59.93,843.19,20.98,11.76,18.62,12.852,0.0,,-1.0,-1.0
10/01/2021 02:54:00,12.005,-1.0,-1.0,,44.6,59.76,843.2,21.89,12.9,20.62,14.682,0.0,,-1.0,-1.0
10/01/2021 02:55:00,12.01,-1.0,-1.0,,44.31,59.94,843.18,22.05,13.39,20.43,14.516,0.0,,-1.0,-1.0
10/01/2021 02:56:00,12.014,-1.0,-1.0,,44.22,59.97,843.16,21.61,13.24,20.27,14.369,0.0,,-1.0,-1.0
10/01/2021 02:57:00,12.005,-1.0,-1.0,,44.26,59.87,843.16,21.73,12.97,19.51,13.663,0.0,,-1.0,-1.0
10/01/2021 02:58:00,12.014,-1.0,-1.0,,44.4,59.84,843.13,20.84,12.32,18.75,12.965,0.0,,-1.0,-1.0
10/01/2021 02:59:00,12.0,-1.0,-1.0,,44.34,59.78,843.13,19.77,12.02,17.72,12.012,0.0,,-1.0,-1.0
10/01/2021 03:00:00,12.101,-1.0,-1.0,,44.53,59.71,843.13,20.78,12.64,19.42,13.574,0.0,,-1.0,-1.0
10/01/2021 03:01:00,12.005,-1.0,-1.0,,44.63,59.75,843.13,21.06,13.23,19.11,13.293,0.0,,-1.0,-1.0
10/01/2021 03:02:00,12.0,-1.0,-1.0,,44.53,59.88,843.12,21.75,13.01,19.68,13.825,0.0,,-1.0,-1.0
10/01/2021 03:03:00,12.0,-1.0,-1.0,,44.52,59.93,843.11,21.98,12.88,19.71,13.857,0.0,,-1.0,-1.0
10/01/2021 03:04:00,12.01,-1.0,-1.0,,44.71,59.81,843.1,21.05,13.0,18.89,13.097,0.0,,-1.0,-1.0
10/01/2021 03:05:00,11.995,-1.0,-1.0,,44.86,59.71,843.08,21.72,12.47,19.76,13.892,0.0,,-1.0,-1.0
10/01/2021 03:06:01,12.206,-1.0,-1.0,,45.17,59.54,843.07,21.42,13.4,19.3,13.462,0.0,,-1.0,-1.0
10/01/2021 03:07:01,12.019,-1.0,-1.0,,45.41,59.48,843.08,21.69,13.2,19.66,13.794,0.0,,-1.0,-1.0
10/01/2021 03:08:00,12.005,-1.0,-1.0,,45.65,59.38,843.05,22.98,13.92,21.6,15.575,0.0,,-1.0,-1.0
10/01/2021 03:09:01,12.024,-1.0,-1.0,,46.01,59.2,843.06,20.64,12.38,19.43,13.572,0.0,,-1.0,-1.0
10/01/2021 03:10:00,12.0,-1.0,-1.0,,45.99,59.19,843.07,23.77,13.69,22.01,15.944,0.0,,-1.0,-1.0
10/01/2021 03:11:00,12.168,-1.0,-1.0,,46.02,59.16,843.07,23.46,12.88,21.28,15.271,0.0,,-1.0,-1.0
10/01/2021 03:12:00,11.99,-1.0,-1.0,,46.11,59.14,843.05,21.03,12.73,20.05,14.14,0.0,,-1.0,-1.0
10/01/2021 03:13:00,12.01,-1.0,-1.0,,46.01,59.27,843.05,23.67,13.63,21.72,15.684,0.0,,-1.0,-1.0
