InstrumentName, Merrill Middle School (CJ_002),,,,,,,,,,,,,
StartTime, 2021-12-01 00:00:00,,,,,,,,,,,,,
EndTime, 2021-12-31 23:59:59,,,,,,,,,,,,,
Date,*Lat,*Lon,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,PM2_5_p,Sig,Time,WD,WS
12/27/2021 13:44:00.000000,39.68843,-104.9474,,66.83,18.99,826.55,1.22,0.42,1.03,,-72.0,,-1.0,-1.0
12/27/2021 13:45:00.000000,39.68843,-104.9474,,66.71,19.04,826.55,1.5,0.52,1.0,,-72.0,,-1.0,-1.0
12/27/2021 13:46:00.000000,39.68843,-104.9474,,66.65,19.09,826.54,1.39,0.78,1.1,,-72.0,,-1.0,-1.0
12/27/2021 13:47:00.000000,39.68843,-104.9474,,66.47,19.14,826.51,2.52,0.56,1.47,,-72.0,,-1.0,-1.0
12/27/2021 13:48:00.000000,39.68843,-104.9474,,66.44,19.2,826.53,2.06,1.07,1.54,,-72.0,,-1.0,-1.0
12/27/2021 13:49:00.000000,39.68843,-104.9474,,66.35,19.24,826.54,1.17,0.55,0.98,,-72.0,,-1.0,-1.0
12/27/2021 13:50:00.000000,39.68843,-104.9474,,66.2,19.2,826.52,2.01,0.52,1.38,,-72.0,,-1.0,-1.0
12/27/2021 13:51:00.000000,39.68843,-104.9474,,66.19,19.21,826.52,1.59,0.99,1.47,,-72.0,,-1.0,-1.0
12/27/2021 13:52:00.000000,39.68843,-104.9474,,66.22,19.25,826.52,2.3,1.09,1.54,,-72.0,,-1.0,-1.0
12/27/2021 13:53:00.000000,39.68843,-104.9474,,66.15,19.22,826.54,1.63,0.93,1.63,,-72.0,,-1.0,-1.0
12/27/2021 13:54:00.000000,39.68843,-104.9474,,66.08,19.15,826.54,1.41,0.84,1.41,,-72.0,,-1.0,-1.0
12/27/2021 13:55:00.000000,39.68843,-104.9474,,66.06,19.14,826.54,1.47,1.05,1.47,,-72.0,,-1.0,-1.0
12/27/2021 13:56:00.000000,39.68843,-104.9474,,66.0,19.16,826.54,1.46,0.8,1.37,,-72.0,,-1.0,-1.0
12/27/2021 13:57:00.000000,39.68843,-104.9474,,66.17,19.12,826.53,1.46,0.84,1.43,,-72.0,,-1.0,-1.0
12/27/2021 13:58:00.000000,39.68843,-104.9474,,66.27,19.09,826.54,1.58,0.88,1.58,,-72.0,,-1.0,-1.0
12/27/2021 13:59:00.000000,39.68843,-104.9474,,66.21,19.07,826.58,1.46,0.96,1.46,,-72.0,,-1.0,-1.0
12/27/2021 14:00:00.000000,39.68843,-104.9474,,66.31,19.03,826.56,1.34,0.84,1.34,,-72.0,,-1.0,-1.0
12/27/2021 14:01:00.000000,39.68843,-104.9474,,66.55,19.07,826.53,1.67,0.77,1.37,,-72.0,,-1.0,-1.0
12/27/2021 14:02:00.000000,39.68843,-104.9474,,66.64,19.1,826.53,2.99,1.08,2.48,,-72.0,,-1.0,-1.0
12/27/2021 14:03:00.000000,39.68843,-104.9474,,66.69,19.11,826.55,2.01,1.0,1.69,,-72.0,,-1.0,-1.0
12/27/2021 14:04:00.000000,39.68843,-104.9474,,66.68,19.08,826.59,2.02,0.79,1.73,,-72.0,,-1.0,-1.0
12/27/2021 14:05:00.000000,39.68843,-104.9474,,66.65,19.03,826.62,1.84,0.85,1.66,,-72.0,,-1.0,-1.0
12/27/2021 14:06:00.000000,39.68843,-104.9474,,66.78,19.04,826.64,2.4,1.17,2.08,,-72.0,,-1.0,-1.0
12/27/2021 14:07:00.000000,39.68843,-104.9474,,66.8,19.03,826.63,2.26,0.67,1.77,,-72.0,,-1.0,-1.0
12/27/2021 14:08:00.000000,39.68843,-104.9474,,66.9,19.03,826.61,3.13,1.19,2.57,,-72.0,,-1.0,-1.0
12/27/2021 14:09:00.000000,39.68843,-104.9474,,66.99,19.08,826.57,3.34,1.17,2.46,,-72.0,,-1.0,-1.0
12/27/2021 14:10:00.000000,39.68843,-104.9474,,66.84,19.09,826.6,2.66,1.11,1.75,,-72.0,,-1.0,-1.0
12/27/2021 14:11:00.000000,39.68843,-104.9474,,66.8,19.04,826.64,2.58,1.02,1.87,,-72.0,,-1.0,-1.0
12/27/2021 14:12:00.000000,39.68843,-104.9474,,66.75,19.0,826.66,2.04,0.95,1.79,,-72.0,,-1.0,-1.0
12/27/2021 14:13:00.000000,39.68843,-104.9474,,66.7,18.94,826.67,1.62,0.87,1.22,,-72.0,,-1.0,-1.0
12/27/2021 14:14:00.000000,39.68843,-104.9474,,66.68,18.91,826.69,1.93,0.82,1.37,,-72.0,,-1.0,-1.0
12/27/2021 14:15:00.000000,39.68843,-104.9474,,66.65,18.92,826.7,1.84,1.03,1.77,,-72.0,,-1.0,-1.0
12/27/2021 14:16:00.000000,39.68843,-104.9474,,66.74,18.91,826.7,2.48,1.0,1.71,,-72.0,,-1.0,-1.0
12/27/2021 14:17:00.000000,39.68843,-104.9474,,66.88,18.92,826.71,2.88,1.07,2.09,,-72.0,,-1.0,-1.0
12/27/2021 14:18:00.000000,39.68843,-104.9474,,66.93,18.91,826.69,2.01,1.0,1.96,,-72.0,,-1.0,-1.0
12/27/2021 14:19:00.000000,39.68843,-104.9474,,66.99,18.88,826.69,2.18,0.99,1.63,,-72.0,,-1.0,-1.0
12/27/2021 14:20:00.000000,39.68843,-104.9474,,66.99,18.83,826.71,2.24,1.23,1.9,,-72.0,,-1.0,-1.0
12/27/2021 14:21:00.000000,39.68843,-104.9474,,66.95,18.78,826.7,2.18,1.0,2.18,,-72.0,,-1.0,-1.0
12/27/2021 14:22:00.000000,39.68843,-104.9474,,66.82,18.76,826.69,1.62,0.87,1.62,,-72.0,,-1.0,-1.0
12/27/2021 14:23:00.000000,39.68843,-104.9474,,66.85,18.88,826.65,2.38,1.61,2.34,,-72.0,,-1.0,-1.0
12/27/2021 14:24:00.000000,39.68843,-104.9474,,66.83,18.91,826.63,3.18,1.13,2.07,,-72.0,,-1.0,-1.0
12/27/2021 14:25:00.000000,39.68843,-104.9474,,66.76,18.83,826.62,2.34,0.95,1.52,,-72.0,,-1.0,-1.0
12/27/2021 14:26:00.000000,39.68843,-104.9474,,66.84,18.77,826.61,1.85,0.99,1.68,,-72.0,,-1.0,-1.0
12/27/2021 14:27:00.000000,39.68843,-104.9474,,66.82,18.73,826.61,1.91,1.02,1.68,,-72.0,,-1.0,-1.0
12/27/2021 14:28:01.000000,39.68843,-104.9474,,66.76,18.68,826.62,1.76,0.88,1.45,,-72.0,,-1.0,-1.0
12/27/2021 14:29:01.000000,39.68843,-104.9474,,66.81,18.64,826.6,1.9,1.17,1.65,,-72.0,,-1.0,-1.0
12/27/2021 14:30:01.000000,39.68843,-104.9474,,66.88,18.59,826.59,2.22,1.21,2.0,,-72.0,,-1.0,-1.0
12/27/2021 14:31:00.000000,39.68843,-104.9474,,66.97,18.55,826.59,2.33,1.07,1.62,,-72.0,,-1.0,-1.0
12/27/2021 14:32:00.000000,39.68843,-104.9474,,67.0,18.51,826.55,1.47,1.0,1.47,,-72.0,,-1.0,-1.0
12/27/2021 14:33:00.000000,39.68843,-104.9474,,66.91,18.49,826.53,1.93,1.13,1.93,,-72.0,,-1.0,-1.0
12/27/2021 14:34:00.000000,39.68843,-104.9474,,67.07,18.51,826.53,2.57,1.12,1.9,,-72.0,,-1.0,-1.0
12/27/2021 14:35:00.000000,39.68843,-104.9474,,67.4,18.56,826.52,1.47,1.07,1.47,,-72.0,,-1.0,-1.0
12/27/2021 14:36:00.000000,39.68843,-104.9474,,67.61,18.64,826.49,2.17,1.23,1.78,,-72.0,,-1.0,-1.0
12/27/2021 14:37:00.000000,39.68843,-104.9474,,67.67,18.68,826.5,2.65,1.1,1.73,,-72.0,,-1.0,-1.0
12/27/2021 14:38:00.000000,39.68843,-104.9474,,67.62,18.65,826.51,3.27,1.09,1.98,,-72.0,,-1.0,-1.0
12/27/2021 14:39:00.000000,39.68843,-104.9474,,67.62,18.6,826.51,1.85,1.13,1.59,,-72.0,,-1.0,-1.0
12/27/2021 14:40:00.000000,39.68843,-104.9474,,67.57,18.56,826.54,1.61,0.89,1.5,,-72.0,,-1.0,-1.0
12/27/2021 14:41:00.000000,39.68843,-104.9474,,67.63,18.58,826.55,1.95,1.32,1.85,,-72.0,,-1.0,-1.0
12/27/2021 14:42:00.000000,39.68843,-104.9474,,67.62,18.58,826.56,1.84,0.91,1.49,,-72.0,,-1.0,-1.0
12/27/2021 14:43:00.000000,39.68843,-104.9474,,67.55,18.55,826.56,2.28,1.3,2.09,,-72.0,,-1.0,-1.0
12/27/2021 14:44:00.000000,39.68843,-104.9474,,67.52,18.57,826.55,2.47,1.01,2.0,,-72.0,,-1.0,-1.0
12/27/2021 14:45:00.000000,39.68843,-104.9474,,67.5,18.58,826.53,2.2,1.21,2.2,,-72.0,,-1.0,-1.0
12/27/2021 14:46:00.000000,39.68843,-104.9474,,67.52,18.59,826.54,2.12,1.08,1.73,,-72.0,,-1.0,-1.0
12/27/2021 14:47:00.000000,39.68843,-104.9474,,67.58,18.59,826.53,2.47,1.47,2.13,,-72.0,,-1.0,-1.0
12/27/2021 14:48:00.000000,39.68843,-104.9474,,67.67,18.64,826.53,2.58,1.36,2.45,,-72.0,,-1.0,-1.0
12/27/2021 14:49:00.000000,39.68843,-104.9474,,67.54,18.68,826.55,2.16,1.27,2.14,,-72.0,,-1.0,-1.0
12/27/2021 14:50:00.000000,39.68843,-104.9474,,67.56,18.68,826.53,2.93,1.42,2.07,,-72.0,,-1.0,-1.0
12/27/2021 14:51:00.000000,39.68843,-104.9474,,67.47,18.72,826.52,2.94,1.31,2.28,,-72.0,,-1.0,-1.0
12/27/2021 14:52:00.000000,39.68843,-104.9474,,67.41,18.76,826.49,2.88,1.58,2.48,,-72.0,,-1.0,-1.0
12/27/2021 14:53:00.000000,39.68843,-104.9474,,67.35,18.81,826.49,3.57,1.44,3.13,,-72.0,,-1.0,-1.0
12/27/2021 14:54:00.000000,39.68843,-104.9474,,67.37,18.94,826.5,2.38,1.61,2.38,,-72.0,,-1.0,-1.0
12/27/2021 14:55:01.000000,39.68843,-104.9474,,67.29,19.12,826.49,2.63,1.53,2.12,,-72.0,,-1.0,-1.0
12/27/2021 14:56:00.000000,39.68843,-104.9474,,66.86,19.38,826.48,2.11,1.35,2.11,,-72.0,,-1.0,-1.0
12/27/2021 14:57:00.000000,39.68843,-104.9474,,66.17,19.78,826.47,3.37,1.46,2.81,,-72.0,,-1.0,-1.0
12/27/2021 14:58:00.000000,39.68843,-104.9474,,65.4,20.22,826.46,2.71,1.49,2.35,,-72.0,,-1.0,-1.0
12/27/2021 14:59:00.000000,39.68843,-104.9474,,64.84,20.63,826.43,3.11,1.17,1.87,,-72.0,,-1.0,-1.0
12/27/2021 15:00:00.000000,39.68843,-104.9474,,64.0,21.06,826.4,2.27,1.36,2.27,,-72.0,,-1.0,-1.0
12/27/2021 15:01:00.000000,39.68843,-104.9474,,63.06,21.62,826.37,2.81,1.66,2.58,,-72.0,,-1.0,-1.0
12/27/2021 15:02:00.000000,39.68843,-104.9474,,61.84,22.23,826.35,2.33,1.24,1.8,,-72.0,,-1.0,-1.0
12/27/2021 15:03:00.000000,39.68843,-104.9474,,60.35,22.88,826.36,3.23,1.21,2.09,,-72.0,,-1.0,-1.0
12/27/2021 15:04:00.000000,39.68843,-104.9474,,58.84,23.49,826.35,3.28,1.88,2.62,,-73.0,,-1.0,-1.0
12/27/2021 15:05:00.000000,39.68843,-104.9474,,56.99,24.14,826.34,2.35,1.41,2.1,,-72.0,,-1.0,-1.0
12/27/2021 15:06:00.000000,39.68843,-104.9474,,55.58,24.72,826.35,2.8,1.49,2.39,,-72.0,,-1.0,-1.0
12/27/2021 15:07:00.000000,39.68843,-104.9474,,54.28,25.27,826.34,3.35,1.27,1.89,,-72.0,,-1.0,-1.0
12/27/2021 15:08:00.000000,39.68843,-104.9474,,53.36,25.74,826.33,2.66,1.3,2.12,,-72.0,,-1.0,-1.0
12/27/2021 15:09:00.000000,39.68843,-104.9474,,52.54,26.06,826.28,2.72,1.08,2.14,,-72.0,,-1.0,-1.0
12/27/2021 15:10:00.000000,39.68843,-104.9474,,51.82,26.33,826.25,2.64,1.09,2.35,,-72.0,,-1.0,-1.0
12/27/2021 15:11:00.000000,39.68843,-104.9474,,51.0,26.68,826.24,2.12,1.32,1.87,,-72.0,,-1.0,-1.0
12/27/2021 15:12:00.000000,39.68843,-104.9474,,50.09,27.06,826.22,2.69,1.11,2.6,,-72.0,,-1.0,-1.0
12/27/2021 15:13:00.000000,39.68843,-104.9474,,49.63,27.28,826.19,2.19,0.97,1.85,,-72.0,,-1.0,-1.0
12/27/2021 15:14:00.000000,39.68843,-104.9474,,49.22,27.45,826.17,1.82,1.1,1.59,,-72.0,,-1.0,-1.0
12/27/2021 15:15:00.000000,39.68843,-104.9474,,48.82,27.66,826.12,3.07,1.44,2.4,,-72.0,,-1.0,-1.0
12/27/2021 15:16:00.000000,39.68843,-104.9474,,48.32,27.91,826.08,1.74,1.02,1.68,,-72.0,,-1.0,-1.0
12/27/2021 15:17:00.000000,39.68843,-104.9474,,47.66,28.12,826.02,1.92,1.07,1.74,,-72.0,,-1.0,-1.0
12/27/2021 15:18:00.000000,39.68843,-104.9474,,47.16,28.33,825.97,2.23,1.26,2.01,,-72.0,,-1.0,-1.0
12/27/2021 15:19:00.000000,39.68843,-104.9474,,46.78,28.61,825.99,2.19,1.17,1.79,,-72.0,,-1.0,-1.0
12/27/2021 15:20:00.000000,39.68843,-104.9474,,46.37,28.87,826.01,2.53,1.29,1.92,,-72.0,,-1.0,-1.0
12/27/2021 15:21:00.000000,39.68843,-104.9474,,46.12,29.15,826.05,2.13,1.12,1.76,,-72.0,,-1.0,-1.0
12/27/2021 15:22:00.000000,39.68843,-104.9474,,45.99,29.42,826.09,1.84,0.6,1.63,,-72.0,,-1.0,-1.0
12/27/2021 15:23:01.000000,39.68843,-104.9474,,45.4,29.61,826.13,2.21,1.04,1.77,,-72.0,,-1.0,-1.0
12/27/2021 15:24:01.000000,39.68843,-104.9474,,44.96,29.8,826.16,2.66,1.21,2.21,,-72.0,,-1.0,-1.0
12/27/2021 15:25:00.000000,39.68843,-104.9474,,44.52,29.99,826.15,1.75,1.11,1.75,,-72.0,,-1.0,-1.0
12/27/2021 15:26:00.000000,39.68843,-104.9474,,44.37,30.19,826.13,2.08,1.02,1.68,,-72.0,,-1.0,-1.0
12/27/2021 15:27:00.000000,39.68843,-104.9474,,43.52,30.43,826.11,1.96,0.95,1.48,,-72.0,,-1.0,-1.0
12/27/2021 15:28:00.000000,39.68843,-104.9474,,43.25,30.58,826.1,1.74,0.93,1.47,,-72.0,,-1.0,-1.0
12/27/2021 15:29:00.000000,39.68843,-104.9474,,43.18,30.75,826.1,1.52,0.93,1.52,,-72.0,,-1.0,-1.0
12/27/2021 15:30:00.000000,39.68843,-104.9474,,43.03,30.94,826.08,1.67,0.88,1.67,,-72.0,,-1.0,-1.0
12/27/2021 15:31:00.000000,39.68843,-104.9474,,43.01,31.1,826.04,1.33,0.5,1.09,,-72.0,,-1.0,-1.0
12/27/2021 15:32:00.000000,39.68843,-104.9474,,42.33,31.35,826.0,1.81,1.08,1.59,,-72.0,,-1.0,-1.0
12/27/2021 15:33:00.000000,39.68843,-104.9474,,41.42,31.66,825.96,1.73,1.08,1.66,,-72.0,,-1.0,-1.0
12/27/2021 15:34:00.000000,39.68843,-104.9474,,40.87,31.8,825.92,1.43,0.71,1.12,,-72.0,,-1.0,-1.0
12/27/2021 15:35:00.000000,39.68843,-104.9474,,40.63,31.88,825.86,0.95,0.31,0.93,,-72.0,,-1.0,-1.0
12/27/2021 15:36:00.000000,39.68843,-104.9474,,40.61,31.99,825.78,1.51,1.07,1.45,,-72.0,,-1.0,-1.0
12/27/2021 15:37:00.000000,39.68843,-104.9474,,40.2,32.12,825.75,1.78,0.68,1.23,,-72.0,,-1.0,-1.0
12/27/2021 15:38:00.000000,39.68843,-104.9474,,39.93,32.19,825.71,2.49,1.02,1.86,,-72.0,,-1.0,-1.0
12/27/2021 15:39:00.000000,39.68843,-104.9474,,40.17,32.22,825.67,1.82,0.75,1.32,,-72.0,,-1.0,-1.0
12/27/2021 15:40:00.000000,39.68843,-104.9474,,40.1,32.29,825.65,2.79,1.08,2.05,,-72.0,,-1.0,-1.0
12/27/2021 15:41:00.000000,39.68843,-104.9474,,39.63,32.54,825.65,2.66,1.34,2.28,,-72.0,,-1.0,-1.0
12/27/2021 15:42:00.000000,39.68843,-104.9474,,39.67,32.82,825.62,2.94,1.38,2.29,,-72.0,,-1.0,-1.0
12/27/2021 15:43:01.000000,39.68843,-104.9474,,39.01,33.05,825.57,2.35,1.41,2.12,,-72.0,,-1.0,-1.0
12/27/2021 15:44:00.000000,39.68843,-104.9474,,38.46,33.17,825.51,2.97,1.26,2.42,,-72.0,,-1.0,-1.0
12/27/2021 15:45:00.000000,39.68843,-104.9474,,38.32,33.28,825.49,2.45,1.49,2.38,,-72.0,,-1.0,-1.0
12/27/2021 15:46:00.000000,39.68843,-104.9474,,38.36,33.53,825.47,1.83,1.12,1.79,,-73.0,,-1.0,-1.0
12/27/2021 15:47:00.000000,39.68843,-104.9474,,38.47,34.11,825.45,1.55,1.02,1.55,,-73.0,,-1.0,-1.0
12/27/2021 15:48:00.000000,39.68843,-104.9474,,37.79,34.67,825.44,2.81,1.57,2.44,,-72.0,,-1.0,-1.0
12/27/2021 15:49:00.000000,39.68843,-104.9474,,37.17,35.02,825.45,2.92,1.53,2.8,,-73.0,,-1.0,-1.0
12/27/2021 15:50:00.000000,39.68843,-104.9474,,36.41,35.4,825.41,2.92,1.58,2.62,,-73.0,,-1.0,-1.0
12/27/2021 15:51:00.000000,39.68843,-104.9474,,35.56,35.79,825.36,2.15,1.1,1.95,,-72.0,,-1.0,-1.0
12/27/2021 15:52:00.000000,39.68843,-104.9474,,34.95,36.2,825.35,2.52,1.08,2.01,,-72.0,,-1.0,-1.0
12/27/2021 15:53:00.000000,39.68843,-104.9474,,34.71,36.41,825.37,2.97,1.53,2.43,,-72.0,,-1.0,-1.0
12/27/2021 15:54:00.000000,39.68843,-104.9474,,34.13,36.7,825.38,3.32,2.37,3.06,,-72.0,,-1.0,-1.0
12/27/2021 15:55:00.000000,39.68843,-104.9474,,34.23,36.99,825.38,4.1,2.3,3.64,,-72.0,,-1.0,-1.0
12/27/2021 15:56:00.000000,39.68843,-104.9474,,33.59,37.17,825.39,4.41,2.09,3.45,,-73.0,,-1.0,-1.0
12/27/2021 15:57:00.000000,39.68843,-104.9474,,32.81,37.36,825.41,3.78,2.12,3.57,,-73.0,,-1.0,-1.0
12/27/2021 15:58:00.000000,39.68843,-104.9474,,32.17,37.68,825.37,4.3,2.68,3.72,,-73.0,,-1.0,-1.0
12/27/2021 15:59:00.000000,39.68843,-104.9474,,32.22,37.87,825.36,4.85,2.53,3.9,,-72.0,,-1.0,-1.0
12/27/2021 16:00:00.000000,39.68843,-104.9474,,32.66,38.21,825.35,3.59,2.0,2.82,,-73.0,,-1.0,-1.0
12/27/2021 16:01:00.000000,39.68843,-104.9474,,32.63,38.54,825.38,3.64,1.96,2.75,,-73.0,,-1.0,-1.0
12/27/2021 16:02:00.000000,39.68843,-104.9474,,32.14,38.58,825.38,3.0,1.62,3.0,,-73.0,,-1.0,-1.0
12/27/2021 16:03:00.000000,39.68843,-104.9474,,31.51,38.67,825.39,3.72,0.78,2.57,,-72.0,,-1.0,-1.0
12/27/2021 16:04:00.000000,39.68843,-104.9474,,31.46,38.78,825.4,1.23,0.4,1.22,,-73.0,,-1.0,-1.0
12/27/2021 16:05:00.000000,39.68843,-104.9474,,31.48,39.06,825.38,2.47,1.0,1.57,,-73.0,,-1.0,-1.0
12/27/2021 16:06:00.000000,39.68843,-104.9474,,31.7,39.47,825.38,1.9,0.73,1.15,,-73.0,,-1.0,-1.0
12/27/2021 16:07:00.000000,39.68843,-104.9474,,31.66,39.91,825.4,0.97,0.57,0.97,,-72.0,,-1.0,-1.0
12/27/2021 16:08:00.000000,39.68843,-104.9474,,30.84,40.24,825.41,1.06,0.68,1.06,,-73.0,,-1.0,-1.0
12/27/2021 16:09:00.000000,39.68843,-104.9474,,30.37,40.62,825.38,2.39,0.69,1.32,,-73.0,,-1.0,-1.0
12/27/2021 16:10:00.000000,39.68843,-104.9474,,30.4,40.99,825.36,1.21,0.58,0.93,,-72.0,,-1.0,-1.0
12/27/2021 16:11:00.000000,39.68843,-104.9474,,30.18,41.39,825.33,1.17,0.62,0.9,,-73.0,,-1.0,-1.0
12/27/2021 16:12:00.000000,39.68843,-104.9474,,29.75,41.71,825.33,1.84,0.37,1.09,,-73.0,,-1.0,-1.0
12/27/2021 16:13:00.000000,39.68843,-104.9474,,28.78,42.01,825.34,2.53,0.71,1.13,,-73.0,,-1.0,-1.0
12/27/2021 16:14:00.000000,39.68843,-104.9474,,28.78,42.43,825.33,1.35,0.38,0.6,,-73.0,,-1.0,-1.0
12/27/2021 16:15:00.000000,39.68843,-104.9474,,28.81,42.75,825.35,1.67,0.38,1.12,,-73.0,,-1.0,-1.0
12/27/2021 16:16:00.000000,39.68843,-104.9474,,27.8,42.8,825.34,2.17,0.45,1.53,,-73.0,,-1.0,-1.0
12/27/2021 16:17:00.000000,39.68843,-104.9474,,27.73,42.98,825.3,1.4,0.19,0.88,,-73.0,,-1.0,-1.0
12/27/2021 16:18:01.000000,39.68843,-104.9474,,27.74,43.25,825.31,1.4,0.51,1.02,,-73.0,,-1.0,-1.0
12/27/2021 16:19:01.000000,39.68843,-104.9474,,27.54,43.58,825.29,1.38,0.26,0.87,,-73.0,,-1.0,-1.0
12/27/2021 16:20:00.000000,39.68843,-104.9474,,26.83,43.88,825.29,1.77,0.79,1.08,,-73.0,,-1.0,-1.0
12/27/2021 16:21:00.000000,39.68843,-104.9474,,26.65,44.14,825.3,0.66,0.5,0.66,,-73.0,,-1.0,-1.0
12/27/2021 16:22:00.000000,39.68843,-104.9474,,26.58,44.34,825.3,1.58,0.7,1.22,,-73.0,,-1.0,-1.0
12/27/2021 16:23:00.000000,39.68843,-104.9474,,26.7,44.42,825.27,2.65,1.19,1.74,,-73.0,,-1.0,-1.0
12/27/2021 16:24:00.000000,39.68843,-104.9474,,26.16,44.28,825.26,0.8,0.39,0.8,,-73.0,,-1.0,-1.0
12/27/2021 16:25:00.000000,39.68843,-104.9474,,26.05,44.21,825.22,0.93,0.38,0.92,,-73.0,,-1.0,-1.0
12/27/2021 16:26:00.000000,39.68843,-104.9474,,25.85,44.82,825.17,0.89,0.38,0.56,,-73.0,,-1.0,-1.0
12/27/2021 16:27:00.000000,39.68843,-104.9474,,25.77,45.19,825.09,0.67,0.18,0.49,,-73.0,,-1.0,-1.0
12/27/2021 16:28:00.000000,39.68843,-104.9474,,25.78,45.38,825.02,1.29,0.54,0.95,,-73.0,,-1.0,-1.0
12/27/2021 16:29:00.000000,39.68843,-104.9474,,25.44,45.49,824.96,1.23,0.61,0.99,,-73.0,,-1.0,-1.0
12/27/2021 16:30:00.000000,39.68843,-104.9474,,25.6,45.73,824.89,1.41,0.64,1.06,,-73.0,,-1.0,-1.0
12/27/2021 16:31:00.000000,39.68843,-104.9474,,25.77,46.04,824.85,0.6,0.23,0.6,,-73.0,,-1.0,-1.0
12/27/2021 16:32:00.000000,39.68843,-104.9474,,25.25,46.23,824.82,1.02,0.54,1.02,,-73.0,,-1.0,-1.0
12/27/2021 16:33:00.000000,39.68843,-104.9474,,24.96,46.43,824.76,0.71,0.31,0.69,,-73.0,,-1.0,-1.0
12/27/2021 16:34:00.000000,39.68843,-104.9474,,24.57,46.55,824.76,1.29,0.4,0.81,,-73.0,,-1.0,-1.0
12/27/2021 16:35:00.000000,39.68843,-104.9474,,24.25,46.71,824.78,1.42,0.78,1.27,,-73.0,,-1.0,-1.0
12/27/2021 16:36:00.000000,39.68843,-104.9474,,24.03,46.76,824.78,2.21,0.5,1.98,,-73.0,,-1.0,-1.0
12/27/2021 16:37:00.000000,39.68843,-104.9474,,23.61,46.8,824.77,1.86,0.97,1.86,,-73.0,,-1.0,-1.0
12/27/2021 16:38:00.000000,39.68843,-104.9474,,23.56,46.71,824.77,1.3,0.72,1.3,,-73.0,,-1.0,-1.0
12/27/2021 16:39:00.000000,39.68843,-104.9474,,23.56,46.63,824.8,2.47,1.25,2.17,,-73.0,,-1.0,-1.0
12/27/2021 16:40:01.000000,39.68843,-104.9474,,23.81,46.56,824.81,1.38,0.51,1.36,,-73.0,,-1.0,-1.0
12/27/2021 16:41:01.000000,39.68843,-104.9474,,24.14,46.39,824.8,1.26,0.57,0.94,,-73.0,,-1.0,-1.0
12/27/2021 16:42:01.000000,39.68843,-104.9474,,23.96,46.26,824.79,1.83,1.08,1.58,,-73.0,,-1.0,-1.0
12/27/2021 16:43:00.000000,39.68843,-104.9474,,24.17,46.09,824.75,1.86,0.72,1.23,,-73.0,,-1.0,-1.0
12/27/2021 16:44:00.000000,39.68843,-104.9474,,24.15,46.05,824.71,1.43,0.81,1.34,,-73.0,,-1.0,-1.0
12/27/2021 16:45:00.000000,39.68843,-104.9474,,24.05,46.08,824.66,2.05,1.12,1.71,,-73.0,,-1.0,-1.0
12/27/2021 16:46:00.000000,39.68843,-104.9474,,24.22,46.29,824.63,2.24,0.57,1.67,,-73.0,,-1.0,-1.0
12/27/2021 16:47:00.000000,39.68843,-104.9474,,24.56,46.52,824.62,1.71,0.82,1.33,,-73.0,,-1.0,-1.0
12/27/2021 16:48:00.000000,39.68843,-104.9474,,24.77,46.77,824.64,0.93,0.3,0.93,,-73.0,,-1.0,-1.0
12/27/2021 16:49:00.000000,39.68843,-104.9474,,24.4,47.13,824.63,0.72,0.12,0.72,,-73.0,,-1.0,-1.0
12/27/2021 16:50:00.000000,39.68843,-104.9474,,23.98,47.46,824.61,1.62,0.48,0.98,,-73.0,,-1.0,-1.0
12/27/2021 16:51:00.000000,39.68843,-104.9474,,23.63,47.64,824.62,1.89,0.62,1.29,,-73.0,,-1.0,-1.0
12/27/2021 16:52:00.000000,39.68843,-104.9474,,23.68,48.01,824.62,1.14,0.47,1.14,,-73.0,,-1.0,-1.0
12/27/2021 16:53:00.000000,39.68843,-104.9474,,23.5,48.34,824.59,1.23,0.57,1.08,,-73.0,,-1.0,-1.0
12/27/2021 16:54:00.000000,39.68843,-104.9474,,23.55,48.65,824.58,1.3,0.29,0.74,,-73.0,,-1.0,-1.0
12/27/2021 16:55:00.000000,39.68843,-104.9474,,23.45,48.93,824.52,1.28,0.34,0.89,,-73.0,,-1.0,-1.0
12/27/2021 16:56:00.000000,39.68843,-104.9474,,23.12,49.19,824.51,0.74,0.29,0.71,,-73.0,,-1.0,-1.0
12/27/2021 16:57:00.000000,39.68843,-104.9474,,23.04,49.41,824.53,1.4,0.57,1.4,,-73.0,,-1.0,-1.0
12/27/2021 16:58:00.000000,39.68843,-104.9474,,21.94,49.47,824.53,2.62,1.59,2.0,,-73.0,,-1.0,-1.0
12/27/2021 16:59:00.000000,39.68843,-104.9474,,21.5,49.47,824.51,2.03,1.09,1.67,,-73.0,,-1.0,-1.0
12/27/2021 17:00:00.000000,39.68843,-104.9474,,21.48,49.66,824.48,1.28,0.79,1.28,,-73.0,,-1.0,-1.0
12/27/2021 17:01:00.000000,39.68843,-104.9474,,21.26,49.91,824.48,2.88,1.06,1.94,,-73.0,,-1.0,-1.0
12/27/2021 17:02:00.000000,39.68843,-104.9474,,21.02,49.93,824.48,2.23,1.37,2.23,,-73.0,,-1.0,-1.0
12/27/2021 17:03:00.000000,39.68843,-104.9474,,21.17,49.62,824.46,2.11,1.73,2.11,,-73.0,,-1.0,-1.0
