"","date","X.3","X.2","X.1","X","age_days.x","age_weeks.x","val.humidity","val.temperature","val.pm25_r","val.pm25_p.y","flag","PM10","Ratio"
"44",2018-07-22 07:00:00,44,44,44,44,9,1,44.7,79.2,23.5,12.2,0,24,0.508333333333333
"45",2018-07-22 08:00:00,45,45,45,45,9,1,34.9,87.3,27.7,12.2,0,17,0.717647058823529
"46",2018-07-22 09:00:00,46,46,46,46,9,1,23.1,99.4,24.8,11,0,20,0.55
"47",2018-07-22 10:00:00,47,47,47,47,9,1,19.8,103,15.8,8.9,0,17,0.523529411764706
"48",2018-07-22 11:00:00,48,48,48,48,9,1,21.6,98.4,13.8,7.5,0,14,0.535714285714286
"49",2018-07-22 12:00:00,49,49,49,49,9,1,20,103,11.6,6.5,0,11,0.590909090909091
"50",2018-07-22 13:00:00,50,50,50,50,9,1,25.1,94.3,9,5.9,0,12,0.491666666666667
"51",2018-07-22 14:00:00,51,51,51,51,9,1,34.1,87.3,6.55,6.9,0,18,0.383333333333333
"52",2018-07-22 15:00:00,52,52,52,52,9,1,39.4,85.6,6.42,6.7,0,33,0.203030303030303
"53",2018-07-22 16:00:00,53,53,53,53,9,1,48.7,79.5,6.24,6.1,0,22,0.277272727272727
"54",2018-07-22 17:00:00,54,54,54,54,9,1,50.9,78.9,5.98,5.3,0,11,0.481818181818182
"55",2018-07-22 18:00:00,55,55,55,55,9,1,51.1,78.4,6.61,5.2,0,8,0.65
"56",2018-07-22 19:00:00,56,56,56,56,9,1,76,72.2,9.04,6.5,0,9,0.722222222222222
"57",2018-07-22 20:00:00,57,57,57,57,9,1,86.5,68.7,9.03,6.9,0,15,0.46
"58",2018-07-22 21:00:00,58,58,58,58,9,1,76.9,70.3,8.6,6.4,0,12,0.533333333333333
"59",2018-07-22 22:00:00,59,59,59,59,9,1,83.8,68.9,10.8,7.3,0,11,0.663636363636364
"60",2018-07-22 23:00:00,60,60,60,60,9,1,92.3,66,13.5,8.8,0,15,0.586666666666667
"61",2018-07-23 00:00:00,61,61,61,61,10,1,93.4,66.2,14.1,9.4,0,24,0.391666666666667
"62",2018-07-23 01:00:00,62,62,62,62,10,1,93.2,66.5,14,9.65,0,14,0.689285714285714
"63",2018-07-23 02:00:00,63,63,63,63,10,1,93.3,67,14.2,10.2,0,15,0.68
"64",2018-07-23 03:00:00,64,64,64,64,10,1,92.8,67.2,15.1,10.6,0,15,0.706666666666667
"65",2018-07-23 04:00:00,65,65,65,65,10,1,88.7,66.6,13.2,10.8,0,16,0.675
"66",2018-07-23 05:00:00,66,66,66,66,10,1,81.3,67.9,14.3,11.2,0,19,0.589473684210526
"67",2018-07-23 06:00:00,67,67,67,67,10,1,73,70.8,13.1,11,0,25,0.44
"68",2018-07-23 07:00:00,68,68,68,68,10,1,60.9,76.1,13.2,10.7,0,26,0.411538461538462
"69",2018-07-23 08:00:00,69,69,69,69,10,1,50.5,81.8,15.1,11.2,0,34,0.329411764705882
"70",2018-07-23 09:00:00,70,70,70,70,10,1,43.5,86.9,17.5,11.7,0,29,0.403448275862069
"71",2018-07-23 10:00:00,71,71,71,71,10,1,39.8,90.1,17.8,11.6,0,33,0.351515151515152
"72",2018-07-23 11:00:00,72,72,72,72,10,1,48.9,84.3,17.7,11.7,0,27,0.433333333333333
"73",2018-07-23 12:00:00,73,73,73,73,10,1,57.9,80.7,18.3,11.6,0,30,0.386666666666667
"74",2018-07-23 13:00:00,74,74,74,74,10,1,65.2,77.1,16.7,11.4,0,26,0.438461538461538
"75",2018-07-23 14:00:00,75,75,75,75,10,1,71.7,76.2,16.3,10.9,0,24,0.454166666666667
"76",2018-07-23 15:00:00,76,76,76,76,10,1,85.3,72,6.56,7.9,0,21,0.376190476190476
"77",2018-07-23 16:00:00,77,77,77,77,10,1,88.2,68.2,3.74,5.7,0,8,0.7125
"79",2018-07-23 18:00:00,79,79,79,79,10,1,94.4,66.8,8.48,6.6,0,7,0.942857142857143
"80",2018-07-23 19:00:00,80,80,80,80,10,1,92.1,67.4,5.2,5.6,0,13,0.430769230769231
"81",2018-07-23 20:00:00,81,81,81,81,10,1,95.8,65,3.56,4.5,0,7,0.642857142857143
"83",2018-07-23 22:00:00,83,83,83,83,10,1,96.3,65.4,10.5,6.6,0,9,0.733333333333333
"84",2018-07-23 23:00:00,84,84,84,84,10,1,97.3,66.2,28.5,11.9,0,12,0.991666666666667
"86",2018-07-24 01:00:00,86,86,86,86,11,1,99.5,65,30.6,15.6,0,24,0.65
"87",2018-07-24 02:00:00,87,87,87,87,11,1,98.8,65.1,29,18.3,0,26,0.703846153846154
"88",2018-07-24 03:00:00,88,88,88,88,11,1,99,64.8,29.9,18.3,0,28,0.653571428571429
"89",2018-07-24 04:00:00,89,89,89,89,11,1,97.8,65.5,19.7,15.7,0,26,0.603846153846154
"90",2018-07-24 05:00:00,90,90,90,90,11,1,96.7,65.5,19.9,14.2,0,18,0.788888888888889
"91",2018-07-24 06:00:00,91,91,91,91,11,1,92.9,67.3,13.9,12,0,18,0.666666666666667
"92",2018-07-24 07:00:00,92,92,92,92,11,1,84.9,72.3,20.8,12.2,0,15,0.813333333333333
"93",2018-07-24 08:00:00,93,93,93,93,11,1,65.1,80.1,22.5,12.6,0,22,0.572727272727273
"94",2018-07-24 09:00:00,94,94,94,94,11,1,52.5,87.3,24.9,13.1,0,25,0.524
"95",2018-07-24 10:00:00,95,95,95,95,11,1,50.2,87.5,26.4,14,0,32,0.4375
"96",2018-07-24 11:00:00,96,96,96,96,11,1,45.1,90.9,23.2,13.4,0,30,0.446666666666667
"97",2018-07-24 12:00:00,97,97,97,97,11,1,38.7,96,22.9,13.3,0,30,0.443333333333333
"98",2018-07-24 13:00:00,98,98,98,98,11,1,34.2,98.6,18.6,12.1,0,26,0.465384615384615
"99",2018-07-24 14:00:00,99,99,99,99,11,1,34.8,96.6,15.4,10.3,0,20,0.515
"100",2018-07-24 15:00:00,100,100,100,100,11,1,38.3,93.9,14.9,9.4,0,15,0.626666666666667
"101",2018-07-24 16:00:00,101,101,101,101,11,1,33.1,92.9,9.54,7.3,0,14,0.521428571428571
"102",2018-07-24 17:00:00,102,102,102,102,11,1,54.6,78.6,5.97,6.2,0,12,0.516666666666667
"103",2018-07-24 18:00:00,103,103,103,103,11,1,67,73,8.27,5.7,0,20,0.285
"104",2018-07-24 19:00:00,104,104,104,104,11,1,76.9,72,12.5,6.7,0,9,0.744444444444444
"105",2018-07-24 20:00:00,105,105,105,105,11,1,79.4,71.6,12.3,7.3,0,12,0.608333333333333
"106",2018-07-24 21:00:00,106,106,106,106,11,1,63.9,73.5,9.69,6.6,0,13,0.507692307692308
"107",2018-07-24 22:00:00,107,107,107,107,11,1,60.7,73.5,9.45,6.3,0,10,0.63
"108",2018-07-24 23:00:00,108,108,108,108,11,1,60.6,72.4,8.14,6,0,12,0.5
"109",2018-07-25 00:00:00,109,109,109,109,12,1,66.3,69.8,8.18,5.8,0,6,0.966666666666667
"110",2018-07-25 01:00:00,110,110,110,110,12,1,84.7,67.4,14.9,6.9,0,9,0.766666666666667
"111",2018-07-25 02:00:00,111,111,111,111,12,1,88.3,67,16.4,9.6,0,15,0.64
"112",2018-07-25 03:00:00,112,112,112,112,12,1,85.6,66.1,16.1,10.5,0,19,0.552631578947368
"113",2018-07-25 04:00:00,113,113,113,113,12,1,87.5,63.7,14.1,10.5,0,20,0.525
"114",2018-07-25 05:00:00,114,114,114,114,12,1,88.5,63.6,13.9,10.5,0,18,0.583333333333333
"115",2018-07-25 06:00:00,115,115,115,115,12,1,72.6,69.4,16.6,10.2,0,20,0.51
"116",2018-07-25 07:00:00,116,116,116,116,12,1,61.2,76.6,14.7,9.9,0,25,0.396
"117",2018-07-25 08:00:00,117,117,117,117,12,1,53.9,80.9,11.3,8.8,0,31,0.283870967741935
"118",2018-07-25 09:00:00,118,118,118,118,12,1,48.1,85.7,12.1,8.6,0,24,0.358333333333333
"119",2018-07-25 10:00:00,119,119,119,119,12,1,41.3,90.8,11.7,8.6,0,28,0.307142857142857
"120",2018-07-25 11:00:00,120,120,120,120,12,1,43.9,89.7,17.8,9.6,0,20,0.48
"121",2018-07-25 12:00:00,121,121,121,121,12,1,42.3,88.7,16.8,9.7,0,21,0.461904761904762
"122",2018-07-25 13:00:00,122,122,122,122,12,1,43.3,87.5,16.7,9.9,0,20,0.495
"123",2018-07-25 14:00:00,123,123,123,123,12,1,50,82.1,13.7,9.8,0,21,0.466666666666667
"124",2018-07-25 16:00:00,124,124,124,124,12,1,55.5,80.6,14.7,9.9,0,21,0.471428571428571
"125",2018-07-25 17:00:00,125,125,125,125,12,1,42.7,84,9.55,8.2,0,21,0.39047619047619
"126",2018-07-25 18:00:00,126,126,126,126,12,1,69.9,72.8,7.02,7.6,0,11,0.690909090909091
"127",2018-07-25 19:00:00,127,127,127,127,12,1,85.6,66,5.82,6.4,0,16,0.4
"128",2018-07-25 20:00:00,128,128,128,128,12,1,89.1,64.4,6.03,5.7,0,8,0.7125
"129",2018-07-25 21:00:00,129,129,129,129,12,1,91.4,63.7,10,6.1,0,7,0.871428571428571
"130",2018-07-25 22:00:00,130,130,130,130,12,1,95.3,62.2,8.39,5.8,0,9,0.644444444444444
"131",2018-07-25 23:00:00,131,131,131,131,12,1,94.9,62.4,6.31,5,0,8,0.625
"132",2018-07-26 00:00:00,132,132,132,132,13,1,94.7,62.7,6.51,4.8,0,8,0.6
"133",2018-07-26 01:00:00,133,133,133,133,13,1,95.3,62.8,6.13,4.95,0,6,0.825
"134",2018-07-26 02:00:00,134,134,134,134,13,1,97.9,61.4,7.31,5.5,0,8,0.6875
"135",2018-07-26 03:00:00,135,135,135,135,13,1,99.1,61.2,9.33,6.1,0,8,0.7625
"136",2018-07-26 04:00:00,136,136,136,136,13,1,98.1,61.4,8.58,6.1,0,10,0.61
"137",2018-07-26 05:00:00,137,137,137,137,13,1,98,61.7,7.5,6,0,10,0.6
"138",2018-07-26 06:00:00,138,138,138,138,13,1,93.5,66.1,8.71,6.3,0,8,0.7875
"139",2018-07-26 07:00:00,139,139,139,139,13,1,90.1,67.6,8.77,6.5,0,12,0.541666666666667
"140",2018-07-26 08:00:00,140,140,140,140,13,1,82.8,70.3,10.5,7.3,0,14,0.521428571428571
"141",2018-07-26 09:00:00,141,141,141,141,13,1,67.7,76,14.3,8.6,0,13,0.661538461538462
"142",2018-07-26 10:00:00,142,142,142,142,13,1,53.6,82.4,16.3,9.3,0,16,0.58125
"143",2018-07-26 11:00:00,143,143,143,143,13,1,48,86.2,14.1,9.2,0,17,0.541176470588235
"144",2018-07-26 12:00:00,144,144,144,144,13,1,42.5,88.7,8.41,7.4,0,16,0.4625
"145",2018-07-26 13:00:00,145,145,145,145,13,1,45.3,85.4,7.32,6.7,0,10,0.67
"146",2018-07-26 14:00:00,146,146,146,146,13,1,38.3,88.9,6.53,5.4,0,16,0.3375
"147",2018-07-26 15:00:00,147,147,147,147,13,1,36.8,87.9,5.73,4.5,0,8,0.5625
"148",2018-07-26 16:00:00,148,148,148,148,13,1,29.7,92.4,5.57,4,0,7,0.571428571428571
"149",2018-07-26 17:00:00,149,149,149,149,13,1,30.9,88.4,5.59,3.6,0,6,0.6
"150",2018-07-26 18:00:00,150,150,150,150,13,1,42.2,80.8,6.86,3.9,0,5,0.78
"151",2018-07-26 19:00:00,151,151,151,151,13,1,49,76.2,6.62,4.2,0,8,0.525
"152",2018-07-26 20:00:00,152,152,152,152,13,1,63.1,72.6,6.8,5.5,0,7,0.785714285714286
"153",2018-07-26 21:00:00,153,153,153,153,13,1,86,64.6,3,4.4,0,22,0.2
"154",2018-07-26 22:00:00,154,154,154,154,13,1,92.4,62.2,3.84,4.1,0,8,0.5125
"155",2018-07-26 23:00:00,155,155,155,155,13,1,92.1,62.1,4.85,4.5,0,6,0.75
"156",2018-07-27 00:00:00,156,156,156,156,14,2,92.5,61.7,5.45,5.1,0,18,0.283333333333333
"157",2018-07-27 01:00:00,157,157,157,157,14,2,91.9,63.3,8.58,5.55,0,9,0.616666666666667
"158",2018-07-27 02:00:00,158,158,158,158,14,2,90.6,64.2,6.37,5.6,0,11,0.509090909090909
"159",2018-07-27 03:00:00,159,159,159,159,14,2,91.3,63.4,7.44,5.7,0,8,0.7125
"160",2018-07-27 04:00:00,160,160,160,160,14,2,94.5,61.6,15.9,7.9,0,8,0.9875
"161",2018-07-27 05:00:00,161,161,161,161,14,2,93.9,62.3,20.1,10.1,0,14,0.721428571428571
"162",2018-07-27 06:00:00,162,162,162,162,14,2,88.1,65.3,17.7,11,0,16,0.6875
"163",2018-07-27 07:00:00,163,163,163,163,14,2,81.3,67.8,14.6,10.8,0,16,0.675
"164",2018-07-27 08:00:00,164,164,164,164,14,2,69.7,73.2,13,10.3,0,24,0.429166666666667
"165",2018-07-27 09:00:00,165,165,165,165,14,2,54.4,79.7,12.7,9.5,0,21,0.452380952380952
"166",2018-07-27 10:00:00,166,166,166,166,14,2,44.6,85.2,14,9.3,0,19,0.489473684210526
"167",2018-07-27 11:00:00,167,167,167,167,14,2,33.3,93.9,14.6,9.1,0,22,0.413636363636364
"168",2018-07-27 12:00:00,168,168,168,168,14,2,31.5,95,16.6,9.4,0,17,0.552941176470588
"169",2018-07-27 13:00:00,169,169,169,169,14,2,39.1,89.9,16.4,9.7,0,19,0.510526315789474
"170",2018-07-27 14:00:00,170,170,170,170,14,2,49.7,84.4,21.8,11.2,0,19,0.589473684210526
"171",2018-07-27 15:00:00,171,171,171,171,14,2,53.6,81.6,17.6,10.4,0,24,0.433333333333333
"172",2018-07-27 16:00:00,172,172,172,172,14,2,63.4,76.8,10.7,9,0,20,0.45
"173",2018-07-27 17:00:00,173,173,173,173,14,2,70.7,74,9.25,7.8,0,17,0.458823529411765
"174",2018-07-27 18:00:00,174,174,174,174,14,2,69.9,74.9,7.95,6.7,0,14,0.478571428571429
"175",2018-07-27 19:00:00,175,175,175,175,14,2,77.8,71.4,6.52,6.1,0,11,0.554545454545455
"176",2018-07-27 20:00:00,176,176,176,176,14,2,86.4,68.1,7.71,6.3,0,12,0.525
"177",2018-07-27 21:00:00,177,177,177,177,14,2,91.2,66.5,10.6,7.4,0,13,0.569230769230769
"178",2018-07-27 22:00:00,178,178,178,178,14,2,89.9,66.3,15.1,9,0,14,0.642857142857143
"179",2018-07-27 23:00:00,179,179,179,179,14,2,85.3,64.5,16.1,10.4,0,18,0.577777777777778
"180",2018-07-28 00:00:00,180,180,180,180,15,2,89.1,61.8,17.3,11.1,0,22,0.504545454545455
"181",2018-07-28 01:00:00,181,181,181,181,15,2,94.5,60.8,17.5,11.35,0,16,0.709375
"182",2018-07-28 02:00:00,182,182,182,182,15,2,98.8,60.7,20.2,11.8,0,18,0.655555555555556
"183",2018-07-28 03:00:00,183,183,183,183,15,2,97.9,62.3,28.3,14,0,18,0.777777777777778
"184",2018-07-28 04:00:00,184,184,184,184,15,2,95.6,63.7,30.2,15.9,0,21,0.757142857142857
"185",2018-07-28 05:00:00,185,185,185,185,15,2,94.6,63.8,30.2,17.1,0,23,0.743478260869565
"186",2018-07-28 06:00:00,186,186,186,186,15,2,92.9,65.2,27.3,17.3,0,25,0.692
"187",2018-07-28 07:00:00,187,187,187,187,15,2,89.7,67.1,22.3,16,0,25,0.64
"188",2018-07-28 08:00:00,188,188,188,188,15,2,66.6,76.6,19.6,14.8,0,20,0.74
"189",2018-07-28 09:00:00,189,189,189,189,15,2,53.5,81.7,23.7,14.7,0,23,0.639130434782609
"190",2018-07-28 10:00:00,190,190,190,190,15,2,51.4,82.9,31.3,16.2,0,23,0.704347826086956
"191",2018-07-28 11:00:00,191,191,191,191,15,2,48.7,83.9,27.5,15.9,0,32,0.496875
"192",2018-07-28 12:00:00,192,192,192,192,15,2,53.8,81,24.3,15,0,29,0.517241379310345
"193",2018-07-28 13:00:00,193,193,193,193,15,2,53.6,81.1,27.2,14.4,0,28,0.514285714285714
"194",2018-07-28 14:00:00,194,194,194,194,15,2,56.8,79,28.3,14.5,0,25,0.58
"195",2018-07-28 15:00:00,195,195,195,195,15,2,53.5,80.6,24.5,13.9,0,24,0.579166666666667
"196",2018-07-28 16:00:00,196,196,196,196,15,2,50.9,80.9,18.7,11.8,0,21,0.561904761904762
"197",2018-07-28 17:00:00,197,197,197,197,15,2,63.4,76.9,21,12,0,15,0.8
"198",2018-07-28 18:00:00,198,198,198,198,15,2,70.9,70.9,18.8,11.9,0,23,0.517391304347826
"199",2018-07-28 19:00:00,199,199,199,199,15,2,74.9,68.7,20.4,12.4,0,19,0.652631578947368
"200",2018-07-28 20:00:00,200,200,200,200,15,2,77.3,68.1,20.7,13.4,0,20,0.67
"201",2018-07-28 21:00:00,201,201,201,201,15,2,81.3,66.7,25.2,14.9,0,24,0.620833333333333
"202",2018-07-28 22:00:00,202,202,202,202,15,2,81.4,65.5,26.6,16,0,26,0.615384615384615
"203",2018-07-28 23:00:00,203,203,203,203,15,2,82.8,65.6,23.4,15.6,0,27,0.577777777777778
"205",2018-07-29 01:00:00,205,205,205,205,16,2,93.2,61.2,21.3,13.9,0,17,0.817647058823529
"206",2018-07-29 02:00:00,206,206,206,206,16,2,94,60.4,22.9,14.2,0,18,0.788888888888889
"207",2018-07-29 03:00:00,207,207,207,207,16,2,94.5,59.7,23.9,14.8,0,20,0.74
"208",2018-07-29 04:00:00,208,208,208,208,16,2,95.2,60.2,33.1,16.9,0,21,0.804761904761905
"209",2018-07-29 05:00:00,209,209,209,209,16,2,95.6,61,34.5,19.1,0,25,0.764
"210",2018-07-29 06:00:00,210,210,210,210,16,2,95.7,60.6,30.7,18.8,0,27,0.696296296296296
"211",2018-07-29 07:00:00,211,211,211,211,16,2,93,62.4,27.4,18.2,0,23,0.791304347826087
"212",2018-07-29 08:00:00,212,212,212,212,16,2,84.6,66.6,31.6,19.3,0,21,0.919047619047619
"213",2018-07-29 09:00:00,213,213,213,213,16,2,67.7,72.8,32.7,20.6,0,27,0.762962962962963
"214",2018-07-29 10:00:00,214,214,214,214,16,2,60.4,75.8,34,21.5,0,29,0.741379310344828
"215",2018-07-29 11:00:00,215,215,215,215,16,2,52.5,80.7,30,19.6,0,30,0.653333333333333
"216",2018-07-29 12:00:00,216,216,216,216,16,2,43.8,86.4,26.6,18,0,23,0.782608695652174
"217",2018-07-29 13:00:00,217,217,217,217,16,2,43.4,86.9,27,16.8,0,24,0.7
"218",2018-07-29 14:00:00,218,218,218,218,16,2,41.4,88.8,27,15.7,0,21,0.747619047619048
"219",2018-07-29 15:00:00,219,219,219,219,16,2,42,88.5,24.5,13.8,0,19,0.726315789473684
"220",2018-07-29 16:00:00,220,220,220,220,16,2,41.8,88.5,22.5,12.8,0,17,0.752941176470588
"221",2018-07-29 17:00:00,221,221,221,221,16,2,50.6,79.9,11.9,10.7,0,17,0.629411764705882
"222",2018-07-29 18:00:00,222,222,222,222,16,2,62.2,70.4,8.93,9.1,0,27,0.337037037037037
"223",2018-07-29 19:00:00,223,223,223,223,16,2,60.2,68.8,10.7,8.8,0,19,0.463157894736842
"224",2018-07-29 20:00:00,224,224,224,224,16,2,64.1,67.6,12.8,9.1,0,15,0.606666666666667
"225",2018-07-29 21:00:00,225,225,225,225,16,2,71.5,65.4,12.2,9.3,0,13,0.715384615384615
"226",2018-07-29 22:00:00,226,226,226,226,16,2,75.4,64.2,12,9.9,0,14,0.707142857142857
"227",2018-07-29 23:00:00,227,227,227,227,16,2,86,63.2,12.8,9.6,0,21,0.457142857142857
"228",2018-07-30 00:00:00,228,228,228,228,17,2,86.8,63,12.3,9.2,0,16,0.575
"229",2018-07-30 01:00:00,229,229,229,229,17,2,86.3,63,12.7,9.15,0,12,0.7625
"230",2018-07-30 02:00:00,230,230,230,230,17,2,83.8,63.7,12.1,9.1,0,12,0.758333333333333
"231",2018-07-30 03:00:00,231,231,231,231,17,2,88.2,61.7,11.9,9,0,12,0.75
"232",2018-07-30 04:00:00,232,232,232,232,17,2,91.4,60.3,13.2,9.2,0,12,0.766666666666667
"233",2018-07-30 05:00:00,233,233,233,233,17,2,91.9,60.4,14.9,9.6,0,13,0.738461538461538
"234",2018-07-30 06:00:00,234,234,234,234,17,2,83.7,64.2,14.6,10,0,15,0.666666666666667
"235",2018-07-30 07:00:00,235,235,235,235,17,2,60.3,70,11.3,9.6,0,24,0.4
"236",2018-07-30 08:00:00,236,236,236,236,17,2,42,75.8,7.19,7.7,0,17,0.452941176470588
"237",2018-07-30 09:00:00,237,237,237,237,17,2,31.6,80.6,6.58,6.5,0,10,0.65
"238",2018-07-30 10:00:00,238,238,238,238,17,2,29.4,82.3,8.26,6.2,0,11,0.563636363636364
"239",2018-07-30 11:00:00,239,239,239,239,17,2,28.6,83.2,8.89,6.4,0,14,0.457142857142857
"240",2018-07-30 12:00:00,240,240,240,240,17,2,27.5,84.2,8.81,6.2,0,17,0.364705882352941
"241",2018-07-30 13:00:00,241,241,241,241,17,2,27.8,83.2,9.09,6.1,0,13,0.469230769230769
"242",2018-07-30 14:00:00,242,242,242,242,17,2,24.8,87.8,9.18,5.9,0,13,0.453846153846154
"243",2018-07-30 15:00:00,243,243,243,243,17,2,25,87,9.39,5.9,0,12,0.491666666666667
"244",2018-07-30 16:00:00,244,244,244,244,17,2,24.6,86.8,9.26,5.8,0,13,0.446153846153846
"245",2018-07-30 17:00:00,245,245,245,245,17,2,24.3,85.7,9.25,5.7,0,12,0.475
"246",2018-07-30 18:00:00,246,246,246,246,17,2,29.3,78.1,9.52,5.8,0,14,0.414285714285714
"247",2018-07-30 19:00:00,247,247,247,247,17,2,33.5,73.3,9.38,6,0,13,0.461538461538462
"248",2018-07-30 20:00:00,248,248,248,248,17,2,40,70.9,9.34,6.5,0,15,0.433333333333333
"249",2018-07-30 21:00:00,249,249,249,249,17,2,48.2,68.1,8.93,6.8,0,21,0.323809523809524
"250",2018-07-30 22:00:00,250,250,250,250,17,2,53.1,66.2,9.18,7,0,16,0.4375
"251",2018-07-30 23:00:00,251,251,251,251,17,2,57.1,64.5,9.32,7.3,0,12,0.608333333333333
"252",2018-07-31 00:00:00,252,252,252,252,18,2,61.4,62.4,9.62,7.4,0,26,0.284615384615385
"253",2018-07-31 01:00:00,253,253,253,253,18,2,70,59.6,9.63,7.4,0,14,0.528571428571429
"254",2018-07-31 02:00:00,254,254,254,254,18,2,80,57.2,10.9,7.7,0,12,0.641666666666667
"255",2018-07-31 03:00:00,255,255,255,255,18,2,85,55.6,11.4,7.9,0,13,0.607692307692308
"256",2018-07-31 04:00:00,256,256,256,256,18,2,89.3,54,12.5,8.6,0,14,0.614285714285714
"257",2018-07-31 05:00:00,257,257,257,257,18,2,87,54.8,14.7,9.6,0,19,0.505263157894737
"258",2018-07-31 06:00:00,258,258,258,258,18,2,70.8,61,14.2,10,0,23,0.434782608695652
"259",2018-07-31 07:00:00,259,259,259,259,18,2,53.7,68.4,13.1,9.6,0,19,0.505263157894737
"260",2018-07-31 08:00:00,260,260,260,260,18,2,37.4,79.5,15.3,10.1,0,18,0.561111111111111
